# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.514767144017391987e+00 6.695827693281036375e+01 4.511257721949545330e-01 -4.105633811698087277e-01 7.152382907762659947e-01 5.023150137534853066e+00 2.250253850154811719e+00 1.412327340684351451e-01 3.969700214589200193e+00 6.242447890082036821e+00 4.208827701497033225e+00 2.138419224350399963e+04 0.000000000000000000e+00
3.264417394684708262e-01 6.812068104460917084e+01 5.322641350431130958e-01 -3.820085690951608992e-01 6.076893233768957403e-01 6.552707778200884015e+00 2.555807402639839854e+00 2.931128107601304045e-01 1.650225348621096266e+00 3.761907880924997727e+00 1.729776723102242952e+00 2.138419447891622985e+04 0.000000000000000000e+00
2.462297978364479611e+00 6.667646769894747649e+01 6.578543550357416336e-01 -3.347629970431110439e-03 1.786944310412395265e-01 7.010366992065366176e+00 3.010143011225816068e+00 2.205047408473438109e-01 4.203399111164768942e-01 2.522541857249764430e+00 4.770876083935719492e-01 2.138430514925954776e+04 0.000000000000000000e+00
2.107776746004191293e-01 6.724428284765274100e+01 6.644099123902756920e-01 -2.706258112325897747e-01 2.099877842288243868e-01 7.726416244251406162e+00 3.362801759468488250e+00 2.005197231290635207e-01 1.177353271513309929e+00 3.384756502506178322e+00 1.447852159156048035e+00 2.138431014064951523e+04 0.000000000000000000e+00
5.796981847266235999e-01 6.843781311361402686e+01 6.177600160588728739e-01 2.413877096270937717e-01 4.522156028725854982e-01 9.658945511642830439e+00 4.465743400655082240e+00 3.795013029759810030e-01 4.629083708866864377e+00 3.864919857051869467e-01 5.070385769300600920e+00 2.138431881735089337e+04 0.000000000000000000e+00
7.262140165057631158e-01 6.620449208422822096e+01 6.566753897538696316e-01 8.329385734531881136e-01 1.370668471659626242e-01 3.239224780916629687e+00 1.472282570263934165e+00 1.681024271872183229e-01 4.586539201346042205e+00 4.943844869051733371e-01 4.728012529705882372e+00 2.138432442745186927e+04 0.000000000000000000e+00
1.255453996863601152e+00 6.892755788313006349e+01 5.393187340128953178e-01 -2.404953288618581070e-02 6.216362874874493682e-01 5.059288769776972394e+00 2.112509576208903450e+00 1.705269122623453426e-01 3.578727956951131883e+00 5.591858038016326304e+00 3.860182103498589701e+00 2.138437159661539408e+04 0.000000000000000000e+00
7.271694381911428806e-01 6.741927888484454456e+01 5.347386428822057391e-01 -2.682260203417887179e-01 5.961571051148664147e-01 7.490253806237181067e+00 3.565785985248732359e+00 2.673044318531551111e-01 2.842876689983725669e+00 5.023089957069814204e+00 3.235134919857256097e+00 2.138437446174554861e+04 0.000000000000000000e+00
2.234450198751849026e+00 6.729515129458411593e+01 5.567472988355546271e-01 -5.536077721672399976e-01 5.363115803043865260e-01 4.704531389401665820e+00 2.061633092376047305e+00 1.379987324478274824e-01 5.626451612002569824e+00 1.551000955333809772e+00 5.964328653666946423e+00 2.138442592516784862e+04 0.000000000000000000e+00
2.206780618696337459e+00 6.828892685212734648e+01 4.813816188002378316e-01 9.337383567297782849e-02 7.063465648244404704e-01 1.299835850900622702e+01 6.235560555351879586e+00 4.968758714863004133e-01 8.577323533441346681e-01 2.825555809579933797e+00 1.165965886261921769e+00 2.138443847200921664e+04 0.000000000000000000e+00
7.018322750301596580e-01 6.618866486180132824e+01 6.404233317814514992e-01 3.360434225915379103e-01 2.004099173491164787e-01 6.954770654500467941e+00 2.768920629926129084e+00 2.027519833187430842e-01 4.470720668046983981e+00 4.965433033402311125e-01 4.612910657210337106e+00 2.138449725868268797e+04 0.000000000000000000e+00
3.336279266140392274e-01 6.666251811169595953e+01 6.574085675748553292e-01 8.020932496148462931e-01 1.894718945081513561e-01 3.426308553805461177e+00 1.557017015205050203e+00 1.011355915440589059e-01 5.391486232506022880e+00 1.391704209904534251e+00 5.695778239304442714e+00 2.138451025645276968e+04 0.000000000000000000e+00
2.200977841909065980e+00 6.602800253767944128e+01 6.561138047407381046e-01 5.961205877136693809e-01 6.277317402214928344e-02 4.585997136930066276e+00 2.012128236501412371e+00 1.376979525604064558e-01 1.625026541174784178e+00 3.894881069699134724e+00 1.533122821246148071e+00 2.138453950891924978e+04 0.000000000000000000e+00
2.117692786388495119e+00 6.673324175155754290e+01 4.660891246229230678e-01 1.654999384800229234e-01 6.951498777056835943e-01 1.449808644484280507e+01 7.287568048720478586e+00 4.339837771779152531e-01 1.454065318627415060e+00 3.593854818652397753e+00 1.764662033495630666e+00 2.138454966697904820e+04 0.000000000000000000e+00
2.828225271729594148e-01 6.706151416947022881e+01 4.495644442662647400e-01 -2.862967009677350738e-01 7.231560565924637363e-01 8.171005201719792055e+00 3.940160125005300884e+00 2.598073850084013925e-01 1.358680537034688385e+00 3.534697286994044951e+00 1.857405070120383916e+00 2.138455150029657671e+04 0.000000000000000000e+00
6.872382333347932803e-01 6.583242353560162030e+01 6.456232226193243662e-01 -3.985021118779309424e-01 6.279211300660592077e-02 6.360966599525028187e+00 2.451730496094346012e+00 1.791125442153954084e-01 2.678904681432700663e+00 5.064428804773196902e+00 2.545377398174500261e+00 2.138456867629442786e+04 0.000000000000000000e+00
2.197092939960155533e+00 6.764297993163836509e+01 6.551975829308620547e-01 1.588500291971001177e-01 2.879810086213703268e-01 1.180144099130330382e+01 5.309861291958795526e+00 3.219367551555185059e-01 1.154701843292206709e+00 3.303723345457995286e+00 1.618303709790481770e+00 2.138461931732706580e+04 0.000000000000000000e+00
8.574100186713232707e-01 6.650491462021693678e+01 6.613437408911359006e-01 -1.102961466185033712e-01 9.716768019414474822e-02 7.305913673742058023e+00 2.904503143588804015e+00 2.358357489135455287e-01 3.384747164625165006e+00 5.570956431512264828e+00 3.199790778435152028e+00 2.138462227384769358e+04 0.000000000000000000e+00
2.492211494535923055e+00 6.746402881286471143e+01 6.871455042217213816e-01 -5.106610319929509867e-01 2.297078865737489997e-02 4.524012867787742920e+00 2.137885613159023812e+00 1.740488259151574679e-01 6.138821646041029645e+00 2.006540518743620272e+00 2.897352723798994889e-01 2.138464723786622199e+04 0.000000000000000000e+00
1.709569076052348313e+00 6.690149357595333868e+01 5.637593638908392490e-01 -1.457643358845197301e-01 5.029938827603553930e-01 8.431394120806631420e+00 3.425422497856389192e+00 2.053940529431341477e-01 3.982189521201534799e+00 7.144658159501600381e-02 4.243978083251142230e+00 2.138465138157885667e+04 0.000000000000000000e+00
2.441499477837946408e+00 6.851006987184916852e+01 5.197265731091575969e-01 3.433653021942671413e-01 6.488924799832139767e-01 5.433194958945878561e+00 2.460345000105893298e+00 2.128222856881404612e-01 9.357480745348319973e-01 2.968104324986685416e+00 1.302279245046023881e+00 2.138473492012245697e+04 0.000000000000000000e+00
2.679330111403593229e+00 6.768902867450687211e+01 6.729225152784762409e-01 1.569942254172173868e-01 1.828523934844034915e-01 5.320147581284854432e+00 2.115486172392027964e+00 1.598910536741560140e-01 5.352458110884141806e-01 2.713186709481494319e+00 6.153997408456748364e-01 2.138477150642311244e+04 0.000000000000000000e+00
2.323088788970256502e+00 6.816116520140161583e+01 6.254975947843434136e-01 -3.603245726375930436e-01 4.092956885994761262e-01 6.112998821639889613e+00 2.493388606766941962e+00 1.896137687573648534e-01 5.958101022038527539e+00 1.805776372684682274e+00 5.996115142855482638e+00 2.138478590959934809e+04 0.000000000000000000e+00
2.222344525372662583e-01 6.756912459566277107e+01 6.576372761402202727e-01 -2.553756738835866874e-02 2.725134011792630373e-01 1.147424822568884295e+01 5.045817633221798104e+00 3.570012186550087785e-01 5.127591791221169926e-01 2.614912374767759840e+00 7.484479217032588005e-01 2.138480900350862794e+04 0.000000000000000000e+00
2.457947774048249823e+00 6.641392767150513521e+01 6.289030753565961751e-01 5.556123736728840745e-01 2.812371181883868698e-01 4.511192477284577507e+00 1.786073813423516565e+00 1.563173977699847395e-01 1.115162552589264111e+00 3.444352757653161845e+00 1.035983666338725850e+00 2.138488148829048805e+04 0.000000000000000000e+00
1.920192218704941167e+00 6.708599215168902674e+01 6.715032656580253168e-01 -4.779307902699765354e-01 1.178425857452120584e-01 5.422327934668895288e+00 2.173988409520462461e+00 1.810740782564889961e-01 4.880121041990567399e+00 7.126084214176156006e-01 4.843759711103334809e+00 2.138489509584157713e+04 0.000000000000000000e+00
6.768242227740268735e-01 6.771388908866855161e+01 5.886629087694718043e-01 -2.354672445320436791e-01 4.848278626320728923e-01 8.556969592483191889e+00 3.608756884186481884e+00 2.897258887323687637e-01 2.808107522780631360e+00 4.884443380061760820e+00 2.701725684065895638e+00 2.138490067535941125e+04 0.000000000000000000e+00
1.696355120438378217e+00 6.655888313328176764e+01 5.544578864022006170e-01 8.609889704005757594e-01 5.180597398306997503e-01 3.213107118243708094e+00 1.380667199832964931e+00 1.510407479809750264e-01 2.692263677353198492e+00 5.046812003893461629e+00 2.762356809937971391e+00 2.138490632564809857e+04 0.000000000000000000e+00
6.182753247620846881e-01 6.682171985221593502e+01 6.159221318784542376e-01 -2.186170780231591615e-01 3.732105680325587538e-01 1.034340586270252871e+01 4.367314310239542863e+00 2.404222519910375055e-01 2.682120881789155309e+00 4.946612891626255504e+00 2.669903767422728169e+00 2.138493846448792829e+04 0.000000000000000000e+00
3.005909879378197314e+00 6.811874404196503008e+01 6.652805174688921630e-01 9.634769660530277946e-01 2.805099129821292947e-01 2.707143543539832109e+00 1.198058843550508401e+00 3.085256333555655428e-01 4.952049946390342516e-02 2.168186263625448085e+00 3.954586762397495070e-01 2.138495457921769048e+04 0.000000000000000000e+00
2.531081291565361990e+00 6.586901937352541836e+01 6.409232499576631437e-01 -7.681971369005319294e-01 1.689180036316089983e-01 3.582895362871521883e+00 1.538245818487269378e+00 1.175706103890226256e-01 6.185792306188342415e+00 2.286256525989617039e+00 5.309062805983567196e-02 2.138497518794069765e+04 0.000000000000000000e+00
7.312910570366846219e-01 6.668666767645656535e+01 5.148251453450278792e-01 9.903497454158188829e-01 5.967057159902400265e-01 2.755025679289018203e+00 1.120075933243992905e+00 4.741986373287075951e-01 4.638941493624853862e+00 6.409415299288011569e-01 4.578429179428206375e+00 2.138498798665684080e+04 0.000000000000000000e+00
6.299446885424841991e-01 6.678775992135521733e+01 4.051004637421480870e-01 3.442725929620336633e-01 7.786800262063858780e-01 6.958316104184995687e+00 3.143754426785349221e+00 2.948080244285595786e-01 4.601349708160109131e+00 3.284841580292322538e-01 4.681331616539678997e+00 2.138501738974214459e+04 0.000000000000000000e+00
2.241474284688047547e+00 6.492410110222202491e+01 3.318370708515137602e-01 -6.429932870256360733e-02 8.234354542421700174e-01 1.297332754156986745e+01 4.960866808564272645e+00 3.454437336444360351e-01 2.172622797926186955e-01 2.589435986560889358e+00 1.924877790521337673e-01 2.138502389913831576e+04 0.000000000000000000e+00
9.827456943144537993e-01 6.838882001655167642e+01 5.224594688685523236e-01 -3.202379380838238920e-01 6.434382901614960071e-01 5.127648245467817389e+00 2.331748868573742861e+00 1.916608033819491297e-01 3.219961424630200852e+00 5.242966035240381295e+00 3.289017780441309213e+00 2.138508260422204330e+04 0.000000000000000000e+00
1.591218992584167991e+00 6.586322454696818340e+01 6.435877207276350376e-01 7.521343525685469933e-01 1.619242298894070509e-01 3.665635105669727167e+00 1.644292673270559613e+00 1.118897603930926882e-01 2.912037957068116079e+00 5.296861563451987109e+00 3.046106501763854890e+00 2.138508637789250133e+04 0.000000000000000000e+00
7.569539346931396517e-01 6.848193298639588988e+01 6.856500303058088441e-01 -3.936078452852153076e-01 2.193976432638188312e-01 5.512595471448578976e+00 2.595227329385929593e+00 2.054405581886928900e-01 2.751370345245350180e+00 4.697218784213652576e+00 2.950270841138039390e+00 2.138510569661561021e+04 0.000000000000000000e+00
1.930807505796406920e+00 6.728993529489383718e+01 6.510724853051576000e-01 3.301954363294102301e-01 2.439427383291957740e-01 7.765832403493797997e+00 2.935923687170319596e+00 2.536838350120123597e-01 2.373672837496807908e+00 4.551613366531417348e+00 2.494535027325565757e+00 2.138514970193275076e+04 0.000000000000000000e+00
2.299323745369540983e+00 6.787428846920634840e+01 5.081086067913589410e-01 -1.860321339443570107e-03 6.561862327795003891e-01 1.012985130637910380e+01 5.117511313203992884e+00 3.647400578417165917e-01 3.752543012171455916e-01 2.401279319576828275e+00 7.421987893783583701e-01 2.138516391548685351e+04 0.000000000000000000e+00
2.510318965174657690e-01 6.630391384079676698e+01 4.035054899991414867e-01 7.403846690333134584e-01 7.693384097632813834e-01 3.605641964591427051e+00 1.621034473597961822e+00 1.682943947733440970e-01 5.575872835946348971e+00 1.522572290567101305e+00 5.871295418194663718e+00 2.138521411947325032e+04 0.000000000000000000e+00
3.599821458953062492e-01 6.734685659143076464e+01 5.346720699910257890e-01 -2.190376432070533508e-01 5.895619803244805945e-01 1.141858951940390732e+01 5.092124895175893506e+00 2.829869105970679311e-01 1.540661398712973362e+00 3.784340751570376860e+00 1.667355257424141479e+00 2.138523721745067087e+04 0.000000000000000000e+00
1.976142750464355835e+00 6.694728380477917540e+01 6.334265892469506110e-01 5.958825643546329376e-01 2.988736330789287798e-01 4.502746031433233043e+00 1.701888764942630861e+00 1.582895563093476843e-01 2.168224389157581200e+00 4.351765972322107601e+00 2.036802252021757020e+00 2.138528236720382120e+04 0.000000000000000000e+00
