# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
2.002876315618984382e+00 6.612307804034723802e+01 6.663131606143258834e-01 7.416816993885149145e-01 3.755889378474715379e+00 2.087888712310799644e+00 2.295155289902696683e-01 1.975848094398259480e+00 4.063630385453455673e+00 4.241157071765506714e+00 2.138647591383078907e+04 0.000000000000000000e+00
4.045202480651409194e-01 6.534525774774490969e+01 6.481157329920146370e-01 -4.534273189659899783e-01 6.201547646271565739e+00 3.411193728244974466e+00 2.801603901537486618e-01 1.780999770798568971e+00 3.883881425380173003e+00 3.938186031325486613e+00 2.138647635774014634e+04 0.000000000000000000e+00
1.537943279684703235e+00 6.565189531135762024e+01 6.523630961958708507e-01 2.676232738186538063e-01 6.010149697716227202e+00 3.150726980774024355e+00 2.532838963867256599e-01 3.193894120507187129e+00 5.317321831882754424e+00 5.557940680532668765e+00 2.138647636065723782e+04 0.000000000000000000e+00
2.668562799556175591e-01 6.647071436086834240e+01 6.710461628642272469e-01 3.462374647775713910e-01 7.160823999407989859e+00 3.997278305716625901e+00 3.170351271976631358e-01 5.638705624559720242e+00 1.388605240253175888e+00 1.525402841455011149e+00 2.138647715805170810e+04 0.000000000000000000e+00
5.611030488081224510e-01 6.539743448855762153e+01 6.452374885034232177e-01 2.636519886898383014e-01 1.026226076534834419e+01 5.209748481766209416e+00 4.470874731177625350e-01 4.709550337404158959e+00 6.358604487499007751e-01 8.049919275831399768e-01 2.138647759977723763e+04 0.000000000000000000e+00
2.323878240602071266e+00 6.679453360089871694e+01 6.781788118441907098e-01 -9.185099986728031407e-01 2.950951772764331515e+00 1.690976952888804785e+00 3.292379256043850844e-01 5.638734457459154470e+00 1.369759932269410285e+00 1.443446750906490772e+00 2.138647762447877903e+04 0.000000000000000000e+00
6.184432438225032636e-01 6.618261303051095013e+01 6.649467488303070217e-01 1.904743055131244145e-01 1.147861922652198530e+01 6.339147813157699041e+00 4.510154338901901094e-01 4.336180816575374131e+00 1.269367025415959194e-01 2.677282135769156191e-01 2.138647850306925102e+04 0.000000000000000000e+00
2.121017268272722411e-01 6.632286150668394953e+01 6.655642116048530177e-01 -5.579329564748631842e-01 4.758095227859497456e+00 2.520409303269632861e+00 2.331370082819856915e-01 1.379002192527470694e+00 3.451019008890326312e+00 3.508791551964239641e+00 2.138647880108754180e+04 0.000000000000000000e+00
3.084179552638928179e-01 6.669282398466936002e+01 6.775529513588547381e-01 5.266521063668860858e-01 5.035519737998696677e+00 2.931781556565692171e+00 2.587722261235278487e-01 5.406520575502538506e+00 1.117647469181903164e+00 1.255371266078153969e+00 2.138647938406462708e+04 0.000000000000000000e+00
1.137599391706932916e+00 6.640177007673122489e+01 6.668048773047473565e-01 -9.415848356742442249e-01 2.939607919524461987e+00 1.556129268653263509e+00 3.574346381683914942e-01 3.293458711528392424e+00 5.380454902560718899e+00 5.538341786463958805e+00 2.138647965160204694e+04 0.000000000000000000e+00
4.133545805089893221e-01 6.567577425468094532e+01 6.500513717993047225e-01 -7.267237407148068318e-01 3.881625574504488085e+00 1.920387660539412789e+00 2.237601728331834183e-01 1.867895775794720548e+00 4.012835630279430355e+00 4.175084088646926261e+00 2.138648028041651560e+04 0.000000000000000000e+00
3.900973198798959873e-01 6.629368165281468350e+01 6.697733664394734943e-01 -4.359470872250705287e-01 6.294693671542142432e+00 3.663750635787335508e+00 3.009806978967231039e-01 1.711659098782330135e+00 3.755727630313560717e+00 3.917294554114582716e+00 2.138648085742625335e+04 0.000000000000000000e+00
1.073869305322149081e+00 6.636173703408167057e+01 6.654270613695120185e-01 -8.277020389263843592e-02 5.784493478811077338e+00 2.997321268513769787e+00 2.245680921441425004e-01 3.462476956006767637e+00 5.511094536216181616e+00 5.577336007811952712e+00 2.138648124865506179e+04 0.000000000000000000e+00
1.389026898206250138e+00 6.575081920080945963e+01 6.572487291531934339e-01 5.610094601156293548e-01 4.321698289909870816e+00 2.383308783808645082e+00 2.321705100928442567e-01 3.252401598027736984e+00 5.351001634088904169e+00 5.471028770022765997e+00 2.138648130420355301e+04 0.000000000000000000e+00
4.811788992077737914e-01 6.630802208722593605e+01 6.657560391919510323e-01 3.038477851614128089e-01 9.129179875215205797e+00 4.964712547903625151e+00 4.463887755428170290e-01 4.999786257677686585e+00 8.281417226729383962e-01 9.384137566173111900e-01 2.138648179339478520e+04 0.000000000000000000e+00
1.126789875035671074e+00 6.599424038620944089e+01 6.587592176675499678e-01 -5.977353990709751708e-01 4.144546371966795206e+00 2.157690531350465069e+00 2.086052174147324800e-01 3.303180980732968397e+00 5.417584874540077422e+00 5.608992880433547157e+00 2.138648317311615028e+04 0.000000000000000000e+00
1.861932992186440705e+00 6.626138174919354640e+01 6.680475966390488907e-01 -6.506922103778822741e-01 4.175747900976887195e+00 2.380311002880323823e+00 2.329710113268410043e-01 4.681133918858674470e+00 4.241716834581806261e-01 6.067832528432816064e-01 2.138648469896434108e+04 0.000000000000000000e+00
6.114095606260662175e-01 6.543195094995786576e+01 6.527225588439991011e-01 1.979442953297858576e-01 1.153095281111492376e+01 6.611664649674334981e+00 5.159584425099955629e-01 4.360762922277062081e+00 1.787635227569754071e-01 2.946768896265734572e-01 2.138648505661335003e+04 0.000000000000000000e+00
5.330823648275664350e-01 6.501111966147954035e+01 6.380172908323553660e-01 2.300941833312713236e-01 1.204142498442756448e+01 6.398095768467629618e+00 5.268698515781679026e-01 4.765674709233039152e+00 6.829420041343501335e-01 7.971930841779714116e-01 2.138648558629046238e+04 0.000000000000000000e+00
2.472176479803211979e+00 6.554776363448303300e+01 6.501974266553298687e-01 -5.248212086169268265e-02 7.256315724100327103e+00 3.880683625069362375e+00 3.351741663706098162e-01 2.887114237111013115e-01 2.432953596544052299e+00 2.504462763256530611e+00 2.138648651569942376e+04 0.000000000000000000e+00
1.657209458350985987e+00 6.501863883187961335e+01 6.417159101226578288e-01 1.619263367100744200e-01 7.827101068173077714e+00 4.346879371597893282e+00 3.529995051578083687e-01 3.172779977686245978e+00 5.358851852250617220e+00 5.490856664724084624e+00 2.138648665733822418e+04 0.000000000000000000e+00
4.492234754381950745e-01 6.644215940163481093e+01 6.720858197061109207e-01 -1.907867299192009813e-01 1.429490515423304409e+01 7.966936948160503462e+00 6.003432554154135570e-01 1.858761366316672881e+00 3.880470828210941026e+00 3.979103291051956148e+00 2.138648721702723560e+04 0.000000000000000000e+00
2.297705268985843485e+00 6.514854146050531369e+01 6.457812601093720906e-01 4.746512798991586735e-01 5.578412693065042838e+00 3.117552488269704991e+00 2.863995935523833691e-01 1.266755053698471523e+00 3.420768205513701421e+00 3.539687315922347643e+00 2.138648877319792882e+04 0.000000000000000000e+00
6.879459920843635778e-01 6.491630613938386318e+01 6.384540644163677614e-01 -1.018122709528517800e-01 1.207376836870374071e+01 6.526994899648207671e+00 5.367492137015733578e-01 3.120898793043774599e+00 5.320306815062484596e+00 5.422551796784619960e+00 2.138648888323395659e+04 0.000000000000000000e+00
5.033226510076547200e-01 6.558433346255371532e+01 6.491642189566432242e-01 5.503950801670893789e-01 5.113121191060725934e+00 2.623684551438493440e+00 2.397669701876056769e-01 4.992556355488818376e+00 8.406167591617405010e-01 9.518849432357484597e-01 2.138648924768203142e+04 0.000000000000000000e+00
2.805426638640470038e+00 6.532628077143957057e+01 6.496541607037874533e-01 -5.176221771142992534e-01 4.498327150938974839e+00 2.531922268472680315e+00 2.292882661730019644e-01 3.286298970036743983e-01 2.466283476876512282e+00 2.519380372999564077e+00 2.138648965873273846e+04 0.000000000000000000e+00
2.101122242083409475e+00 6.564800463203718550e+01 6.539260280008282189e-01 4.267483522931690976e-01 6.586459870882643841e+00 3.621680812970474506e+00 3.356189024138451771e-01 1.740583036843622367e+00 3.879688874729837700e+00 3.972813284578810666e+00 2.138649047810165939e+04 0.000000000000000000e+00
2.916629123780816180e+00 6.632414359730553599e+01 6.651733359801127454e-01 2.684990016307787775e-01 5.204642189290479948e+00 2.744180489327473271e+00 2.260171265296247733e-01 2.694444573981317204e-01 2.313991422181858937e+00 2.409791129145677502e+00 2.138649123156456699e+04 0.000000000000000000e+00
4.040267740648771366e-01 6.505987096947363568e+01 6.372181954242095436e-01 6.959971514913260160e-01 4.135755809958602924e+00 2.092660575205748774e+00 2.412572236450922503e-01 5.228939103520739096e+00 1.158672244020828579e+00 1.249534761761236012e+00 2.138649127567479081e+04 0.000000000000000000e+00
2.471684545804639033e+00 6.570946650952612345e+01 6.542468962085649098e-01 -1.672041002325628523e-01 6.897111875944788473e+00 3.608658034632808764e+00 2.777371767496407129e-01 1.103936039259127838e-01 2.251298246241466128e+00 2.325196749231658533e+00 2.138649143684154842e+04 0.000000000000000000e+00
2.873342784258197558e+00 6.516276973516826843e+01 6.412844604966202455e-01 -2.867916123232462366e-01 5.333431056880369781e+00 2.753305068183562465e+00 2.507219213548220749e-01 4.446829022943037391e-01 2.651106264818800629e+00 2.772395736638938679e+00 2.138649167245045464e+04 0.000000000000000000e+00
5.488292471579400145e-01 6.621092597831413684e+01 6.635996446206997579e-01 -1.717146093507887494e-01 1.436255979097092883e+01 7.704981188479625764e+00 5.582685572448287115e-01 2.432941157474612481e+00 4.482304195780459466e+00 4.556167342939462905e+00 2.138649300530455002e+04 0.000000000000000000e+00
8.507549800080551616e-01 6.543311932762189542e+01 6.476008901982936994e-01 -5.699101581958503360e-01 4.622543802165876237e+00 2.426203852202838185e+00 2.424759059443114262e-01 2.808802516162319129e+00 4.990799047647265674e+00 5.005851544538911568e+00 2.138649304114724146e+04 0.000000000000000000e+00
2.355078232688278650e+00 6.578182588136435527e+01 6.549161897755234607e-01 9.257512304034107298e-02 9.036421890982866856e+00 4.802690562218653980e+00 3.867924810050110129e-01 6.134575799049382105e-01 2.762529537985307648e+00 2.903009365214447079e+00 2.138649368017081724e+04 0.000000000000000000e+00
2.227405479040921177e-01 6.586104327569050554e+01 6.576561386481845073e-01 8.000630500419757540e-01 3.481208124696336892e+00 1.821466449280762401e+00 2.497902555335611285e-01 5.569765510897811467e+00 1.423974751489050616e+00 1.549104197923072856e+00 2.138649452224526249e+04 0.000000000000000000e+00
6.446122351219578661e-01 6.568135179949682367e+01 6.565490310292151355e-01 -3.143792514055915865e-01 7.907326280495072801e+00 4.546167844570690342e+00 3.482771295328500605e-01 2.505069515275931025e+00 4.566772704217486378e+00 4.681742073346647715e+00 2.138649458429693186e+04 0.000000000000000000e+00
3.619322760769185243e-01 6.506134671874531250e+01 6.427440795080765490e-01 -2.525740404312770693e-01 1.063695938735055613e+01 5.906131339034091710e+00 5.065089585568037789e-01 1.531382205976700162e+00 3.681952641777421320e+00 3.806147716585059904e+00 2.138649491094340192e+04 0.000000000000000000e+00
2.230675458973276015e+00 6.591399922030313974e+01 6.583779041854512792e-01 1.504106967846884635e-01 1.167097014050621695e+01 6.181916234841637880e+00 4.803872173919778721e-01 9.752363744905210297e-01 3.109834950557373467e+00 3.263545251758461774e+00 2.138649502046389898e+04 0.000000000000000000e+00
2.307805538936195777e+00 6.526120381668768289e+01 6.422844799656111103e-01 2.201151350677664209e-01 8.626504834039405267e+00 4.430580713135560345e+00 3.870692116564013463e-01 9.845227764286297312e-01 3.202921030773708821e+00 3.295137142511479045e+00 2.138649539020712837e+04 0.000000000000000000e+00
4.952135705885190586e-01 6.637011758609611434e+01 6.696516413784662225e-01 3.152406231903789324e-01 8.789258560841366474e+00 4.959858281647200329e+00 4.113868548413761039e-01 4.933651368797229431e+00 7.459558460847013350e-01 8.559943742707945002e-01 2.138649552319238137e+04 0.000000000000000000e+00
3.203319925507822075e-01 6.542940307494590968e+01 6.519962133737853271e-01 -4.980185237665684661e-01 5.562731929082158189e+00 3.119169996318046589e+00 2.888994187501756072e-01 1.574156899558361467e+00 3.702672277286478852e+00 3.736676699655756995e+00 2.138649560547613146e+04 0.000000000000000000e+00
2.819233530936841703e+00 6.664476750369422575e+01 6.766374778913504251e-01 1.074892917093869388e-01 5.385876421319288454e+00 3.149881430267436944e+00 2.332514107660751679e-01 3.272907072431054387e-01 2.347188228547153255e+00 2.423353514544074550e+00 2.138649612776948197e+04 0.000000000000000000e+00
4.998437238609865219e-01 6.501499609845477323e+01 6.433428076039714449e-01 2.512809389073972222e-01 1.135303484030995413e+01 6.372843433478006858e+00 5.123904637961254060e-01 4.893759898502239913e+00 7.767538368074888844e-01 8.948736809817108284e-01 2.138649636609571826e+04 0.000000000000000000e+00
2.377634130855547312e+00 6.597964747024673215e+01 6.618903860132908656e-01 6.445826161405154853e-01 4.127919165170910176e+00 2.268589169915527837e+00 2.425182763647700246e-01 1.185886145102999389e+00 3.274637112788031157e+00 3.350700948757906250e+00 2.138649711524342274e+04 0.000000000000000000e+00
2.405325765845521158e+00 6.579206329073646486e+01 6.546666122021705947e-01 4.604916091054747085e-01 5.291076003487111379e+00 2.740091623838238011e+00 2.379794261163556413e-01 1.068265670184383787e+00 3.211148558740053449e+00 3.244196935059352693e+00 2.138649908400521963e+04 0.000000000000000000e+00
2.882146806029783459e+00 6.536514650176893326e+01 6.469083638247418167e-01 2.209121018514572377e-01 5.487311860520768469e+00 2.972831676509950061e+00 2.587689283038044352e-01 3.107616687283307200e-01 2.481365172369184080e+00 2.522699994142040492e+00 2.138649930868325464e+04 0.000000000000000000e+00
9.074957399823411208e-01 6.598073900251351631e+01 6.632070914369010417e-01 -8.043183329615891664e-01 3.452693641541852987e+00 1.934856240865814536e+00 2.629132349023497461e-01 2.822196573897879368e+00 4.963365231377078857e+00 5.119973604091935471e+00 2.138649960729070881e+04 0.000000000000000000e+00
6.476552272303026658e-01 6.521560465363704395e+01 6.451669733584511901e-01 2.080203103676258047e-01 1.048871304479688149e+01 5.629847205575214453e+00 4.639673154242934250e-01 4.296359040436188437e+00 1.805832308719928503e-01 2.837353972750863984e-01 2.138650003923039185e+04 0.000000000000000000e+00
2.060944989870877375e+00 6.536027088025184639e+01 6.476510290985860729e-01 1.862202296659588030e-01 1.510256270326317285e+01 8.185754109333965189e+00 6.561373626530964120e-01 1.768865812177942365e+00 3.892865238251074000e+00 4.069832203124422065e+00 2.138650068362004822e+04 0.000000000000000000e+00
1.937181136841673368e+00 6.590923767960360635e+01 6.595806838081630374e-01 -3.554863977766513083e-01 7.580947793838224591e+00 4.061293949914648316e+00 3.311998969697208528e-01 4.781982815153553723e+00 5.546169054153653466e-01 6.713137353731714052e-01 2.138650068661391560e+04 0.000000000000000000e+00
2.961442566943861543e+00 6.573627009540749100e+01 6.599658428609489480e-01 4.862393286969344808e-01 4.626273277267793915e+00 2.750408346819269934e+00 2.522292302053717461e-01 9.530168275303768644e-02 2.207843073172680359e+00 2.289694629923483049e+00 2.138650083060319230e+04 0.000000000000000000e+00
2.885113615047641411e-01 6.648332660526753557e+01 6.749536750246742933e-01 1.352712047116021443e-01 1.288936383325108181e+01 7.617771146825266015e+00 5.930738648581033168e-01 5.965466977459310982e+00 1.733233177429545524e+00 1.838738172682266692e+00 2.138650091700085613e+04 0.000000000000000000e+00
2.224799225871814112e-01 6.581479640515770768e+01 6.552691379712173303e-01 -2.548373313087732850e-01 8.463690423727447509e+00 4.418967417282262389e+00 3.488403733447693611e-01 1.126934353601806382e+00 3.232371503287685854e+00 3.301035026880626333e+00 2.138650137343035385e+04 0.000000000000000000e+00
4.627667007995218684e-01 6.550442031416977784e+01 6.513317720416861301e-01 2.499683649881703218e-01 1.129321602049077278e+01 6.127320199691729030e+00 5.057833645780973608e-01 5.064244764322178405e+00 9.301403984981628792e-01 9.831360428595549150e-01 2.138650330009053141e+04 0.000000000000000000e+00
2.033011802253617203e-02 6.643688982765404205e+01 6.700893600353727830e-01 5.941096737311459819e-01 4.244376077681962123e+00 2.371476871108708195e+00 2.147428685405537163e-01 5.999529891700204232e+00 1.732389629396381192e+00 1.901366432402100903e+00 2.138650358695933028e+04 0.000000000000000000e+00
2.220423778784749835e+00 6.641544549101304540e+01 6.662555571520752951e-01 8.842134336147658424e-02 1.349997763120997973e+01 6.930657307920390586e+00 5.130099036346212893e-01 7.968669683678321070e-01 2.854716517647006402e+00 2.953143011677410446e+00 2.138650492258241866e+04 0.000000000000000000e+00
1.936446900001965732e+00 6.531186147943461151e+01 6.509915498021041635e-01 -2.410835040227540527e-01 1.112993740112457708e+01 6.489766466440382686e+00 5.299853008930027753e-01 4.649233568874984179e+00 5.185764871499962680e-01 6.295737753557349992e-01 2.138650496051282971e+04 0.000000000000000000e+00
2.095135349861159124e+00 6.583068415615720426e+01 6.571335844520047598e-01 2.262444591346579603e-01 1.187731945537148981e+01 6.407525742926679868e+00 4.765516004292630337e-01 1.640479001190214392e+00 3.696067387662764325e+00 3.768787180137129766e+00 2.138650524168205811e+04 0.000000000000000000e+00
6.412412185252771568e-01 6.568817683363367621e+01 6.573291727967528475e-01 -3.171843446559575730e-01 7.840155005582731818e+00 4.522218326814172684e+00 3.464790078046333099e-01 2.489757904912820674e+00 4.537372362023263328e+00 4.648911874132525490e+00 2.138650531121690074e+04 0.000000000000000000e+00
1.382323448319586534e+00 6.554030017792442209e+01 6.513173999823039795e-01 -6.545542646010210630e-01 3.962609155656455329e+00 2.155122780880950550e+00 2.173644668284304693e-01 3.756932511400274510e+00 5.872434788660492622e+00 5.888025767864005999e+00 2.138650556156825769e+04 0.000000000000000000e+00
2.434284190374478740e+00 6.594049849753967862e+01 6.611132954258717165e-01 2.795940340637547705e-01 6.454895738082932155e+00 3.468002827561126988e+00 2.853031669666405423e-01 8.238101787726224146e-01 2.942347797504061280e+00 3.097028900543981944e+00 2.138650590492677293e+04 0.000000000000000000e+00
1.562996934370166180e+00 6.531347520858091116e+01 6.448229993331732190e-01 -4.282124538172562937e-03 7.037539845086278056e+00 3.687358326713722434e+00 2.991216724142206074e-01 3.525099390022077284e+00 5.672552529426699408e+00 5.740579184453337369e+00 2.138650622463551190e+04 0.000000000000000000e+00
1.089896917004963717e+00 6.630637999650684833e+01 6.698752591492748154e-01 3.295042987750189667e-01 5.111896562439872227e+00 2.981845513604793663e+00 2.343846803903524290e-01 3.663083627763442429e+00 5.698538556954202861e+00 5.861049812655037883e+00 2.138650712551431570e+04 0.000000000000000000e+00
7.030369350700484965e-01 6.605261670516964045e+01 6.590300683334666676e-01 -3.005854624274129083e-01 7.620827400742678392e+00 3.862526815062304664e+00 3.423729285460017091e-01 2.721547429327764611e+00 4.864544205978416969e+00 4.983503882646481031e+00 2.138650790323559340e+04 0.000000000000000000e+00
2.031244814136406340e+00 6.526555456187959692e+01 6.442620536405275766e-01 2.658173750639830080e-01 1.074444127621734069e+01 5.829834256922596936e+00 4.896182439723331670e-01 1.935354065394881529e+00 4.094408906317574370e+00 4.235317985036195054e+00 2.138650913242921524e+04 0.000000000000000000e+00
2.033022443881173091e-01 6.592129463159652403e+01 6.570642006356125497e-01 -5.588633383949139777e-01 4.830389340091278072e+00 2.551085103398216258e+00 2.281020688028587151e-01 1.359885266858350317e+00 3.486431371115068512e+00 3.572297454313102527e+00 2.138650992997264257e+04 0.000000000000000000e+00
2.588339304146376918e+00 6.630208068511370811e+01 6.673313027059739611e-01 -5.735943411507236078e-01 4.301726001704428981e+00 2.391909694439950496e+00 2.457124180771351751e-01 6.235907627092220018e+00 2.068995627621116551e+00 2.135498101249778458e+00 2.138651045393298045e+04 0.000000000000000000e+00
7.350197779047376034e-01 6.518938728430065055e+01 6.460251847828843985e-01 -1.159007668153140685e-01 1.014063263698839812e+01 5.522365820546154325e+00 4.315734835597317409e-01 3.142127585376651489e+00 5.312785308228118453e+00 5.519823276903931486e+00 2.138651112441537043e+04 0.000000000000000000e+00
1.238622394805059201e+00 6.633940560305011047e+01 6.688698267761075122e-01 3.420370831178657367e-01 4.887875634385311585e+00 2.773434132949943010e+00 2.171571260380953383e-01 3.496813678544086201e+00 5.507836364165537901e+00 5.579773539929038684e+00 2.138651129410964131e+04 0.000000000000000000e+00
1.690568948657471759e+00 6.669922672303013655e+01 6.784226078018630313e-01 -3.304443949462507191e-02 8.575067961176804587e+00 5.020602040650587128e+00 3.645626810934267659e-01 3.550030689342803747e+00 5.544017547717510652e+00 5.686476338437846501e+00 2.138651146094207434e+04 0.000000000000000000e+00
5.749337633173264850e-01 6.604278146356668344e+01 6.614832943959256806e-01 3.863620781903583934e-01 6.985864327139855057e+00 3.842934697450465453e+00 3.202186918114909298e-01 4.732665808133318386e+00 5.058634061639726287e-01 6.353932116105793781e-01 2.138651148582830865e+04 0.000000000000000000e+00
2.831171353539726709e+00 6.541779087998335740e+01 6.474512325018544345e-01 2.449191703257981023e-01 5.421330991369492480e+00 2.801645397534897164e+00 2.234346831148951995e-01 3.677398994129050802e-01 2.563204267009109305e+00 2.694054759008166489e+00 2.138651239018360866e+04 0.000000000000000000e+00
2.185889817262913315e+00 6.514987608049399626e+01 6.425921930075941813e-01 1.309776602551740443e-01 1.436310351570050159e+01 7.558751961578542122e+00 5.989409217778670635e-01 1.056076137886792221e+00 3.215904456329959249e+00 3.278699403070867824e+00 2.138651262078024592e+04 0.000000000000000000e+00
2.941374323896278398e+00 6.649764523225177015e+01 6.721562822673962101e-01 -4.584691505662067956e-01 4.597920509278593748e+00 2.550577997801504182e+00 2.271669404519211788e-01 5.423556069053644402e-01 2.610263863337756618e+00 2.735005129387098943e+00 2.138651279360585249e+04 0.000000000000000000e+00
1.864740439234342961e+00 6.501010536619831726e+01 6.397222269004473327e-01 1.208105165641444600e-01 1.444892327038212620e+01 7.783407685905858742e+00 6.253019443782680264e-01 2.909156807883638063e+00 5.128614045192115611e+00 5.240381247143810484e+00 2.138651294026591859e+04 0.000000000000000000e+00
2.728115387362397559e+00 6.670075716480261008e+01 6.730416592031478462e-01 -5.203171681143153871e-01 4.313199213508046803e+00 2.307204957374251908e+00 2.057166045082091388e-01 2.220441543610557344e-01 2.251452907714049712e+00 2.394407614128248429e+00 2.138651337052126109e+04 0.000000000000000000e+00
2.415048933095530259e+00 6.617741861054766161e+01 6.623540169538870703e-01 6.471315966988797630e-01 4.089173111809064842e+00 2.183161618760927070e+00 2.355636916061148722e-01 1.126679570222782090e+00 3.203077243063938706e+00 3.365183585151985124e+00 2.138651409282534587e+04 0.000000000000000000e+00
2.913170850726375161e+00 6.616170611496046661e+01 6.685212129429701777e-01 1.808718751155327653e-01 5.429414518441954662e+00 3.215506117369911987e+00 2.585808629325744290e-01 2.525366367285111213e-01 2.309819808658455376e+00 2.414271080382823342e+00 2.138651476338320936e+04 0.000000000000000000e+00
5.836717397417360287e-01 6.546372942587635180e+01 6.518766397128861190e-01 7.353220868046773662e-01 3.841631041932243029e+00 2.173984309313576890e+00 2.312341102685089855e-01 4.801810044310178327e+00 6.254100377225563223e-01 7.279966315973112057e-01 2.138651572679065430e+04 0.000000000000000000e+00
1.137254231343354904e+00 6.525043787602790246e+01 6.420235618462952765e-01 -3.944801616570631220e-01 5.028837092219633043e+00 2.577709790662288114e+00 2.288842160798058578e-01 3.379028509297856253e+00 5.560099756842044272e+00 5.727287640855961648e+00 2.138651639522300320e+04 0.000000000000000000e+00
2.268636285299260091e+00 6.523782224508634897e+01 6.432950548769621468e-01 1.131100640269099150e-01 1.129339540450901680e+01 5.958435389641953073e+00 5.065403510914648910e-01 7.893748582104781475e-01 2.952889478941047585e+00 2.996404267134002097e+00 2.138651677610365368e+04 0.000000000000000000e+00
2.048818487311407366e-01 6.538838880955687216e+01 6.496039581024887211e-01 -3.012145587526998125e-01 7.595150444704770187e+00 4.120536294559735246e+00 3.447954322940049998e-01 1.134296017914335097e+00 3.268312782247478676e+00 3.495109056577174744e+00 2.138651703820636249e+04 0.000000000000000000e+00
3.781975409896215501e-01 6.562455979451654287e+01 6.502875606786377993e-01 3.529029659562735732e-01 7.818959093896839185e+00 4.152390188995747522e+00 3.487120923429667396e-01 5.347536516058501554e+00 1.192437553778298298e+00 1.247667787766130409e+00 2.138651705164401574e+04 0.000000000000000000e+00
6.861526873289429673e-01 6.652171705901589860e+01 6.750139223806098654e-01 -5.082747855062752507e-01 5.116678139957958393e+00 3.022005044559625819e+00 2.586654737870051068e-01 2.437377889993896041e+00 4.453987653218382192e+00 4.518097789976916800e+00 2.138651710931476191e+04 0.000000000000000000e+00
2.174547535489306682e+00 6.647887610422986882e+01 6.718026155385681264e-01 3.942200245669629788e-01 6.601053383896352322e+00 3.725004749612820909e+00 3.057949200538252477e-01 1.506019964638882991e+00 3.508413373486843234e+00 3.581286498247018280e+00 2.138651752745283011e+04 0.000000000000000000e+00
1.874075935020926176e+00 6.617584921126274367e+01 6.682503184949499797e-01 1.619846559613990766e-01 1.249270223720437123e+01 7.272637438824098410e+00 5.430805268409327757e-01 2.700785627487800156e+00 4.731789542651950065e+00 4.806794579721434424e+00 2.138651790160986639e+04 0.000000000000000000e+00
2.233945513460865673e+00 6.638626304964346048e+01 6.684067383160783304e-01 -8.172984351618569621e-01 3.380173712885239379e+00 1.791527666180817935e+00 2.562053879963722136e-01 5.491184270440751192e+00 1.313657542815505730e+00 1.454287925988959174e+00 2.138651813039173430e+04 0.000000000000000000e+00
1.432970368098330116e+00 6.618170501486112300e+01 6.682991028712605974e-01 -6.033349044003138983e-01 4.129266189884286398e+00 2.406311296089458374e+00 2.402891764556878418e-01 3.805324826859495246e+00 5.867166008360940488e+00 5.967520367814390880e+00 2.138651833999946393e+04 0.000000000000000000e+00
5.552531849169323186e-01 6.615088003121415738e+01 6.617209380636773774e-01 -2.602671084529477041e-01 1.015044122913436908e+01 5.196134157399495024e+00 4.193256611461024241e-01 2.327255717321107031e+00 4.421512819659670690e+00 4.624311084266183869e+00 2.138651895271155809e+04 0.000000000000000000e+00
3.599053355028923318e-01 6.630063220719786443e+01 6.669505262680417434e-01 4.007663552154320796e-01 6.792936050468779463e+00 3.727275102586133038e+00 3.310332962194948436e-01 5.351591493135799738e+00 1.155674784243377440e+00 1.256916584782163948e+00 2.138651931757802231e+04 0.000000000000000000e+00
2.398190619224151110e+00 6.564086223951102284e+01 6.525744475692371038e-01 3.741587800088033711e-02 8.483010541559137252e+00 4.621666510414557116e+00 3.933319183364042959e-01 4.493181873886881728e-01 2.640960226128186594e+00 2.730012352775033957e+00 2.138651935637751740e+04 0.000000000000000000e+00
2.353936227347314780e+00 6.663954639168208871e+01 6.734500895899363515e-01 2.164186164998776751e-01 7.596564041783123500e+00 4.101510967022935716e+00 3.165735750432546736e-01 8.574204362634192389e-01 2.879949023639228223e+00 3.081284498343453304e+00 2.138651954038120675e+04 0.000000000000000000e+00
6.904511706135452176e-01 6.579997479610922539e+01 6.546368793872336944e-01 2.780164138550350050e-01 8.133670031616816232e+00 4.304633710752913345e+00 3.613446797391707266e-01 4.317568521362530554e+00 1.377336166277151608e-01 3.206028085203622147e-01 2.138652024772911318e+04 0.000000000000000000e+00
2.363700814717862642e+00 6.529358639154794730e+01 6.457820291409407387e-01 -6.695075772694545268e-05 9.198629565156061005e+00 4.821275085142233685e+00 3.754317567554666391e-01 3.710661159076932836e-01 2.497352359278851797e+00 2.683570540213656486e+00 2.138652048764982828e+04 0.000000000000000000e+00
4.826042382668278563e-01 6.554119577175603695e+01 6.492854237234512160e-01 -3.709260376362751299e-01 7.611963670766874301e+00 4.065434591729891523e+00 3.299283352044071194e-01 2.010172056876812441e+00 4.140462468431171494e+00 4.268783499884655441e+00 2.138652074660225480e+04 0.000000000000000000e+00
2.260254289749112466e+00 6.597611090610668327e+01 6.641861848941762458e-01 4.714739111473152944e-01 5.548310904220681294e+00 3.230762682650735851e+00 3.076787829334464153e-01 1.331000160709963298e+00 3.426303599815726297e+00 3.519633459835440181e+00 2.138652076964154548e+04 0.000000000000000000e+00
