# psi Mf af cosiota Q A2220 A2221 phi2220 phi2221 logL logPrior
1.487942522041413085e+00 6.293055174305352040e+01 2.569108089600078415e-01 -2.570255677721079435e-01 8.815316461611271137e-01 5.991090613032579171e+00 2.865418031370090102e+00 3.830397053220195858e+00 6.738119339576657818e-02 2.133625840238216188e+04 0.000000000000000000e+00
8.259917549243057655e-01 6.496665499148323875e+01 6.181991338715387974e-01 -8.319879623377463007e-01 2.004057440136493839e-01 3.511743677421937271e+00 1.650289110882471988e+00 2.768665908428785016e+00 5.329908741897780189e+00 2.133626025408410351e+04 0.000000000000000000e+00
2.234552958508435605e+00 6.149988021167054342e+01 1.843345243249799315e-01 -7.141693330580817234e-01 9.354423505045312837e-01 4.046286836912145191e+00 1.879870875488488746e+00 5.594692830067209854e+00 1.875208469851392001e+00 2.133626071552984649e+04 0.000000000000000000e+00
2.078460938501225375e-01 6.502287709340691890e+01 4.824616000024058438e-01 2.095647861081595120e-01 6.118928798293374882e-01 9.506753627449352706e+00 4.608766251227735644e+00 6.092235955641450040e+00 2.370517519746945911e+00 2.133626109709730372e+04 0.000000000000000000e+00
2.525363813237559096e+00 6.459496503957737445e+01 5.604884082522745281e-01 1.679324230867214884e-01 4.002650192350361569e-01 6.810794020176915708e+00 3.244361104242387217e+00 6.764683373369314578e-01 3.301459741634773071e+00 2.133626239115958015e+04 0.000000000000000000e+00
2.161589031746867562e+00 6.428279331146160303e+01 4.051238129864102588e-01 2.006370059284821039e-01 7.174463799710463219e-01 1.257872617367784862e+01 6.009769165095883992e+00 1.408881144182155598e+00 3.959502244690725981e+00 2.133626255604425023e+04 0.000000000000000000e+00
2.890970326326055329e+00 6.337184726541201485e+01 2.794179253795440743e-01 8.842869020762713639e-01 8.647984513687499986e-01 3.250952461008045802e+00 1.521543505424437503e+00 2.860403140728112192e-01 2.776005535460433382e+00 2.133626264043612173e+04 0.000000000000000000e+00
1.168951029187993429e+00 6.508693955832393385e+01 5.465205883641391926e-01 -1.143697032297209398e-01 4.726026694453400179e-01 5.896103057585441398e+00 2.806139803768412655e+00 3.550010118592911823e+00 6.094808453145931004e+00 2.133626304338736372e+04 0.000000000000000000e+00
9.536795480583271090e-01 6.471498502555118648e+01 6.111690822041553339e-01 6.497909242279690245e-01 2.089488951001421124e-01 4.304772386289414499e+00 2.073775632246814826e+00 4.144696483235462914e+00 4.755700099755701959e-01 2.133626324494626533e+04 0.000000000000000000e+00
1.488121340547864158e+00 6.539233720902169011e+01 5.205446651131945268e-01 -6.986365252695037054e-01 5.513378098350635304e-01 3.977141276051086916e+00 1.885637063448851292e+00 4.035722997901005193e+00 2.813955455589369770e-01 2.133626435921144002e+04 0.000000000000000000e+00
7.360520184168647395e-01 6.514014609609478157e+01 5.359224373510216299e-01 1.198771340199407537e-01 5.063595645048016847e-01 1.034012560397063218e+01 5.053660379447678430e+00 3.941934680540502001e+00 1.976126616076840370e-01 2.133626475204732560e+04 0.000000000000000000e+00
5.746824716275897860e-01 6.459236091683209224e+01 5.852385411641097823e-01 6.102891190942201227e-01 3.163161141168108204e-01 4.859441345873087847e+00 2.317208091166535588e+00 4.914047725114997434e+00 1.234403201515243076e+00 2.133626479234543149e+04 0.000000000000000000e+00
2.401563278234921217e+00 6.534089139731938189e+01 6.066696015374676287e-01 1.903712475137381011e-01 3.002161278045502590e-01 7.768503807863270438e+00 3.693030899965293212e+00 8.295921574896524264e-01 3.392341485552622604e+00 2.133626551214689243e+04 0.000000000000000000e+00
2.377314605495692401e+00 6.457466742057280840e+01 6.218113257341695288e-01 6.466786588703878069e-02 7.647992527651269190e-02 9.096275478011696336e+00 4.217166920423158771e+00 6.246942288993723169e-01 3.227987429709281653e+00 2.133626594568293149e+04 0.000000000000000000e+00
1.210652139346376055e+00 6.521474240915844689e+01 5.983036722090993020e-01 -1.651030411803202369e-01 3.312451353142334409e-01 5.697487538381420968e+00 2.717001049317393058e+00 3.552528688407759372e+00 6.051268213332744672e+00 2.133626607633523963e+04 0.000000000000000000e+00
2.199985175675788884e+00 6.499420397633809898e+01 5.627352456378361678e-01 -9.176187802177194763e-01 4.172592573772348490e-01 3.208152788744635053e+00 1.477673518139057229e+00 5.519072956559252674e+00 1.827329342808821533e+00 2.133626613679898946e+04 0.000000000000000000e+00
4.805072474995944476e-01 6.485674843204876083e+01 5.990203017494900584e-01 -3.586921835015699500e-01 2.860070584748613531e-01 8.196197351059328895e+00 3.800176043935489911e+00 2.089644399491396687e+00 4.658220292274814156e+00 2.133626647814731405e+04 0.000000000000000000e+00
1.048241543031046330e+00 6.546982242986456413e+01 5.743925578875624938e-01 4.012162197822197185e-01 4.191027990954963589e-01 5.217406289045443124e+00 2.406684493799393199e+00 3.870653932472406300e+00 1.101642995826768445e-01 2.133626690044654242e+04 0.000000000000000000e+00
4.959282097888969565e-01 6.537251890462222548e+01 6.001250874377869193e-01 -4.991724776849862932e-01 3.318141305833551824e-01 5.838857192932554341e+00 2.759411007413850037e+00 2.105636195220558449e+00 4.658281925337164786e+00 2.133626730946028329e+04 0.000000000000000000e+00
1.654995873495558989e+00 6.444078981100558678e+01 6.183216236749123906e-01 -5.338490996444134051e-01 1.144354109617281706e-01 5.060511733676192669e+00 2.455000980152025392e+00 4.320428989813916765e+00 6.200415190146379985e-01 2.133626744009490722e+04 0.000000000000000000e+00
1.869234358809757968e+00 6.425411890153063155e+01 3.656768509754803054e-01 3.681904405660974544e-01 7.699752084328183033e-01 7.525923784273934380e+00 3.465910391376004540e+00 2.515858306136436351e+00 5.106383532417399174e+00 2.133626745066399235e+04 0.000000000000000000e+00
1.670768395978106780e+00 6.441678287561076388e+01 5.949694082795095040e-01 -2.970009458000510971e-01 2.758299198191833668e-01 7.040780906465538003e+00 3.413976547268394501e+00 4.139381659571844452e+00 4.173876426458019706e-01 2.133626768244517007e+04 0.000000000000000000e+00
1.874890139162211700e+00 6.448202660076950110e+01 6.092227520088067116e-01 6.181338240709883802e-01 1.842003952949342049e-01 4.759632310109580544e+00 2.225779533054398129e+00 2.380527743156414466e+00 4.980094240512302761e+00 2.133626850528296200e+04 0.000000000000000000e+00
2.054290591955774570e+00 6.412359235164643678e+01 3.352803757045295097e-01 7.418556148166838282e-01 8.090615565482667249e-01 3.967808147841407784e+00 1.885355286382323969e+00 1.971309818843304473e+00 4.543576597860949917e+00 2.133626861932360407e+04 0.000000000000000000e+00
7.201582500453509450e-01 6.438466670760585941e+01 6.145954094704639825e-01 2.630642160033169197e-01 1.518612016209021365e-01 8.461576059649493331e+00 4.094797640241984560e+00 4.293938217901341226e+00 5.570081386090144360e-01 2.133626911078319245e+04 0.000000000000000000e+00
5.526661991075886293e-01 6.539880192231485978e+01 5.782438662913109706e-01 -3.240337407967053274e-01 4.008264214617724974e-01 8.731383869333397385e+00 4.093043425167210536e+00 2.333202572625522997e+00 4.897279153865285117e+00 2.133626953958570448e+04 0.000000000000000000e+00
2.074706335918951261e+00 6.483630409840520770e+01 6.291296451251592314e-01 -5.639314738048770703e-01 4.711896983866712546e-02 5.238493849380004619e+00 2.449055139543825810e+00 5.281485099002555472e+00 1.606663305495447558e+00 2.133626983483594813e+04 0.000000000000000000e+00
1.553153931668560528e+00 6.499030887635345266e+01 4.355942880279586871e-01 6.562163125752127346e-01 6.848997092753659199e-01 4.235999799264591026e+00 1.998438023557760346e+00 3.028408011276244594e+00 5.619901275576535404e+00 2.133626984548626206e+04 0.000000000000000000e+00
1.588179103491031530e+00 6.481045316546806134e+01 6.218170214875288204e-01 5.479321587442650410e-01 1.715064631839667286e-01 4.836832818094246811e+00 2.354040047658271906e+00 2.972519765663905300e+00 5.516386384881882599e+00 2.133626997892568033e+04 0.000000000000000000e+00
5.172349322698536200e-01 6.518571375584174632e+01 6.372838433085318277e-01 8.593728303694518900e-01 1.027997265436710050e-01 3.372527097028402476e+00 1.570419282564985641e+00 5.039404129043488112e+00 1.266218713470667057e+00 2.133627037554580238e+04 0.000000000000000000e+00
1.091246796962074050e+00 6.554599201477708448e+01 5.320990979232929075e-01 -7.459448328454088006e-01 5.278612967589195737e-01 3.743975775375170567e+00 1.751938270493173189e+00 3.290234951835458777e+00 5.813885624055853185e+00 2.133627105936737644e+04 0.000000000000000000e+00
2.298065980441903911e+00 6.108474591882237092e+01 1.822245635608572278e-01 5.673391813197523614e-01 9.299800813473442229e-01 5.020002905295012141e+00 2.413810924440011885e+00 1.416681704275873921e+00 4.009815180172712878e+00 2.133627172326574146e+04 0.000000000000000000e+00
3.130121679409470503e-01 6.505177238935647210e+01 5.253829425771875394e-01 3.862000174937289532e-01 5.291750297253271507e-01 7.247513723393121055e+00 3.517800946620371683e+00 5.563376973743982212e+00 1.800663295614784110e+00 2.133627175912781604e+04 0.000000000000000000e+00
8.336400767325042871e-01 6.227193030741853619e+01 2.256664298903169608e-01 8.865846746627903396e-01 9.060103786861458675e-01 3.295180397793961546e+00 1.590942921473050831e+00 4.399678267905549056e+00 6.634080405478869347e-01 2.133627202169238808e+04 0.000000000000000000e+00
1.853586626475434374e+00 6.436090727776003462e+01 3.447694959994509478e-01 7.700542442976798796e-03 8.014621548525208139e-01 1.678947769712581461e+01 7.621562938575044299e+00 3.559062913552546004e+00 6.110734663204484107e+00 2.133627291175395658e+04 0.000000000000000000e+00
2.243164249671775412e+00 6.500285235422879282e+01 6.091912293478293217e-01 7.868632307583455221e-01 2.562047630106808471e-01 3.694307526074127157e+00 1.738666730742522759e+00 1.581787176422124963e+00 4.109427920146242919e+00 2.133627387973433360e+04 0.000000000000000000e+00
1.630263902956255118e+00 6.472414254522753652e+01 6.249683625877265891e-01 7.077215764500144335e-01 1.364073761510223304e-01 4.042966711858560380e+00 1.934444655450021644e+00 2.845551596309700670e+00 5.415283388945755227e+00 2.133627415354992263e+04 0.000000000000000000e+00
6.180298650995561527e-01 6.538030114926488068e+01 6.104962582702123663e-01 3.588178136509843213e-02 2.935786959365617732e-01 1.834783076284002590e+01 8.691988165912455599e+00 3.795346539537798325e+00 2.735806798464580913e-02 2.133627472859892077e+04 0.000000000000000000e+00
2.665523970691740629e+00 6.526894377527669633e+01 5.609039137324143276e-01 2.880520754092396052e-01 4.392026934850695730e-01 5.629317348721574632e+00 2.646881924497379579e+00 6.264004940387057907e-01 3.230711262406503970e+00 2.133627505522970750e+04 0.000000000000000000e+00
3.589512650797346827e-01 6.550459463607738542e+01 5.005031943287135965e-01 3.004986282122192875e-01 5.910939836197065533e-01 9.243705142432261823e+00 4.252097670685733632e+00 5.518069634684572122e+00 1.772643250429478678e+00 2.133627556639158502e+04 0.000000000000000000e+00
2.681156282538883495e+00 6.438752544910376230e+01 5.998736649035065760e-01 -1.328766426869668060e-01 2.442302635602719707e-01 6.099250305688415530e+00 2.980987339254444812e+00 3.736548985819599933e-01 2.968194404551099730e+00 2.133627574534571613e+04 0.000000000000000000e+00
1.877640843513304958e+00 6.510598344420191097e+01 4.956981926579460129e-01 2.273431623968182880e-01 5.879705688130943964e-01 1.102818963107014127e+01 5.326716875141375596e+00 2.647817263868552651e+00 5.209481332538827836e+00 2.133627621875321347e+04 0.000000000000000000e+00
2.214552414149694393e+00 6.465345755734875866e+01 6.292449921619110986e-01 3.199282653281164124e-01 3.824230232656009726e-02 8.210547237401151222e+00 3.897308780368617054e+00 1.424795972118016785e+00 3.971260665661546785e+00 2.133627727527889510e+04 0.000000000000000000e+00
1.951819843048301584e+00 6.532222211028694403e+01 6.018654049575805631e-01 -5.603979644752347111e-01 3.184508164444724843e-01 5.208209778988530658e+00 2.491696991525353955e+00 4.972304775023491885e+00 1.245614008910075343e+00 2.133627748871681251e+04 0.000000000000000000e+00
2.737185871455022568e+00 6.472410273398070046e+01 4.251390110319870352e-01 3.708823265070493314e-01 7.013377538240169740e-01 5.218273273984308958e+00 2.539614301994142842e+00 5.306954926029732178e-01 3.054118102972785742e+00 2.133627774571245754e+04 0.000000000000000000e+00
1.631814917053039604e+00 6.498778363859658214e+01 5.288771767773928767e-01 7.935875393981747239e-01 5.165288771441609583e-01 3.667801942952496397e+00 1.797733567878367245e+00 2.814234224746981816e+00 5.355170806972434860e+00 2.133627842186670387e+04 0.000000000000000000e+00
1.468942242640115303e+00 6.558631270520348266e+01 5.864575363143185172e-01 3.352047455873691240e-01 3.862191122294715284e-01 5.551013241273085264e+00 2.544964924385562988e+00 3.313391187851326247e+00 5.846403325720586075e+00 2.133627859095566600e+04 0.000000000000000000e+00
2.502168066206709174e+00 6.488069404532845397e+01 5.187625454317242868e-01 2.562458018870860110e-01 5.311530438892153594e-01 6.508369538365784912e+00 3.177027970676390645e+00 7.764227663207752261e-01 3.327087504422700182e+00 2.133627859102729781e+04 0.000000000000000000e+00
1.417475561091059155e-01 6.459346878344202025e+01 6.280766701004097952e-01 -8.978360204341186146e-02 6.707702738248738639e-02 9.518435390491267967e+00 4.547070388833565069e+00 6.751372307435573594e-01 3.217608408065012249e+00 2.133627922707054313e+04 0.000000000000000000e+00
9.781967840134343506e-01 6.505101141434596457e+01 6.165173105399768261e-01 8.667655731245677009e-01 2.353631838251723785e-01 3.337523950688174867e+00 1.584535396661048923e+00 4.107122503025582461e+00 3.464904144849548229e-01 2.133627944571970875e+04 0.000000000000000000e+00
7.049885671359591433e-01 6.498087452956549726e+01 6.190875253767141873e-01 -1.837007357685418174e-01 2.069312615091368768e-01 1.003476939561032033e+01 4.816751882031954146e+00 2.992960451634000929e+00 5.513273884950590009e+00 2.133627966531475613e+04 0.000000000000000000e+00
1.007914136019748774e+00 6.482238136467537970e+01 4.524362322808933023e-01 2.312711854693577478e-03 6.572885007624084119e-01 6.642199819970157293e+00 3.145068710297342918e+00 3.584496178400094379e+00 6.122866455953221987e+00 2.133627973190430566e+04 0.000000000000000000e+00
2.916331016589097214e+00 6.469167487955456863e+01 5.916930135215552333e-01 -4.002197814070171944e-01 3.079434448341359931e-01 5.154588166152828776e+00 2.461173629742412938e+00 5.898636927198901425e-01 3.149612902782615631e+00 2.133628014687195900e+04 0.000000000000000000e+00
2.593945936656708362e+00 6.361381278731715838e+01 2.950068282617892557e-01 7.491882479043997511e-01 8.486356371165151291e-01 3.777694254681160935e+00 1.783876022009776019e+00 8.821413208725145116e-01 3.427111491191054071e+00 2.133628108568910466e+04 0.000000000000000000e+00
1.474714647320940042e+00 6.513870001976067670e+01 5.413720855591700465e-01 -2.687545175001841424e-01 4.927997900409583076e-01 5.913333889084374739e+00 2.794724590564962696e+00 3.823195144176094740e+00 5.636849851149782625e-02 2.133628110317574829e+04 0.000000000000000000e+00
9.350637681204883034e-01 6.443194854031186480e+01 4.341090713893366315e-01 -6.482277605091869566e-01 6.704500393450005813e-01 4.333916837330277438e+00 2.054249160684279207e+00 3.031554164289588016e+00 5.653229782599415998e+00 2.133628213641762341e+04 0.000000000000000000e+00
1.649555517568831009e+00 6.473382980347523130e+01 5.936140463470984674e-01 2.742140531660413605e-01 3.118539501509559053e-01 7.000597264860430435e+00 3.376115553508516332e+00 3.084082502402042625e+00 5.602580871778979343e+00 2.133628254211449530e+04 0.000000000000000000e+00
2.591021624472693130e+00 6.556956390237473897e+01 5.321902425796543046e-01 -2.544956258103400759e-01 5.249742416460980721e-01 5.928614046206651444e+00 2.725058132193730387e+00 2.320388427009388577e-01 2.784485932710419664e+00 2.133628302697385880e+04 0.000000000000000000e+00
1.624512226731998910e+00 6.501549469967865491e+01 6.243573265979400766e-01 5.263656643828288351e-01 1.819972604137921335e-01 4.974642900151096114e+00 2.327299830748045029e+00 2.925709383331349667e+00 5.457709104691216950e+00 2.133628371517209598e+04 0.000000000000000000e+00
6.903533089226850938e-01 6.512342480344383944e+01 5.517875192896762870e-01 1.855793800995365617e-01 4.587265517789941849e-01 1.042426361399525270e+01 4.994984263012640646e+00 4.221058468325938229e+00 5.307769900622947290e-01 2.133628552237671101e+04 0.000000000000000000e+00
5.517096195666681968e-01 6.537382237945642771e+01 6.320626691355037963e-01 3.900283443226377766e-01 1.704958237062466631e-01 7.328320813606752360e+00 3.401837015947604570e+00 4.894572872035465316e+00 1.158205631593724805e+00 2.133628670693755703e+04 0.000000000000000000e+00
3.685811859439314109e-02 6.442598539022782234e+01 6.202471137245861854e-01 4.677475158926113208e-01 2.225134179906132492e-02 5.400508470589482357e+00 2.538888493570949922e+00 6.159706939676862447e+00 2.511442582133446511e+00 2.133628777134800112e+04 0.000000000000000000e+00
2.366314048018335559e+00 6.514820033547697165e+01 6.316286272199295171e-01 -6.106860674451576598e-03 1.404142482996859620e-01 9.444336976194419364e+00 4.461429699630341084e+00 4.340851913291075559e-01 2.988957443433739147e+00 2.133628813199410797e+04 0.000000000000000000e+00
2.117921963496801396e+00 6.474959558488953348e+01 6.145932014397782472e-01 8.687092215172691478e-01 2.037816647148246452e-01 3.410980369971660320e+00 1.644749824886463152e+00 1.835692077003930001e+00 4.382084465999088074e+00 2.133628889958356376e+04 0.000000000000000000e+00
1.592044249799153377e+00 6.527148993288314216e+01 5.609864859037243523e-01 -4.732820597486631087e-01 4.440352230989808580e-01 5.286759455920426731e+00 2.509939776928581612e+00 4.163544024439012503e+00 4.551530048477079315e-01 2.133628982213763447e+04 0.000000000000000000e+00
2.846893406097427803e+00 6.533572930595525463e+01 5.896929031314652736e-01 -8.541835699174586960e-01 3.577431325233783044e-01 3.405360429751441931e+00 1.599161276316023672e+00 5.201438790749701724e-01 3.111972813149885386e+00 2.133629011896768498e+04 0.000000000000000000e+00
1.181924423653970546e+00 6.080977342367164340e+01 1.608017246802500022e-01 -3.090214144508106608e-01 9.496415178571362414e-01 5.405204670801611933e+00 2.614223128594075352e+00 3.512379543024810591e+00 6.093305718940723814e+00 2.133629040372406234e+04 0.000000000000000000e+00
1.093411036053451024e+00 6.522502210413439627e+01 5.611361478110171719e-01 -1.378654388407922482e-01 4.431967586180571295e-01 6.019311447011084226e+00 2.815147697063830279e+00 3.500821257262671349e+00 6.046066357632402521e+00 2.133629044972484553e+04 0.000000000000000000e+00
7.635609088516758236e-01 6.449191242819850345e+01 6.243153980617448529e-01 -6.030933056695831906e-01 1.702393935747668202e-02 4.688287235767127470e+00 2.175160798235363124e+00 2.697076396145477339e+00 5.275771769619774787e+00 2.133629098797184633e+04 0.000000000000000000e+00
2.353468986221161963e+00 6.449721971458606617e+01 6.060289897130075598e-01 6.679387760789404771e-01 2.169342144759206503e-01 4.333348968097533671e+00 2.116658041881426922e+00 1.336165619574350760e+00 3.917503750707155952e+00 2.133629119697368878e+04 0.000000000000000000e+00
3.273823125503601550e-01 6.511466437341736935e+01 5.874631012326216872e-01 3.796883156789497837e-01 3.569416398811894875e-01 7.374751405313017649e+00 3.441279282922214744e+00 5.544289871522257052e+00 1.773624524541397074e+00 2.133629145962867187e+04 0.000000000000000000e+00
1.123806765587119338e+00 6.311786705259099506e+01 2.977762604308528127e-01 6.489616874195427432e-01 8.344471190542807060e-01 4.231236789187217795e+00 2.051121800937746986e+00 3.814680829871222034e+00 1.128734361118910595e-01 2.133629150017740540e+04 0.000000000000000000e+00
5.919145043266703654e-01 6.486273695191509603e+01 6.309128257205011137e-01 6.733687337990982291e-01 8.691560090928107662e-02 4.323726496831455712e+00 2.075294577974621912e+00 4.871857321440580257e+00 1.130520797336109551e+00 2.133629205663713947e+04 0.000000000000000000e+00
2.612035461638237077e+00 6.509435976402397728e+01 5.982024423360576826e-01 -1.002504209021696235e-01 3.254637251916329688e-01 6.275623149699458558e+00 3.022457539153974526e+00 3.417166545039368453e-01 2.841817383691843890e+00 2.133629246620131744e+04 0.000000000000000000e+00
5.877082710990025882e-01 6.484134777638145408e+01 4.881203095561694183e-01 6.684306267992656814e-01 5.892682464026506306e-01 4.389811827929195331e+00 2.040338747593057889e+00 4.895250923099202289e+00 1.180893709834250460e+00 2.133629334194469266e+04 0.000000000000000000e+00
1.768061189066225447e+00 6.461711231518010834e+01 4.129281045793157245e-01 -3.481608883495494466e-01 7.154234572296405137e-01 7.173824129039371833e+00 3.428336523584932127e+00 4.407061707944471607e+00 7.004886223056521199e-01 2.133629344302522077e+04 0.000000000000000000e+00
3.596260800145764103e-01 6.541344819977332747e+01 5.765150226312075743e-01 -6.763836034805129627e-01 4.087474564055843529e-01 4.317924449269656684e+00 2.015181115252248301e+00 1.809422104259443387e+00 4.373120418054540437e+00 2.133629345161681340e+04 0.000000000000000000e+00
3.108276310228375028e-01 6.474057599609965052e+01 5.863053709970132976e-01 3.598014056636617553e-01 3.285486024070598532e-01 7.786760988237160674e+00 3.778778292357189539e+00 5.615498707935044465e+00 1.918421328812485838e+00 2.133629451673413860e+04 0.000000000000000000e+00
8.257532272431681308e-01 6.463585531039441889e+01 3.660057753196387376e-01 5.563165965611971409e-01 7.837579622695237669e-01 4.827154351637202190e+00 2.297829550963313316e+00 4.331418927895393622e+00 5.491913961149109680e-01 2.133629633764087339e+04 0.000000000000000000e+00
1.278918338896184004e+00 6.529217434314263357e+01 4.267671905566067792e-01 -1.667738487176430306e-01 7.108096255386083806e-01 5.658997588308466220e+00 2.625434909255345950e+00 3.606894240820152753e+00 6.125225573697536952e+00 2.133629643942643816e+04 0.000000000000000000e+00
1.360698524679833987e+00 6.476588790610831836e+01 5.940750145247366554e-01 7.080156912610308106e-02 3.049459115689002187e-01 6.087150489937259046e+00 2.970076067929668273e+00 3.552230375704657828e+00 6.119982177041093152e+00 2.133629723522821587e+04 0.000000000000000000e+00
1.671166586410273158e+00 6.441754521014470924e+01 5.943849525995856808e-01 -2.972824283479613694e-01 2.786783494410863260e-01 7.038217880811806104e+00 3.419857159202952523e+00 4.139059985342542269e+00 4.168867627980523127e-01 2.133629728069153862e+04 0.000000000000000000e+00
2.489964756862172557e+00 6.555122811681039252e+01 5.244652156279082655e-01 -6.481978207699908845e-01 5.434770580416240504e-01 4.240237394867871323e+00 1.963892425894606442e+00 6.128236290944043319e+00 2.410260863674748677e+00 2.133629749542267382e+04 0.000000000000000000e+00
1.892652007874854325e+00 6.465523306236471512e+01 4.715154366837363553e-01 8.586690293833526555e-01 6.118640123138039399e-01 3.461434452427087027e+00 1.638544331774299589e+00 2.314542121664111107e+00 4.915801953917136480e+00 2.133629763243667912e+04 0.000000000000000000e+00
2.965782669828568974e+00 6.531654481170336624e+01 5.357159441803958089e-01 2.732320518810486543e-01 5.123077457458595774e-01 5.639494642022592430e+00 2.679294732278691971e+00 2.872603411813604013e-01 2.812671848315871248e+00 2.133629797615400457e+04 0.000000000000000000e+00
2.165658327859446342e+00 6.528055524143364607e+01 6.259209489969401741e-01 9.022267980554276035e-01 2.046174157520421477e-01 3.211528727219227886e+00 1.509339818060333682e+00 1.739915726402146534e+00 4.255820633403285314e+00 2.133629801102402052e+04 0.000000000000000000e+00
7.763157925598495046e-01 6.502500194637546826e+01 5.177407727367053791e-01 -2.937537852867078692e-01 5.365659135553406678e-01 7.437138673068579564e+00 3.568799266324784725e+00 2.963149144502912780e+00 5.561049000234074668e+00 2.133629831078722054e+04 0.000000000000000000e+00
6.967771083669751508e-01 6.490159098456281583e+01 4.460290333163285381e-01 -4.278073038760856206e-01 6.684594448836341796e-01 6.363664197967803027e+00 3.017324185540617432e+00 2.640819283787995797e+00 5.236213335382116085e+00 2.133629834934714017e+04 0.000000000000000000e+00
1.616446224411924870e+00 6.525333769842185916e+01 5.180770221730944813e-01 -1.170503726066424721e-01 5.432394016140005277e-01 7.728973943462861484e+00 3.644768800036903844e+00 3.804298885142360032e+00 1.028391970815352718e-01 2.133629866014547952e+04 0.000000000000000000e+00
9.325920983026225741e-01 6.465579019596231092e+01 5.781721473280713175e-01 -3.307761181386711935e-01 3.490289621668797304e-01 6.125367689760564005e+00 2.959984208238072956e+00 3.193721761927074354e+00 5.809576464096107173e+00 2.133629892609055241e+04 0.000000000000000000e+00
2.656529197097613704e+00 6.501206722730113086e+01 4.971477995896654289e-01 8.081972235976926378e-01 5.811239763428047711e-01 3.585673150184681468e+00 1.742668907140540568e+00 7.582208160842787148e-01 3.328740807888656228e+00 2.133629918971683946e+04 0.000000000000000000e+00
4.813332308533412318e-01 6.486328096274849031e+01 5.114616101725771857e-01 4.869501096677329999e-01 5.392719859432451024e-01 6.128046230534749839e+00 2.900917090669835829e+00 5.123630440802108943e+00 1.462041133488090949e+00 2.133629947669617468e+04 0.000000000000000000e+00
2.392431176646284019e+00 6.470647228450989985e+01 6.242317631155689384e-01 -7.185842513904519002e-01 8.755557312748246668e-02 3.989160375751857224e+00 1.834659010820834935e+00 5.926175354722548860e+00 2.222800740415665999e+00 2.133629959024567506e+04 0.000000000000000000e+00
3.322869683366535543e-01 6.446928192436517691e+01 6.217408230028582672e-01 -9.842878930211855781e-01 1.216951456750005600e-01 3.005513400815640335e+00 1.459320027579593226e+00 1.751320720302902423e+00 4.290284156681920535e+00 2.133630073876746246e+04 0.000000000000000000e+00
1.307315741577942392e-01 6.448945645476277377e+01 6.162470874896976980e-01 -3.812820482761969387e-02 1.742315427683029105e-01 9.606474431478888576e+00 4.682163864412926202e+00 5.286104129233101245e-01 3.058409440060047668e+00 2.133630083740964983e+04 0.000000000000000000e+00
2.240671962386121319e+00 6.509379637935660412e+01 5.046867559996863761e-01 8.653152638166629051e-01 5.614094919998015021e-01 3.416196438694468984e+00 1.583666859811482919e+00 1.619417379889224406e+00 4.236879313666855218e+00 2.133630122104449401e+04 0.000000000000000000e+00
2.664081940253804515e+00 6.514171993572715280e+01 4.775675240536803590e-01 2.420890245155922146e-02 6.220827980313909933e-01 6.125773602495153014e+00 2.867764682890828531e+00 4.567990718738556555e-01 2.976775421410206679e+00 2.133630129981252321e+04 0.000000000000000000e+00
1.603053030092570275e+00 6.492044393994586926e+01 6.232668705118444841e-01 -2.695310833142459117e-01 1.492342031627643117e-01 6.693398089411987328e+00 3.140960516984115714e+00 4.013313933123133559e+00 3.210038540651722894e-01 2.133630273399594807e+04 0.000000000000000000e+00
2.826267978038991213e+00 6.507744953335613047e+01 5.734730134523039480e-01 -9.505506506840102343e-01 4.031004562136855096e-01 3.094454817496705701e+00 1.484490402968356548e+00 4.631376012701874934e-01 3.010821874601159465e+00 2.133630282784375231e+04 0.000000000000000000e+00
1.940286313119690575e+00 6.486748340958745018e+01 5.143751225459221033e-01 4.678275934010974191e-01 5.384207517818939692e-01 6.260075037347130333e+00 2.947394590064019049e+00 2.259289847018064012e+00 4.849702044101741549e+00 2.133630313382055829e+04 0.000000000000000000e+00
2.553228422361944805e+00 6.474744529167007556e+01 6.031175926595291337e-01 3.496734268483882996e-02 2.521266054779370824e-01 6.856307276432779929e+00 3.246825515376579929e+00 5.072283690123047251e-01 3.113998824604109039e+00 2.133630338224248771e+04 0.000000000000000000e+00
1.454063175672403618e+00 6.395446984676537738e+01 3.684894479534814860e-01 2.479037178820656384e-01 7.619232310053499768e-01 6.047590875592029569e+00 2.927237646449440511e+00 3.388402731361876086e+00 5.980068468173874940e+00 2.133630338610434046e+04 0.000000000000000000e+00
1.730174292333734209e+00 6.497140055196558706e+01 4.798355422468731368e-01 -6.527941639080061531e-01 6.127996392869784481e-01 4.361375606433165686e+00 2.068990674950911046e+00 4.513417528119966882e+00 7.816264742403994381e-01 2.133630358479125789e+04 0.000000000000000000e+00
3.056165679996188267e+00 6.438891506660377217e+01 3.645522637657708231e-01 5.641085627082128434e-02 7.763728439327403086e-01 6.607781805225891425e+00 3.047513627137225178e+00 4.013478224725939847e-01 2.982501111700535557e+00 2.133630443931770424e+04 0.000000000000000000e+00
4.849690660526276287e-01 6.381428117882935425e+01 2.987592246993736045e-01 6.171409683733907192e-01 8.474588312558437586e-01 4.720935222596213343e+00 2.162045248508786432e+00 5.114913398301375480e+00 1.395456068661992788e+00 2.133630472338008622e+04 0.000000000000000000e+00
