# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
8.818927538504793551e-02 6.646994584651045557e+01 3.957313923387393850e-01 -3.819948617141488145e-01 7.746362416865901768e-01 5.356398825479050885e+00 2.288092440511535042e+00 1.535826157562873717e-01 1.079715724784384268e+00 3.299791498201446682e+00 3.740136224189878789e+00 2.142748110658176302e+04 0.000000000000000000e+00
2.178393854482474801e+00 6.756324259237896968e+01 6.805301924284146153e-01 4.278054401469165713e-01 1.327445683572885289e-02 5.687350942009061328e+00 2.304439043009963495e+00 1.678862926492586116e-01 1.648208445316270421e+00 3.851297525578379233e+00 4.501310708144434791e+00 2.142748334817876093e+04 0.000000000000000000e+00
3.039472183691410700e-01 6.625773467170415643e+01 6.199922669446250589e-01 -8.950457117590432388e-02 2.835602253648888404e-01 1.501863060834331520e+01 5.965999933604750893e+00 4.828294724112781044e-01 1.000267423490219354e+00 3.404867391637427687e+00 4.020452300202336460e+00 2.142749156108999523e+04 0.000000000000000000e+00
2.093513409658083191e+00 6.586021966457246890e+01 6.526910450587748436e-01 -3.448186317555503866e-01 7.698113643418402763e-02 7.698878893073514362e+00 3.575828553580395308e+00 2.952700738038742667e-01 5.342099724600504196e+00 1.433280995180560513e+00 2.033358620416102269e+00 2.142749396621915002e+04 0.000000000000000000e+00
9.296606965948850387e-01 6.728085119748203624e+01 4.587737156523639115e-01 -1.345386205598970153e-01 7.158843869247659697e-01 6.047634762373404804e+00 2.946368710916150935e+00 1.798756442202382733e-01 3.342958473344706416e+00 5.426793373974600598e+00 2.500407633239638307e-03 2.142758608593365716e+04 0.000000000000000000e+00
2.217262984106217250e+00 6.520418603229585131e+01 3.300842303201367844e-01 7.138263771994256268e-02 8.298824337370573900e-01 1.334769833339987244e+01 5.094673042001719665e+00 3.431933778573695859e-01 8.395464959835018393e-01 3.110702648404091608e+00 3.725823256427345243e+00 2.142758638160042028e+04 0.000000000000000000e+00
4.114651575895861835e-01 6.619192197665681476e+01 6.512037017818317342e-01 2.500694465685510681e-01 7.002186797143676589e-02 1.047048503195096281e+01 4.257314427861159878e+00 3.313025863430498763e-01 5.403146185461449313e+00 1.484757264105700747e+00 2.003683980082940241e+00 2.142760020924466153e+04 0.000000000000000000e+00
5.722513606338035519e-01 6.706280491742673178e+01 5.882778236345241885e-01 1.357778011233689297e-01 4.722608996525621272e-01 1.473412799409321039e+01 7.348159076890282471e+00 4.418659432179536384e-01 4.386243586007503303e+00 2.541103737814671137e-01 8.812517832287747321e-01 2.142767309561040383e+04 0.000000000000000000e+00
5.901419967353718210e-01 6.898991988233684935e+01 6.969670306128306070e-01 5.318714459515663240e-01 1.633118842548431371e-01 4.509995848256174611e+00 1.859304569590620293e+00 1.308460454901064496e-01 4.850503187138531125e+00 5.847293833890255810e-01 1.287857289355167856e+00 2.142778626369236372e+04 0.000000000000000000e+00
4.382003993660685826e-01 6.829726120984545901e+01 6.684085144549435364e-01 3.378191343530805302e-01 2.510489976144136270e-01 7.370944324566427674e+00 2.968847246688716357e+00 1.753915132900998319e-01 5.237207301721623409e+00 1.085818660296500981e+00 1.974430619168606293e+00 2.142784188181824356e+04 0.000000000000000000e+00
1.402981585106557738e-01 6.681299374273085334e+01 5.596536502708920890e-01 3.183386805801204367e-01 5.199103461060959885e-01 6.222996241162612741e+00 2.827800722124401478e+00 2.036983398451782112e-01 6.044379161962111446e+00 1.952025470287146236e+00 2.844637011637177526e+00 2.142785989824687567e+04 0.000000000000000000e+00
5.717408546680097237e-02 6.266115909155662678e+01 1.943467222876484879e-01 -2.625726326375817932e-01 9.526679157316643165e-01 5.674627270984341720e+00 2.772682222181630518e+00 1.369777467011480399e-01 8.180827703301505327e-01 2.812198977164748204e+00 3.570159499807671111e+00 2.142787430522013165e+04 0.000000000000000000e+00
2.669582009958486601e+00 6.834702217175120609e+01 6.532138717271576134e-01 6.110334772019963001e-01 3.092190851976862054e-01 3.705047174358480966e+00 1.426029760157203397e+00 1.186159300016976781e-01 7.410593635039500748e-01 2.913954672126778167e+00 3.800235729486657998e+00 2.142789485929145667e+04 0.000000000000000000e+00
6.199836501969794300e-01 6.746093162334921089e+01 6.743931325874510385e-01 1.640358516934844191e-01 1.628116095367172778e-01 1.111092800572692241e+01 5.147945428088799069e+00 2.880799684025281970e-01 4.318818626960724494e+00 6.842110066407222635e-02 1.045083901956338490e+00 2.142789643325036013e+04 0.000000000000000000e+00
2.115480766035549021e+00 6.646915852894227328e+01 6.564811198313976748e-01 1.315062198657944159e-01 1.498508568802074947e-01 1.697889685035917395e+01 8.063641096480736792e+00 5.637441460365546497e-01 1.417124147809958101e+00 3.742585035454482956e+00 4.089895927565109446e+00 2.142792142959476769e+04 0.000000000000000000e+00
1.859815346149715332e+00 6.653648624271055212e+01 5.987522355577364896e-01 1.024778216293563693e-01 3.902911429132375765e-01 1.351883084600276419e+01 5.546061098922542953e+00 4.029630419529203200e-01 3.090088134906103789e+00 5.376724359042814427e+00 1.586316399079112927e-02 2.142792932189965359e+04 0.000000000000000000e+00
2.855962496062220080e+00 6.825597376570048880e+01 6.985501240114101451e-01 3.311960209414083200e-01 3.782972988377737017e-02 4.398802028313114398e+00 1.900151986651595237e+00 1.211822564122672224e-01 3.793079366126440588e-01 2.408597422724637838e+00 3.379113125487393177e+00 2.142796517812251477e+04 0.000000000000000000e+00
4.852225957015187108e-01 6.731805344378796008e+01 6.460624267989821812e-01 2.180755085000369575e-01 2.672415657357373187e-01 1.163281133030510794e+01 4.361530326569782012e+00 2.676890284227547712e-01 5.078920842224551535e+00 1.018540313624162419e+00 1.940889198567605112e+00 2.142797050704744470e+04 0.000000000000000000e+00
2.372339040739668725e+00 6.754818233568322228e+01 5.019212248887422456e-01 1.728628035206071778e-01 6.413458609074320638e-01 7.257455435551568357e+00 2.762685899480403329e+00 1.841038519893896663e-01 8.794207704837337936e-01 3.127593914354599658e+00 3.714890840793978466e+00 2.142798122811039502e+04 0.000000000000000000e+00
2.405096366679361886e+00 6.708906815625917375e+01 6.678269421971800845e-01 1.293146996777345126e-01 8.339899439208055265e-02 7.290526125820481873e+00 2.974421522816717012e+00 2.573850378096393388e-01 7.468867656331823479e-01 3.134413148988691056e+00 3.731749117979459740e+00 2.142798607333232576e+04 0.000000000000000000e+00
2.401913939963610467e+00 6.864799987710654250e+01 5.773753388101942052e-01 2.975651849339369659e-01 5.448003248667203646e-01 5.756486222462944724e+00 2.627941054549137512e+00 1.187619334250754888e-01 9.515368516878356386e-01 2.989375086564414641e+00 3.926109270802651707e+00 2.142798912097899301e+04 0.000000000000000000e+00
1.457058528076260240e+00 6.888992572984840024e+01 7.038469436484161568e-01 1.088101067162237229e-02 1.185021996647977610e-01 5.295663601129493081e+00 2.401205688943304217e+00 1.216386905050746287e-01 3.552663012207863069e+00 5.564381886413883649e+00 6.003173097006427206e+00 2.142801469790732881e+04 0.000000000000000000e+00
2.271827266111380972e+00 6.845196016036508979e+01 5.943367348695611785e-01 -1.111394981669833193e-01 4.866273403570029465e-01 9.680156056632236883e+00 3.609489074666606623e+00 1.881256687054123911e-01 8.060668405668533487e-02 2.113600996879207550e+00 3.009770785335495358e+00 2.142803050165011518e+04 0.000000000000000000e+00
5.377295989099886153e-01 6.945363243558325905e+01 6.701582967993616746e-01 2.098365379557574351e-01 3.278257378999251404e-01 1.072124894032126363e+01 4.391473336694404317e+00 2.082460609628762060e-01 4.785883837100093352e+00 4.342787786741693079e-01 1.401412528773317456e+00 2.142805890109251777e+04 0.000000000000000000e+00
2.538417527567781717e-01 6.775305783904947532e+01 6.338207441752613525e-01 5.677801473679870981e-01 3.348684655815994393e-01 4.386670917714586615e+00 1.647353283664897639e+00 1.337529456775286008e-01 5.676488749982607551e+00 1.618792801913336410e+00 2.467829504390975259e+00 2.142807793541190040e+04 0.000000000000000000e+00
2.376241056036035637e+00 6.938854812492515123e+01 6.505173144569598165e-01 3.618680016173682068e-01 3.865007808089771513e-01 5.272847546639485294e+00 2.241939523299464998e+00 1.418344730461150449e-01 1.099664087697156400e+00 3.091429454672794730e+00 3.745442986542370178e+00 2.142813595678031197e+04 0.000000000000000000e+00
2.219000590034514886e+00 6.678311137680707077e+01 6.461875891178560094e-01 8.062287284104190377e-01 2.094800794170020297e-01 3.191567418398916445e+00 1.282518071063176279e+00 1.566727632052273556e-01 1.666476974181357651e+00 3.959986896607323725e+00 4.585062189645356057e+00 2.142814429596724221e+04 0.000000000000000000e+00
1.308224857190370682e-01 6.712465490494687970e+01 5.671939425131981016e-01 -2.725191155600596438e-01 5.006114458865157379e-01 6.543285595365142093e+00 2.668232845212657800e+00 1.685305286797879332e-01 1.054538897785899376e+00 3.289186587769242109e+00 3.748401077460699948e+00 2.142815151591855465e+04 0.000000000000000000e+00
2.397078080253582044e+00 6.785867883440035087e+01 6.567581352921917359e-01 1.080717653267562750e-01 2.666100773751698405e-01 7.230075477085247115e+00 2.832338403037834684e+00 1.720685211229683320e-01 6.953857649221818482e-01 2.800982075967557883e+00 3.966779387929640688e+00 2.142815255841253747e+04 0.000000000000000000e+00
5.160368069402045954e-01 6.724287134823697443e+01 5.608071399752313502e-01 -2.358770454694154861e-01 5.182659637260335073e-01 1.083214026818400910e+01 4.314772772418552726e+00 3.222144104615385918e-01 2.287247716310341961e+00 4.573222545622102508e+00 5.448754371536384866e+00 2.142820224440375387e+04 0.000000000000000000e+00
2.276444276055040294e+00 6.674925517584395607e+01 5.091406575906985976e-01 5.648060124537520460e-02 6.023770063617567283e-01 1.077640354054937255e+01 4.080037650542513106e+00 2.627195840875786725e-01 7.019866760420374607e-01 2.993440321196640053e+00 3.666140354349726405e+00 2.142822059571023055e+04 0.000000000000000000e+00
6.330100493044727994e-01 6.769369851638704461e+01 5.376935012998975694e-01 -1.115270408104172134e-01 5.928212044714827877e-01 1.266096870394240526e+01 5.596977419222115557e+00 3.614314883425218117e-01 3.013907998738134530e+00 5.175610825874482401e+00 6.176457683224755080e+00 2.142822965537092023e+04 0.000000000000000000e+00
2.383672655916929006e+00 6.554559087338274992e+01 6.389407415395168544e-01 -7.469692666643060752e-01 1.132437439749855862e-01 3.544633580609339418e+00 1.538893297507815561e+00 1.705345275026172724e-01 5.898291685486590552e+00 1.987232436499430044e+00 2.701012988268675752e+00 2.142824152421728286e+04 0.000000000000000000e+00
3.011195121785098738e+00 6.511233720431168592e+01 3.513921610191426681e-01 -6.230321857162689492e-01 8.071042075549963446e-01 3.906727836369651374e+00 1.711310564516957733e+00 1.677563689792081203e-01 8.005456781124522525e-01 3.135482134673555965e+00 3.738352997390362198e+00 2.142824379563255570e+04 0.000000000000000000e+00
4.727041291612408269e-01 6.877765060530008157e+01 6.946228648644867665e-01 3.063113598222084732e-01 1.587813726738222797e-01 7.981941831465674042e+00 3.517492215645641629e+00 2.041394092856258224e-01 5.105455151938983249e+00 8.805187455002567720e-01 1.309270010851085742e+00 2.142825090744674526e+04 0.000000000000000000e+00
6.630026843194558595e-01 6.849723932359695766e+01 5.647849843750374355e-01 1.127731099774514772e-01 5.679670580746170039e-01 1.082522272697439192e+01 5.329153946827971389e+00 2.559460259103363278e-01 4.015604599276810127e+00 6.007186984119771367e+00 9.948447754499156748e-02 2.142825620231789071e+04 0.000000000000000000e+00
2.684362998361086383e+00 6.746555178322290658e+01 6.072023968232694857e-01 -8.403963256218941469e-01 4.188879224179842820e-01 3.009128027767304481e+00 1.357217035985527565e+00 1.849662963555912809e-01 1.865779322816756292e-01 2.439177897971586351e+00 2.898417642581759157e+00 2.142826918397434201e+04 0.000000000000000000e+00
2.279016664578278117e+00 6.659137602811472334e+01 5.469396970586767326e-01 5.251945503485393879e-02 5.188979138904140642e-01 1.104357534811969366e+01 4.431620442928628556e+00 3.711060589524480258e-01 6.893517379928417732e-01 3.160292320230587038e+00 3.750666971251265025e+00 2.142829566593539494e+04 0.000000000000000000e+00
1.274544380271281252e+00 6.673820226522843768e+01 6.025260288506648632e-01 9.375225086947779340e-01 4.080318147199801238e-01 2.751650698209805235e+00 1.247470100349150623e+00 2.394699354644271028e-01 3.501024610035338824e+00 5.667154975471894396e+00 1.650789202925673216e-01 2.142830741672731892e+04 0.000000000000000000e+00
2.176027793803216426e+00 6.800101367540635522e+01 6.038426368318384752e-01 4.220334604900388142e-01 4.641755382297332866e-01 5.723250209753182105e+00 2.753596529734640974e+00 1.638860250180228795e-01 1.586814586956552420e+00 3.683550026608453543e+00 4.360618839868688035e+00 2.142833280503522838e+04 0.000000000000000000e+00
2.931283040981705668e+00 6.879445960336883559e+01 6.905899447865521124e-01 8.372152551353384542e-02 1.801157493582243307e-01 4.921465789676065405e+00 1.942474487453130338e+00 9.960076104445517164e-02 4.136377971847446933e-01 2.398297218240605488e+00 3.352295746166625623e+00 2.142835693407162398e+04 0.000000000000000000e+00
1.757489700355043372e+00 6.704301490335831204e+01 6.638120039278953000e-01 4.013212420104870365e-02 1.980515290083270374e-01 9.609929585138935693e+00 4.512848332702281695e+00 2.789663675616561034e-01 3.415223823424948790e+00 5.502183985661773136e+00 6.224559046941307905e+00 2.142836701017144151e+04 0.000000000000000000e+00
