# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
7.845644602552011015e-01 6.342437478766390058e+01 6.048579643152627305e-01 -1.112322354093316923e-01 4.612741721135341089e-02 9.227753842631381431e+00 5.657427119924946624e+00 4.761650633853961589e-01 3.204709104322184920e+00 5.341365121895866430e+00 5.267575114764876609e+00 2.110109284900195053e+04 0.000000000000000000e+00
6.627283483464584402e-01 6.371893239897690364e+01 5.853804251061819341e-01 -1.980668196028065667e-02 2.191705430952867462e-01 1.571956268494973408e+01 7.931690547037452355e+00 7.326916055028824815e-01 3.484649277705561765e+00 5.923290296151608736e+00 6.043206228564496740e+00 2.110111620076499094e+04 0.000000000000000000e+00
1.974588341893185994e+00 6.401649807680171023e+01 5.940135204881251685e-01 3.845739667645398097e-01 1.654335043813850992e-01 7.578749140631246384e+00 3.197435352539121478e+00 2.476855657654070397e-01 2.206470214806539598e+00 4.504249838314319909e+00 4.638572079348333155e+00 2.110116428368413472e+04 0.000000000000000000e+00
1.027502901891536924e+00 6.540736358107038484e+01 6.671759663428057374e-01 -3.571136707197789528e-01 7.389311817406052363e-02 5.281223483257057261e+00 3.612798999229844377e+00 3.153550694722017100e-01 3.082176747559097318e+00 5.195181796836307875e+00 5.515143709612173595e+00 2.110119060328455453e+04 0.000000000000000000e+00
3.210506355777817955e-01 6.741035149246427238e+01 5.526861309506480024e-01 -5.548494414106130979e-01 5.794250379918670646e-01 4.775144498096223877e+00 3.287095857821135336e+00 2.396231194163479516e-01 1.502300383066881073e+00 3.427259481334067548e+00 3.178667541714744083e+00 2.110126960565652553e+04 0.000000000000000000e+00
2.547335148636831192e+00 6.601954345487821740e+01 6.194187858820623394e-01 3.802900535961660777e-01 3.110034564760115194e-01 5.127218638590880673e+00 2.880783018366360082e+00 2.732750940619319002e-01 7.569897084208193627e-01 2.752857219401128930e+00 2.601906295778664724e+00 2.110131515628657507e+04 0.000000000000000000e+00
5.095224124952064670e-01 6.506434051718912315e+01 3.771179996070105345e-01 -1.199058529068040557e-01 7.718223605392828812e-01 2.131397309379459415e+01 1.008943123830961852e+01 8.603187582656729449e-01 2.394063589119890256e+00 4.493489878747441324e+00 4.608828432584093804e+00 2.110133734497510159e+04 0.000000000000000000e+00
1.598810027171014281e-01 6.687940229206219556e+01 6.600945897039595112e-01 2.594148336341163263e-01 2.925805744436049127e-01 7.542629929076223760e+00 5.562723173097277041e+00 5.112444629630168436e-01 5.876651881421318002e+00 1.683947168314083864e+00 1.865280408298347625e+00 2.110136401009564725e+04 0.000000000000000000e+00
9.963141909628312476e-01 6.824164408409073701e+01 6.827657317163209338e-01 -1.372704199290779026e-01 2.932623423325811385e-01 5.717164905766160210e+00 4.412867219651710471e+00 2.527375057300237371e-01 3.183772813390198575e+00 5.041150269495597414e+00 5.142254335667610476e+00 2.110143372234447452e+04 0.000000000000000000e+00
4.669932100596063118e-01 6.508335721410595909e+01 2.813891135028382395e-01 2.202910776144264282e-01 8.843144203902949529e-01 1.188262795746601874e+01 5.291779371521234232e+00 3.192400331634120958e-01 5.119876886312416886e+00 6.453219212195483445e-01 6.334116298076862828e-01 2.110144169357944338e+04 0.000000000000000000e+00
5.850065794019836396e-01 6.390500646535243590e+01 5.643477644807721738e-01 -1.699084883869208806e-01 3.494962378443466910e-01 1.424968222473837720e+01 7.069790382674643325e+00 2.824504578879598604e-01 2.629059445512481830e+00 4.791876445661825024e+00 5.104820310634463176e+00 2.110145657993425993e+04 0.000000000000000000e+00
2.684753170636572595e+00 6.957988787154319255e+01 6.350819522365566128e-01 -6.841766924563262575e-02 4.585979178034673143e-01 5.159803534463634378e+00 3.458819551577393181e+00 2.480390460790523610e-01 2.580040772952541528e-01 2.047679065651824448e+00 2.306862365072593679e+00 2.110147950681644215e+04 0.000000000000000000e+00
1.264630516101696855e+00 6.860674424074501587e+01 6.510995998850993560e-01 9.862828752919111652e-01 3.509433289370543774e-01 2.662648870544323199e+00 1.454620793804598078e+00 7.370531975783458645e-01 3.476266849749939603e+00 5.441752103062211354e+00 5.358030793595534469e+00 2.110149018536165022e+04 0.000000000000000000e+00
2.156810442068731515e+00 6.503089556055641651e+01 6.253046346495453323e-01 -8.285889409778304793e-02 1.619312340885272483e-01 1.860213099537457637e+01 9.498446803427334828e+00 6.715395763837305187e-01 6.094326858424929938e+00 1.822913784779587099e+00 1.844578668760208817e+00 2.110150123260727923e+04 0.000000000000000000e+00
1.199307821426548903e+00 6.636439904749848040e+01 6.622644185580381926e-01 5.780700179290223506e-01 1.393241472950761672e-01 4.214611292846342394e+00 2.404285810551873848e+00 1.312917137165299508e-01 3.563616372227704332e+00 5.549578287145139122e+00 5.665611382786289063e+00 2.110150203798845178e+04 0.000000000000000000e+00
9.062090620787290052e-02 6.718788025196198532e+01 6.832974311964111758e-01 -1.890112293709075020e-01 9.220769236489854970e-02 6.802808582140070115e+00 4.324682671304621806e+00 1.968293736119566817e-01 6.973430667437808816e-01 2.493678875128804151e+00 2.617674743294757800e+00 2.110154456769819808e+04 0.000000000000000000e+00
2.998865421919546304e+00 6.296785004706437405e+01 2.471131440720203132e-01 4.257973196160246276e-01 8.954619828063452580e-01 5.000783014091264356e+00 2.754190945755723874e+00 3.274458381022795073e-01 9.481461242757358021e-02 2.337341132686662881e+00 2.316071419528746844e+00 2.110155507127150850e+04 0.000000000000000000e+00
1.986395383879360210e+00 6.689269542293376958e+01 4.679189737946040095e-01 8.506398880595488210e-01 6.797601710257178409e-01 3.255155668361306098e+00 1.677601498219343235e+00 2.586242413736427048e-01 2.072613295259227773e+00 4.178287314493716487e+00 4.239412877711241201e+00 2.110156351883786192e+04 0.000000000000000000e+00
2.058177991944835306e+00 6.712864283820117350e+01 4.403127071613656129e-01 1.679028318377307760e-01 7.466824601002900463e-01 1.538010271743508461e+01 9.717346267987920783e+00 7.447828396153269859e-01 1.699426639507902070e+00 3.559227660151856654e+00 3.436027917913040852e+00 2.110158063600982132e+04 0.000000000000000000e+00
1.830741529177322802e+00 6.466081735854356793e+01 3.905075411986576595e-01 2.251917911121696647e-01 7.544318080939494964e-01 9.698205645185455026e+00 5.483257962298449861e+00 2.856666313232672505e-01 2.679520995474002021e+00 4.667238105612211641e+00 5.191215570410646407e+00 2.110161536253053055e+04 0.000000000000000000e+00
2.068166270781012006e+00 6.594230519852608552e+01 3.922064012656973353e-01 2.505371250188516141e-01 7.715450204717828608e-01 1.097504914146001731e+01 5.678416720415916608e+00 4.619849409079689884e-01 1.806738269880720393e+00 3.871444101323326947e+00 3.560160808847910641e+00 2.110163254123469960e+04 0.000000000000000000e+00
2.307084168656949874e+00 6.381141767876134452e+01 6.067393799319846792e-01 3.763411629524875401e-01 1.014887059927682966e-01 6.957204839141919450e+00 3.580698175108167458e+00 2.936679422161321273e-01 1.225775968239308567e+00 3.527302100432526455e+00 3.877148996300776584e+00 2.110168278505126364e+04 0.000000000000000000e+00
2.354834566085132863e+00 6.170143970960930346e+01 1.873381921989933641e-01 1.988014536533746213e-01 9.435046861056743950e-01 7.821099226925240622e+00 4.672396322414149594e+00 2.033929586159814173e-01 7.832143477530064679e-01 2.786727399929693760e+00 3.144357108931347788e+00 2.110168585649213492e+04 0.000000000000000000e+00
6.663385325447299667e-01 6.542067495346771011e+01 6.509857383842371226e-01 4.590150466065389123e-01 1.058415197383635875e-01 6.115177610340402303e+00 3.492218729371730390e+00 3.412248528552876969e-01 4.530260995584125538e+00 5.203150707960291221e-01 6.216493360746693231e-01 2.110168979701576245e+04 0.000000000000000000e+00
6.142404289824536789e-01 6.552395357361129413e+01 4.531775409048329206e-01 1.424551570231868680e-01 7.118419261535540166e-01 1.380381144340886657e+01 1.037982383626126115e+01 7.533050284389547491e-01 4.053210811232604627e+00 6.152574098397283642e+00 6.185159182372012232e+00 2.110169812692863343e+04 0.000000000000000000e+00
1.034097010804787775e+00 6.638717267928122112e+01 4.991607839146379177e-01 -2.649832284873273602e-01 6.259790483461358246e-01 5.366998555379649538e+00 2.722162462477708544e+00 1.162864715865211118e-01 3.310516036326875522e+00 5.164496018579305847e+00 4.883689812807386232e+00 2.110170550406719849e+04 0.000000000000000000e+00
2.197522833372917983e+00 6.417460771483763438e+01 3.060074573614024462e-01 -5.666134835040296212e-03 8.640496637865370255e-01 1.637247524385631081e+01 1.264864238209796987e+01 9.608476218903403421e-01 1.866834870412435177e-01 2.179183870493279329e+00 2.217727069049831190e+00 2.110179763421628741e+04 0.000000000000000000e+00
2.012969915231543894e+00 6.133543881684565946e+01 1.514668550044599715e-01 -3.692477947195745847e-01 9.790641214731217179e-01 6.648537281878240890e+00 3.933455419187920299e+00 2.775707677334740553e-01 5.009833907956096510e+00 3.975274948796683194e-01 1.195967446872827633e-01 2.110185929083195879e+04 0.000000000000000000e+00
1.040826931830386215e+00 6.751102159843981099e+01 6.558676681720982948e-01 2.795595369826568977e-01 2.539282261642624716e-01 5.166537244387729544e+00 2.566360191657439671e+00 1.688124652253817914e-01 3.750041767780463609e+00 5.615758494273240586e+00 5.792496757952388720e+00 2.110186040094216514e+04 0.000000000000000000e+00
6.032857886838814965e-01 6.729855730404079850e+01 6.807745195714173247e-01 4.144710706051325105e-02 7.336697832097430205e-02 1.809781406556543004e+01 8.756915738943218841e+00 5.084451007011459023e-01 3.808146290861549321e+00 5.719233828396425245e+00 4.387227502515179262e-02 2.110191260241938653e+04 0.000000000000000000e+00
7.843944036557906063e-01 6.930080898481163842e+01 5.201447081507745152e-01 1.718553722266876749e-01 6.653629751598403308e-01 7.456722527577870352e+00 4.123864775277437111e+00 2.879093502029514973e-01 3.915208789461476879e+00 5.769097011197089842e+00 5.845534998868391341e+00 2.110194096119137976e+04 0.000000000000000000e+00
2.957604331772313522e+00 6.777507660570708481e+01 5.675301953785212294e-01 -2.109608873437362475e-01 5.465014277596023096e-01 5.345330382732664809e+00 3.130869563798549304e+00 2.243168450726387708e-01 4.355680955706657809e-01 2.475050030508342491e+00 2.461846387802082869e+00 2.110196262244103491e+04 0.000000000000000000e+00
2.172201353270054036e-01 6.844093940950291710e+01 4.496662065812163100e-01 1.266547588143473457e-01 7.524023728637487807e-01 9.200837936173321907e+00 5.891094342533736317e+00 3.426726257357086136e-01 6.167178387904191261e+00 1.536944095764306795e+00 1.552686518302402785e+00 2.110196589589622454e+04 0.000000000000000000e+00
2.631901125238004902e+00 6.635506206873705537e+01 6.581728811207402385e-01 3.529425010149253028e-01 1.963033984250347475e-01 5.232467468349796924e+00 3.032053632379433150e+00 2.076611000121847406e-01 5.633830215587575241e-01 2.575564335127645155e+00 2.785391463163182202e+00 2.110197742480594752e+04 0.000000000000000000e+00
1.972006937429228168e+00 6.475940502998265913e+01 5.985455085827455779e-01 -9.809521908818896740e-02 2.215945342619198843e-01 2.516481256442583714e+01 1.052656003349030200e+01 7.517254337044142476e-01 4.635262032262038367e+00 5.194839767884518178e-01 7.706221194390754370e-01 2.110198717284247323e+04 0.000000000000000000e+00
3.163664198347067580e-01 6.924188026693634868e+01 5.626710879521321651e-01 2.713050126346584490e-01 6.007285949785298174e-01 8.057416451322199080e+00 5.464114374153339782e+00 4.152967890265562012e-01 5.543035929438999254e+00 9.653343793380315674e-01 1.062455556818083346e+00 2.110200391289771505e+04 0.000000000000000000e+00
2.077670337455968852e+00 6.473812656471113769e+01 6.370278406116933745e-01 2.146146196495451186e-01 6.667756897145039885e-02 1.328311217252621290e+01 6.993661664059480643e+00 4.308177642834628562e-01 1.721652635291987643e+00 3.867217816105191996e+00 3.740150335834817152e+00 2.110203390182235307e+04 0.000000000000000000e+00
2.135091406768143241e+00 6.311038330874033164e+01 6.004972019880497891e-01 4.208339332144939715e-01 2.764695799665031067e-02 7.224552774645562003e+00 4.141850849202119100e+00 4.037582060286008523e-01 1.648851718752096129e+00 4.069437293119778865e+00 4.023658228125553293e+00 2.110205606517532578e+04 0.000000000000000000e+00
4.940669363517589119e-01 6.349824916189856339e+01 6.138617726740115410e-01 2.266435478905012568e-01 6.553010645280710200e-02 1.330179606701479855e+01 7.811531065141181784e+00 5.217759716282104332e-01 4.891510237295143781e+00 8.640778578559604739e-01 1.253562469276920055e+00 2.110208069990974036e+04 0.000000000000000000e+00
2.005713986319697995e+00 6.688627599123506684e+01 5.852943853639908101e-01 2.243121661226004093e-01 4.654199624059768281e-01 1.239706710373612175e+01 6.780628414038463170e+00 4.659952808044312000e-01 2.039973691689219049e+00 4.062151608818312276e+00 4.618590523112525048e+00 2.110211685087677688e+04 0.000000000000000000e+00
2.891729326089543251e-01 6.703291454661122373e+01 4.311069936519655310e-01 4.636503382518803590e-02 7.628364093417949743e-01 1.497199100983530329e+01 1.052880722210002773e+01 4.614497463538545508e-01 6.262310451173303427e+00 1.857865796188574503e+00 2.098944241073397166e+00 2.110214835674673304e+04 0.000000000000000000e+00
9.204935465919915349e-02 6.399734483326168544e+01 5.904452321268187642e-01 -1.745521035596359349e-01 1.773608711396768567e-01 8.140410510050577031e+00 3.629365545085736944e+00 2.880769570709168503e-01 8.202222741542757323e-01 3.127005897708857507e+00 3.405640654558867553e+00 2.110215815270504754e+04 0.000000000000000000e+00
1.893829029843106859e+00 6.709538513715791908e+01 3.858892089399845737e-01 -1.311125886076655311e-01 8.160459543256817216e-01 1.364929475957322147e+01 8.411261377981787746e+00 5.267850852838763531e-01 4.197953969619860892e+00 6.000521128918222757e+00 6.186972667595393993e+00 2.110215832731428236e+04 0.000000000000000000e+00
8.925417912695449152e-01 6.265639836173433252e+01 3.428299004337222455e-01 3.678919308038107738e-01 7.739758275011439093e-01 6.383355343149455408e+00 3.636852909413010426e+00 3.494825309084166887e-01 4.010468479976426082e+00 1.306358296086374826e-01 3.366880520892182038e-01 2.110216792066034395e+04 0.000000000000000000e+00
2.358438862881685694e+00 6.977901936955197471e+01 7.357145903049319147e-01 8.798043274595709895e-02 3.518729327159198644e-02 7.928768614241857193e+00 5.673082085245235717e+00 3.468391778823274874e-01 4.758052537817460403e-01 2.300074537049022538e+00 2.336165209235843143e+00 2.110216951425941443e+04 0.000000000000000000e+00
2.506257587438854628e+00 6.641062544136394763e+01 6.213937917925229648e-01 2.493354879989399808e-01 3.016254306316545342e-01 6.135537044910318372e+00 2.827697113851323163e+00 2.365166176728707992e-01 7.600885218675351718e-01 2.951846860014683216e+00 3.112676310849958661e+00 2.110219225530069889e+04 0.000000000000000000e+00
2.189040272979784429e+00 6.664980035006580295e+01 6.668477792430196338e-01 4.374062357626030684e-01 8.220095931191721828e-02 6.133512086083876547e+00 3.278390272697706553e+00 2.658040634792911416e-01 1.525885005410980932e+00 3.655052525743936798e+00 4.047776392481254426e+00 2.110223950161821995e+04 0.000000000000000000e+00
1.979403251939134023e+00 6.636157964897238060e+01 5.052654682122174057e-01 1.229990144305717070e-01 6.114972816897313868e-01 2.065035880231490850e+01 1.020312253829418836e+01 5.307171173223513838e-01 2.369651103468393138e+00 4.422713348845067394e+00 4.708024125554259420e+00 2.110226080236211055e+04 0.000000000000000000e+00
3.111409660597274307e+00 6.440043288102181407e+01 4.449163366067609426e-01 -3.779845824851917335e-01 6.607729648194676786e-01 5.633323004587922789e+00 3.405314256677594908e+00 3.276588486996213634e-01 7.426002835591039020e-01 2.885557460758425563e+00 3.094364089328297318e+00 2.110226945138187511e+04 0.000000000000000000e+00
2.117945354979856365e+00 6.058764937088788827e+01 1.783870116589493515e-01 -7.343833456070142374e-02 9.374578335334469159e-01 2.542820833032489602e+01 1.456186646890254721e+01 1.001291028373634928e+00 5.923637043541349456e+00 1.773660404315767991e+00 2.077299357098948640e+00 2.110228340444351852e+04 0.000000000000000000e+00
5.233398534721668272e-01 6.432781050622152463e+01 6.234806969011639222e-01 7.338710045590702835e-01 1.396443775113216379e-01 3.939643676792319749e+00 2.267364557322004703e+00 2.634178316991490632e-01 4.910064185165787798e+00 8.498255760746967757e-01 9.279414912990324726e-01 2.110228745920261645e+04 0.000000000000000000e+00
6.919174677468677981e-01 6.812769673088405398e+01 5.581977268345921228e-01 -1.920194606913257218e-02 5.771206617728961152e-01 1.158465793715083514e+01 6.251947252642015229e+00 3.818811432304667353e-01 3.408996883859204186e+00 5.251886383940520986e+00 5.629211630582475756e+00 2.110234503368859441e+04 0.000000000000000000e+00
2.271104489232198986e+00 6.455677619561909353e+01 5.768910899653935109e-01 -2.502107711462530082e-01 3.164269396297150760e-01 8.864902100008059449e+00 4.221944185803043759e+00 2.666953729791747829e-01 5.977763963116598411e+00 1.917043336300008338e+00 2.059839397401423966e+00 2.110236882406875156e+04 0.000000000000000000e+00
6.051245669473638289e-01 6.354765450013926653e+01 4.585790510454731961e-01 -6.428354644003768381e-02 6.279662902454610229e-01 1.872185958806337780e+01 1.179715561402020541e+01 9.396396519305008077e-01 3.024508543820970008e+00 5.167352479927004083e+00 5.506489256065962401e+00 2.110238320064891741e+04 0.000000000000000000e+00
2.002873441204137350e+00 6.679238435594334078e+01 6.604293938373935191e-01 2.129363979326543144e-01 2.334802276083580153e-01 1.266310361653161287e+01 7.646379477180794915e+00 2.726304579292724850e-01 2.020637033372662206e+00 3.916905424164715654e+00 4.188737672586085203e+00 2.110240855846822888e+04 0.000000000000000000e+00
2.659260164231481038e+00 6.705314782084813885e+01 6.901811065947462964e-01 4.006092216587975319e-01 4.994467953442675162e-02 4.821325665523985116e+00 3.261390945093904481e+00 2.205017329466802123e-01 4.995028344135212794e-01 2.507426233438643681e+00 2.576145099420777296e+00 2.110243874960872563e+04 0.000000000000000000e+00
1.949211492038618099e+00 6.441237800442560513e+01 2.767101355473205460e-01 2.166120077074729644e-01 8.835813277986601655e-01 1.159851338613853322e+01 5.283847334084819991e+00 3.179660577543396704e-01 2.377071625443496483e+00 4.334359581876368495e+00 4.388512858680122086e+00 2.110246478182309511e+04 0.000000000000000000e+00
7.597273064129077547e-01 6.918320022684318360e+01 5.980789646623657640e-01 -1.233642040411037089e-01 5.188872789899190430e-01 8.440597657600140025e+00 4.722695287505934481e+00 3.732843904427466386e-01 3.149060143694493163e+00 5.030041384637544688e+00 5.293633744317120637e+00 2.110249755101142728e+04 0.000000000000000000e+00
6.222686569127025003e-01 6.657253576875073975e+01 6.321499066021794011e-01 4.666419299487941652e-01 3.459144065438359839e-01 5.533357325117086667e+00 3.621879508089704824e+00 2.563901023527975220e-01 4.592405046936939073e+00 2.770424809076077466e-01 1.857226910876903503e-01 2.110251112709979861e+04 0.000000000000000000e+00
1.813633718715033538e+00 6.722881298840751185e+01 6.029108227629941252e-01 -2.815655822453191903e-01 4.072301251692247437e-01 7.934868352949225212e+00 3.764992297614895289e+00 2.674997618404216793e-01 4.415014034908176122e+00 1.507788658848179253e-01 5.799933667920242897e-02 2.110254259715537410e+04 0.000000000000000000e+00
6.944982309382348173e-01 6.507368068846220410e+01 3.310015094815725312e-01 -3.877863375397278545e-01 8.229532294532162506e-01 6.358093820930196927e+00 2.826304012695912693e+00 2.439862998680702444e-01 2.677201345434284896e+00 4.693321092222534574e+00 4.579734657167364276e+00 2.110254279472879716e+04 0.000000000000000000e+00
1.227947313919052430e+00 6.897442463312583527e+01 5.489066576026265798e-01 3.103934901651539402e-01 6.276258128248934920e-01 4.608913078070888680e+00 3.516653953602956850e+00 2.078674702842936983e-01 3.387907120837613917e+00 5.231083890230882716e+00 5.348322287710296052e+00 2.110257871052216433e+04 0.000000000000000000e+00
1.937226057066020468e+00 6.580012851649220806e+01 4.268295130537123616e-01 -8.735561337117049574e-02 7.315251785911259796e-01 2.199301105537573520e+01 1.115244138585651079e+01 6.796219513369065046e-01 4.249216710931170482e+00 7.021878052342246657e-02 5.033222386210273180e-01 2.110258373241014488e+04 0.000000000000000000e+00
