# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
2.833208616213215958e+00 6.777522272365742140e+01 6.909265074558781361e-01 3.209088400691453291e-01 4.558087677660989989e+00 2.000904029375421000e+00 1.242009199138604386e-01 4.071368071802402011e-01 2.524721495772082935e+00 3.241763264689657031e+00 2.143685494949875283e+04 0.000000000000000000e+00
2.899624035241158637e+00 6.822738204388258509e+01 6.977069191251896729e-01 3.295951173927389455e-01 4.480092682582393238e+00 1.950376014609088715e+00 1.112742620945476740e-01 3.285113500561429589e-01 2.359875155196175189e+00 3.102890552430010995e+00 2.143685495947227901e+04 0.000000000000000000e+00
4.780099220959488915e-01 6.661835434348429885e+01 6.666085095172722408e-01 -3.098461085933483794e-01 8.412221532013129277e+00 3.637251638540119458e+00 2.440122022005656033e-01 2.082239148877532031e+00 4.355226245215360059e+00 5.028177076057122719e+00 2.143685509708628160e+04 0.000000000000000000e+00
1.109714026576425344e-01 6.732406853928246449e+01 6.769866435088119916e-01 -5.883763960124839265e-01 4.120649482552050102e+00 1.666230882481753994e+00 1.432124227825309903e-01 1.272425588119180384e+00 3.517981580790810803e+00 4.228838463785005608e+00 2.143685579812840297e+04 0.000000000000000000e+00
2.158018907492771810e+00 6.838804944188835577e+01 7.013819542071223490e-01 -3.374538044625164934e-01 6.923565795076308760e+00 3.163632536967972531e+00 1.882247170567160621e-01 5.532327619487695358e+00 1.297527437697663544e+00 2.080002921167980912e+00 2.143685653187751814e+04 0.000000000000000000e+00
2.096317541567374487e+00 6.676849948521628164e+01 6.674584692192010449e-01 1.955798686011759047e-01 1.257124842556504341e+01 5.351060767295005682e+00 3.463864435551013421e-01 1.693450011606405958e+00 3.933570945999592450e+00 4.519405500886642280e+00 2.143685659979879347e+04 0.000000000000000000e+00
2.773460669280037871e-01 6.701710134979224165e+01 6.733800508065750368e-01 2.419961805575353009e-01 8.674839212736312533e+00 3.654004124752684213e+00 2.587976744800575823e-01 5.863854322227661342e+00 1.777694597750521410e+00 2.417749051014694395e+00 2.143685708913858980e+04 0.000000000000000000e+00
2.737667504040838029e+00 6.808018199082468414e+01 6.936154567502038626e-01 6.540324754882995140e-02 4.999550311940243574e+00 2.154837264391295637e+00 1.182834357534908176e-01 4.578984446623711735e-01 2.507676528641570091e+00 3.260443134693022049e+00 2.143685767127626968e+04 0.000000000000000000e+00
2.346756992521432217e+00 6.785524719618459244e+01 6.908424367915263486e-01 7.095289042685930525e-01 3.493227911772909255e+00 1.544291511747575729e+00 1.429714659712349734e-01 1.343916028781924954e+00 3.524209344013336409e+00 4.200764564187797312e+00 2.143685770590044194e+04 0.000000000000000000e+00
2.150271965880607539e+00 6.746826571612945145e+01 6.806383211712975223e-01 5.146168673961880602e-01 4.832780087794724899e+00 1.938767561234218784e+00 1.524205783463070119e-01 1.738787589106878917e+00 3.881148660937592254e+00 4.676182230145015772e+00 2.143685793025308521e+04 0.000000000000000000e+00
2.363592386865428718e+00 6.777112866265102298e+01 6.919582914028696852e-01 7.303318814622282718e-01 3.384856853687979505e+00 1.567609914237344526e+00 1.554562947245288207e-01 1.292465949203291053e+00 3.443480973834307957e+00 4.019375717259883629e+00 2.143685817943576330e+04 0.000000000000000000e+00
9.077846480795666029e-01 6.828085993602904580e+01 7.009276018878388692e-01 -9.338091979587494207e-02 6.181571700625066335e+00 2.926887240496184983e+00 1.501126909896971784e-01 3.397792820888674736e+00 5.433831351967990386e+00 6.066461980226328876e+00 2.143685825730283977e+04 0.000000000000000000e+00
2.836024101488379134e+00 6.799483315633921165e+01 6.929364011610340546e-01 3.724252622389184753e-01 4.410444861721118492e+00 2.002697236176252282e+00 1.428316981286320564e-01 3.994472242300091125e-01 2.533911740497355236e+00 3.190893339753842373e+00 2.143685890464921977e+04 0.000000000000000000e+00
2.163314511360111769e+00 6.668806144491236410e+01 6.674097138392071082e-01 2.596662160593006252e-01 9.035686669805533811e+00 3.805031151319309135e+00 3.009659712169171497e-01 1.511814910368577625e+00 3.758901278775966137e+00 4.492738785902617771e+00 2.143685949380779130e+04 0.000000000000000000e+00
2.648914760823350534e+00 6.754863168062661316e+01 6.870697181406215659e-01 5.961566788679225626e-01 3.772359366473765796e+00 1.751209408643510601e+00 1.171125592048110342e-01 7.096849473149404730e-01 2.836982105183791791e+00 3.451986998205478052e+00 2.143686013896913209e+04 0.000000000000000000e+00
2.797767159348520050e+00 6.770973678753718161e+01 6.909374682856941341e-01 -1.101305637778437485e-01 4.923902862974096628e+00 2.320811484849936157e+00 1.468449079476082386e-01 3.955116599601281591e-01 2.489652185373273596e+00 3.116730270975291983e+00 2.143686290342679058e+04 0.000000000000000000e+00
3.320079423065986357e-01 6.631401513654455471e+01 6.596456482556739553e-01 -2.112229102403221925e-01 1.079055726917853875e+01 4.747190164778489319e+00 3.370403850102621779e-01 1.447540914960829816e+00 3.742623016851204909e+00 4.311522928918329001e+00 2.143686329888859109e+04 0.000000000000000000e+00
2.270922883779919577e+00 6.710005855759860083e+01 6.771108259884658365e-01 2.803734867200871617e-01 7.221076386250968149e+00 3.219521195485860687e+00 2.233280745120962973e-01 1.218529090092636880e+00 3.394467586592905484e+00 3.916912638772985122e+00 2.143686346104697805e+04 0.000000000000000000e+00
2.942601642320965549e+00 6.764358111206620094e+01 6.843555750031029561e-01 8.629270555764060324e-01 2.884985834146393646e+00 1.210864856332243722e+00 1.697996172650665103e-01 2.013459201360280337e-01 2.341744674318774422e+00 3.060436062379564337e+00 2.143686368953587225e+04 0.000000000000000000e+00
1.935153464919774580e+00 6.753556014293960175e+01 6.808600245547725693e-01 5.831556985717386565e-01 4.330972737270731621e+00 1.739669948950567591e+00 1.498583669503012750e-01 2.257443113168808857e+00 4.449089020591030952e+00 5.181148118392324697e+00 2.143686410280374548e+04 0.000000000000000000e+00
1.802867409822046740e+00 6.812377971907092444e+01 6.987087147505847140e-01 7.461497123507004892e-01 3.288894890412638716e+00 1.520732757570238736e+00 1.350915014303774586e-01 2.448694441595309801e+00 4.504233064857586122e+00 5.298099835287176873e+00 2.143686429884485187e+04 0.000000000000000000e+00
1.387280621219696863e+00 6.668576430098710262e+01 6.710299139925673950e-01 4.766480275270219558e-01 4.302292992506124847e+00 2.045463492679627127e+00 1.581281677493676652e-01 3.336530167880304987e+00 5.578045146296656931e+00 6.082018347265876201e+00 2.143686481270482182e+04 0.000000000000000000e+00
2.277967199544755683e+00 6.793538490148503683e+01 6.881436940611732611e-01 -3.149899838948107267e-02 1.041126636669615912e+01 4.162694339577389435e+00 2.626896423666188474e-01 3.451048411796369675e-01 2.453848944874455817e+00 3.272046308783239876e+00 2.143686543453924241e+04 0.000000000000000000e+00
2.619866431820098818e+00 6.722711824806752645e+01 6.787747239985371106e-01 2.718255519111801854e-01 5.080518284410431740e+00 2.215649935885766197e+00 1.513209276892138466e-01 6.436263741879716394e-01 2.876598966639489774e+00 3.606808846481391218e+00 2.143686566969693013e+04 0.000000000000000000e+00
7.912630612397617558e-01 6.799251988847196060e+01 6.963053681028601449e-01 -4.586355572701523720e-01 4.770974033369475897e+00 2.322640724265298218e+00 1.463037276926503760e-01 2.769618098805375350e+00 4.819416264065183420e+00 5.423617869522571411e+00 2.143686627989863337e+04 0.000000000000000000e+00
2.154914105852095751e+00 6.731755681904122923e+01 6.788076868975541078e-01 3.713365294638723557e-01 6.572572699670698348e+00 2.721578483222846234e+00 2.048257909143573752e-01 1.649462003667881538e+00 3.841888924483245482e+00 4.547724710409134730e+00 2.143686694190373964e+04 0.000000000000000000e+00
9.722686559897596170e-02 6.641392713467855913e+01 6.622995134171704157e-01 -2.502872138946290459e-01 6.566491825811992200e+00 2.912807627497849605e+00 2.148235028535446511e-01 9.362446300630969942e-01 3.218693347006390315e+00 3.767945470631008487e+00 2.143686715855342845e+04 0.000000000000000000e+00
1.150424181951587910e+00 6.740510428700747525e+01 6.802389649985630671e-01 2.048282213715761635e-01 4.994410683159228093e+00 2.087264100241704057e+00 1.445609051691590929e-01 3.668387907602288056e+00 5.871790314544445444e+00 2.653586391208925810e-01 2.143686809528786398e+04 0.000000000000000000e+00
8.927496583959135812e-01 6.624591428753079470e+01 6.586110698030499533e-01 7.051137145219246172e-01 3.613916163125206360e+00 1.571254684509948873e+00 1.642426625944398144e-01 4.270960888958017065e+00 2.990900588498495716e-01 9.030878206302268563e-01 2.143686833621892220e+04 0.000000000000000000e+00
2.976276963341658796e-02 6.719644612163801867e+01 6.753197970679566398e-01 -8.808318186389056947e-01 2.888955061463346130e+00 1.183412221195682346e+00 1.527133712971887325e-01 1.161520361164142701e+00 3.352042934642802230e+00 4.113900768953809184e+00 2.143686861193165532e+04 0.000000000000000000e+00
3.775332228578445193e-01 6.688994553471931681e+01 6.679321490755762980e-01 2.081527433939758809e-01 1.172814101150716404e+01 4.883101162618947555e+00 3.651681721515786516e-01 5.577000112832416256e+00 1.606166281579870070e+00 2.168502432660940560e+00 2.143686942391809862e+04 0.000000000000000000e+00
2.353985698873078403e-01 6.778213465738456023e+01 6.897003702972133166e-01 7.504922254047458052e-01 3.340150544604604921e+00 1.527989314549730304e+00 1.410570874896009685e-01 5.604129194036069350e+00 1.485583347485121219e+00 2.022484856817509336e+00 2.143686958209448130e+04 0.000000000000000000e+00
1.980577159252423947e+00 6.824334215500749679e+01 7.001684727809505127e-01 3.049664299814534574e-01 7.979082430440413987e+00 3.786199836169729327e+00 2.264878544834051655e-01 2.154313343510893652e+00 4.180366885003506283e+00 4.840303551113985137e+00 2.143687016589964333e+04 0.000000000000000000e+00
3.049610096312703078e+00 6.787088489847613459e+01 6.905837324995417470e-01 6.299807676211285901e-02 5.542340604356540190e+00 2.408534050685362971e+00 1.251797979920551418e-01 3.743247877373210297e-01 2.472366929070282993e+00 3.173877243850111718e+00 2.143687064945575912e+04 0.000000000000000000e+00
5.965655176437111296e-01 6.683152317890734651e+01 6.681898224366005223e-01 2.845743848230508632e-01 8.360360433777463740e+00 3.515007979047320763e+00 2.449092546014587923e-01 4.682824203343262326e+00 6.680595839844996053e-01 1.404211947623982493e+00 2.143687134287555818e+04 0.000000000000000000e+00
2.330708839711227220e+00 6.702184387647442065e+01 6.734132013687270657e-01 3.372520788400722447e-01 6.131145026900497896e+00 2.555052496094699421e+00 2.009297687226066220e-01 1.179674300772667772e+00 3.436342456714569060e+00 4.197026914452983704e+00 2.143687148017884829e+04 0.000000000000000000e+00
2.654503536288853827e+00 6.817250111997354622e+01 6.946531700202113191e-01 6.939857308617564113e-01 3.374139758884670659e+00 1.445946315227904622e+00 1.278740979337300576e-01 7.432114004554637443e-01 2.834354432296678716e+00 3.492589260401452567e+00 2.143687170188863456e+04 0.000000000000000000e+00
5.416859290751089295e-01 6.725805065110073144e+01 6.801381470716174604e-01 5.931240236513127817e-01 4.223566773688926190e+00 1.889171613714420106e+00 1.337925636404418139e-01 4.957256168449278633e+00 7.875185719305096699e-01 1.431136417901338165e+00 2.143687178717732968e+04 0.000000000000000000e+00
4.290221728760995057e-01 6.694764071817809281e+01 6.716976116882189540e-01 -1.846997436598091791e-01 1.367246826223739831e+01 5.951271579787605681e+00 3.769172022898154006e-01 1.844922098957240575e+00 4.034464523107303968e+00 4.558553042021149970e+00 2.143687276084643963e+04 0.000000000000000000e+00
2.982279827458401922e+00 6.739329886175190154e+01 6.832107724781123492e-01 3.419734685882555580e-01 4.671727293825454375e+00 2.151034186063301323e+00 1.314381953193496100e-01 2.140591641809536649e-01 2.345567178607962600e+00 2.828086447216114685e+00 2.143687305962555183e+04 0.000000000000000000e+00
2.066579595772326527e+00 6.738297682184898463e+01 6.772014136140773743e-01 3.788930673898772694e-01 6.720578252474219916e+00 2.665380621850835574e+00 2.080688480770708504e-01 1.931765238307651789e+00 4.148246575828670402e+00 4.921843585502648999e+00 2.143687407260261898e+04 0.000000000000000000e+00
6.168073405379992380e-01 6.743963517317563117e+01 6.796322496281177461e-01 2.136041257531395288e-01 9.776037376099736775e+00 4.060212712155894188e+00 2.738146527234566197e-01 4.500035554678147420e+00 3.793838494066237854e-01 1.158508226273638586e+00 2.143687433902603880e+04 0.000000000000000000e+00
1.448181694002524278e+00 6.668738834841335006e+01 6.667149408019468204e-01 -9.116944894237040131e-01 2.820794446651489817e+00 1.187637040602920191e+00 2.006282962907352252e-01 4.001186707195667935e+00 6.239315344435510724e+00 6.796715338779586446e-01 2.143687470962939551e+04 0.000000000000000000e+00
1.656363974811821127e-01 6.678365731459592780e+01 6.701998030205713608e-01 -6.134777578700831291e-02 9.130021029319939530e+00 4.109809325401890590e+00 2.853132836319589027e-01 6.200320888255232976e-01 2.856034216811037751e+00 3.319550264981048660e+00 2.143687523037389110e+04 0.000000000000000000e+00
6.758014531818744564e-01 6.779427357597258208e+01 6.932231354433636694e-01 1.425554748858600951e-01 9.966222806876485762e+00 4.824319459702215873e+00 2.980168256265852689e-01 4.083884087732526424e+00 6.158305847786256670e+00 5.809794982760256854e-01 2.143687527284304451e+04 0.000000000000000000e+00
2.306705398003369378e+00 6.766489272898168394e+01 6.856981304432442359e-01 3.279767754128484203e-01 6.231284530794447996e+00 2.696909776197641051e+00 1.829063159953834283e-01 1.205222353701445259e+00 3.300760110055279029e+00 4.056575254856603863e+00 2.143687546384050802e+04 0.000000000000000000e+00
1.656930266797589146e+00 6.747217999958223800e+01 6.795865880018618910e-01 -8.149702550638018295e-01 3.092458262092990129e+00 1.235679026749626486e+00 1.363542281844877802e-01 4.422732599103449402e+00 3.277147722637339111e-01 1.043484944589664121e+00 2.143687556824636340e+04 0.000000000000000000e+00
6.197034781275827520e-01 6.773024032992245225e+01 6.886051043777260405e-01 -7.997208405872942294e-02 1.434661031044641355e+01 6.519972631910070149e+00 4.276229230433309936e-01 3.115784395695849529e+00 5.237106739800058364e+00 6.013302541644421240e+00 2.143687573917848931e+04 0.000000000000000000e+00
3.645770711731275981e-01 6.727270844974049169e+01 6.774356352358941180e-01 -6.684920176863532459e-01 3.792712122332117186e+00 1.564906551015210256e+00 1.441161645090872079e-01 1.813788862484602582e+00 3.992762940662716975e+00 4.765939467409732622e+00 2.143687595105380387e+04 0.000000000000000000e+00
2.028994109941154367e+00 6.812547627637979986e+01 6.970656223963180853e-01 -3.570286471842600284e-01 6.951288750230498970e+00 3.208444272431005384e+00 2.126413642152312489e-01 5.116273123560884706e+00 9.261480853381672818e-01 1.607953108847921753e+00 2.143687623422380420e+04 0.000000000000000000e+00
2.002161723491095113e+00 6.692144086945033621e+01 6.695669288167085398e-01 7.535017058799901024e-01 3.439974165561261898e+00 1.454611770222301814e+00 1.527925327435194214e-01 2.087592196645361664e+00 4.360993996736225675e+00 5.038413680134336659e+00 2.143687694213187206e+04 0.000000000000000000e+00
9.073067187316707916e-02 6.685903961300168419e+01 6.741157872775653814e-01 -2.248875318094966103e-01 6.560772488984305539e+00 2.999694938366588737e+00 1.927469370668237203e-01 8.569201132661286024e-01 3.009163261062095529e+00 3.774639845456122966e+00 2.143687759186998665e+04 0.000000000000000000e+00
5.665827208633310574e-01 6.695224568222070616e+01 6.715760031283135589e-01 -9.984116240217331961e-02 1.783397670480185226e+01 7.344396516844999390e+00 5.126948340412323946e-01 2.858107170868293245e+00 5.096358055719574232e+00 5.943986739522920004e+00 2.143687816377135096e+04 0.000000000000000000e+00
1.196617525398152582e+00 6.753207316083468470e+01 6.863012529942573714e-01 -9.784358439228265647e-01 2.570667732227671642e+00 1.143283296952898986e+00 3.826177798732097735e-01 3.470010902435277877e+00 5.590229732287669506e+00 2.511505059146903682e-02 2.143687951986769986e+04 0.000000000000000000e+00
6.480240810264709106e-01 6.727377960601411644e+01 6.748532478127654555e-01 -9.029719248415014887e-02 1.254397870795862424e+01 4.951820276988066816e+00 3.484028383355032288e-01 3.190113308594680674e+00 5.419488467013993116e+00 6.077367994037702559e+00 2.143687985938353813e+04 0.000000000000000000e+00
1.427758166485348257e+00 6.675309075981697049e+01 6.674420419619000455e-01 -8.214611114220686794e-01 3.127852744990877287e+00 1.327832576489074601e+00 1.617195486565161378e-01 3.954558580653753541e+00 6.217802418631520389e+00 6.026148171968077616e-01 2.143688138506461473e+04 0.000000000000000000e+00
2.023262138594085435e+00 6.820890377954664530e+01 6.954455947498547896e-01 1.496746046874475600e-01 1.651411966547025756e+01 7.112330045834616143e+00 4.335947236259475868e-01 2.062902661606485388e+00 4.135508112269034697e+00 4.919217895024218912e+00 2.143688156435415658e+04 0.000000000000000000e+00
5.265330191154913297e-01 6.743147160572756604e+01 6.786786470382806247e-01 2.601757569137009285e-01 9.446260501398420217e+00 3.754944353132184443e+00 2.586146890647187946e-01 4.913958513173363407e+00 8.143781724813793366e-01 1.519581702631888076e+00 2.143688250589314703e+04 0.000000000000000000e+00
1.785470734836148043e+00 6.826590797382156950e+01 7.002217681252989046e-01 4.019770036613565800e-01 5.480209359267664837e+00 2.541755767832591051e+00 1.520117425743109929e-01 2.639671271302713951e+00 4.680572911633107402e+00 5.423731290481335066e+00 2.143688323119586858e+04 0.000000000000000000e+00
1.844397556083677392e+00 6.736516547461731363e+01 6.770082153134127090e-01 1.014871794250406384e-01 1.231129560951507607e+01 4.980213946255833690e+00 3.375427479315318280e-01 3.134304814452777421e+00 5.342609450340632726e+00 5.928510395388697063e+00 2.143688338024210316e+04 0.000000000000000000e+00
1.752457847596926854e-01 6.791669765756147115e+01 6.914521672580014044e-01 -3.419277241100449061e-01 6.018879628177107755e+00 2.624226491412236406e+00 1.512912272639471145e-01 1.197165761605157863e+00 3.323596932127471870e+00 4.070110638165124861e+00 2.143688388889097769e+04 0.000000000000000000e+00
1.390848986235404094e+00 6.719561353151915739e+01 6.796228856348653924e-01 4.327270823821274259e-01 4.407151729154257680e+00 2.075187893827665775e+00 1.585716994995097773e-01 3.341826815123416061e+00 5.548810032404216663e+00 6.092810249350511853e+00 2.143688422002243533e+04 0.000000000000000000e+00
2.529725859324182480e+00 6.690692118159712720e+01 6.686603831691928512e-01 9.615627004804612188e-01 2.672884093014695317e+00 1.098456533263111101e+00 2.546040339036954592e-01 1.034593435685758234e+00 3.246763176763459491e+00 3.988368286226529946e+00 2.143688518658516477e+04 0.000000000000000000e+00
6.734166954189306775e-01 6.648810538897726019e+01 6.636910668250833867e-01 -6.667435892706959910e-01 3.880533023279297833e+00 1.659330028396561518e+00 1.573195349542406141e-01 2.481444074523122545e+00 4.770655040772968647e+00 5.488602714822278017e+00 2.143688570343974061e+04 0.000000000000000000e+00
1.177783796661675764e+00 6.659057696588955366e+01 6.660421839397002719e-01 1.610967317551411510e-02 5.268426990976912805e+00 2.264135868051147860e+00 1.563362400495340310e-01 3.598736956672992093e+00 5.873777704123155807e+00 2.396668339621665367e-01 2.143688684567078963e+04 0.000000000000000000e+00
2.043096434141872919e+00 6.740922796043241760e+01 6.825111236505498891e-01 3.779580623292282948e-01 6.748216445535480723e+00 2.975823239624704186e+00 2.093526146300597746e-01 1.965900850798650179e+00 4.120154880489370619e+00 4.930296541596572268e+00 2.143688687994338034e+04 0.000000000000000000e+00
2.230272177204315476e+00 6.739122139665866484e+01 6.791916642154439687e-01 -1.282201329786655797e-02 1.307510328892333185e+01 5.341912287174665153e+00 3.483156247292739094e-01 3.961010257250121569e-01 2.571948156801911800e+00 3.474450350583765612e+00 2.143688836700927641e+04 0.000000000000000000e+00
2.527609611863083305e+00 6.672775720306707115e+01 6.697572755933309807e-01 7.010057893925738526e-01 3.557395889208375905e+00 1.598173701187685758e+00 1.589159068949952403e-01 9.793496789301024963e-01 3.216124604181078706e+00 3.931156298820881911e+00 2.143688893059986367e+04 0.000000000000000000e+00
3.047250395960741987e+00 6.725612017052337421e+01 6.803871613765479776e-01 -8.773480951361288804e-01 2.851810979972648763e+00 1.289814197508610150e+00 1.525577766794829759e-01 8.820374007001987593e-01 2.998776383001348300e+00 3.584923801658350673e+00 2.143688995810171036e+04 0.000000000000000000e+00
6.294054806335398489e-01 6.827880082039736465e+01 6.984168087715806328e-01 3.404480088686632766e-01 6.673837183180235222e+00 2.895465028565948895e+00 1.756268334611190141e-01 4.619462635578881482e+00 3.985890114650518234e-01 1.140804510223214274e+00 2.143689004868787742e+04 0.000000000000000000e+00
4.004666779880392546e-01 6.753625115517768052e+01 6.822343959486902865e-01 2.917943266530421687e-01 8.551150490531167492e+00 3.469657558330155656e+00 2.366391561538741528e-01 5.387340471656415275e+00 1.270901209107362151e+00 2.174035442552456843e+00 2.143689020720330518e+04 0.000000000000000000e+00
2.195422492527861813e+00 6.819218767514735191e+01 6.976989086771440141e-01 2.515394173444932546e-01 8.399947764561181529e+00 3.816981067679293904e+00 2.493359336019356498e-01 1.364470127820779588e+00 3.446380715946965267e+00 4.015634692340920076e+00 2.143689077649140381e+04 0.000000000000000000e+00
7.288470456928584917e-02 6.828680669054291741e+01 6.999460156700106905e-01 -3.119859717519871678e-01 5.560222917384719743e+00 2.571446954231695337e+00 1.693312782839465347e-01 9.391902428037707251e-01 3.021755006425466128e+00 3.696837774277446975e+00 2.143689084085815921e+04 0.000000000000000000e+00
1.775995710913835124e+00 6.739872563138672490e+01 6.810946826571430135e-01 4.053592949820388758e-01 5.645829535679143696e+00 2.500020800493290896e+00 1.821453824459578763e-01 2.690263771515460700e+00 4.923248255778559290e+00 5.504426220794516489e+00 2.143689101189774010e+04 0.000000000000000000e+00
1.165188523901634188e+00 6.710830356045504175e+01 6.761781499688098718e-01 3.790401179999553505e-01 4.526999138414128154e+00 2.019408102408734695e+00 1.632708707452124042e-01 3.689664562861880270e+00 5.928373030158939905e+00 1.212828940368427671e-01 2.143689117520553191e+04 0.000000000000000000e+00
2.144945174020113754e+00 6.771249929315865757e+01 6.868195640368203181e-01 6.558160170541047496e-01 3.818046267724969578e+00 1.627901262258514947e+00 1.616851561536039317e-01 1.765028641959346833e+00 3.942754585964269420e+00 4.639119921372965472e+00 2.143689127204257238e+04 0.000000000000000000e+00
2.078082543593281262e+00 6.733379628297322483e+01 6.762061324167476517e-01 1.676152452119536451e-01 1.461000007601106176e+01 5.790163995978669043e+00 3.542183716966784135e-01 1.758088547676569524e+00 3.927302958584115711e+00 4.728143524855344282e+00 2.143689162521756225e+04 0.000000000000000000e+00
1.191034541201474006e+00 6.657087670465253382e+01 6.654257582054787790e-01 8.562198591213658894e-01 2.999040519111766834e+00 1.290766508043265759e+00 1.750974426878208756e-01 3.696969081010503366e+00 5.971442169425763780e+00 3.318026091246747411e-01 2.143689168545807479e+04 0.000000000000000000e+00
2.126335786091943625e+00 6.718489184738221809e+01 6.826815608975439487e-01 9.901500042050696837e-02 1.872911102661059601e+01 8.999573798813871761e+00 6.283630642013402490e-01 1.193174582769088943e+00 3.376869352658349754e+00 3.983333102428318728e+00 2.143689185585283121e+04 0.000000000000000000e+00
3.522578162318855677e-01 6.752094780242718741e+01 6.878097364179783790e-01 4.764034747340104570e-01 5.165540712377413080e+00 2.496987924911471701e+00 1.572256720241217987e-01 5.388277864021103980e+00 1.174745632596792655e+00 1.799382293776030428e+00 2.143689211478202196e+04 0.000000000000000000e+00
2.192832984270137509e+00 6.727426301797754604e+01 6.822924177509490651e-01 -2.475779874480415685e-02 1.593788390121752307e+01 7.340397025834109357e+00 4.381845057500406426e-01 2.710726894870011949e-01 2.452572968231006012e+00 3.090469145986530553e+00 2.143689243957377766e+04 0.000000000000000000e+00
7.820452889180946610e-01 6.805811523217877834e+01 6.936988491220690278e-01 -4.662260049986616806e-01 4.769118333948254573e+00 2.014032599033177995e+00 1.345877621173155736e-01 2.782132318551913119e+00 4.868841880236205455e+00 5.706474864792261847e+00 2.143689284502025475e+04 0.000000000000000000e+00
1.182330777056801674e+00 6.799260489350770342e+01 6.955835311730736992e-01 6.360496277905329510e-02 4.974794984133294129e+00 2.401849135104491939e+00 1.337328205451093766e-01 3.560047029503144334e+00 5.613523094168073158e+00 6.249627152944016828e+00 2.143689382642230339e+04 0.000000000000000000e+00
7.230556378065073897e-01 6.708603016172563116e+01 6.764418389837975054e-01 1.995675163928667672e-01 8.253714651535082325e+00 3.699801120569410795e+00 2.900390224322525468e-01 4.161422401155221884e+00 1.534805110284482021e-01 7.081259569487888816e-01 2.143689517632648131e+04 0.000000000000000000e+00
2.848734758273313350e+00 6.664051684502241812e+01 6.645762530654180100e-01 4.493951626438638658e-01 4.313172054564585522e+00 1.786731113171391883e+00 1.477498401430475672e-01 4.127155524709457679e-01 2.678179589673504335e+00 3.372632159924783490e+00 2.143689530235968778e+04 0.000000000000000000e+00
1.007570178779106790e-01 6.645167159102670951e+01 6.644935938320994939e-01 -5.601739420270951397e-01 4.321362154341782613e+00 1.935706747782324655e+00 1.474866826959611854e-01 1.206829695819224169e+00 3.447432166204389414e+00 4.124082634088080290e+00 2.143689598145240598e+04 0.000000000000000000e+00
2.317548440901794127e+00 6.815207916827318968e+01 6.940431544928160612e-01 -1.648007548711937290e-02 9.143724836896710784e+00 3.758758699414781024e+00 2.325601601112630978e-01 4.008054846307169683e-01 2.513538372147722022e+00 3.282870603073676286e+00 2.143689639271644046e+04 0.000000000000000000e+00
6.842656026889678555e-01 6.733203265725249764e+01 6.840029656509025724e-01 -1.470106660543623600e-01 9.864503307963953915e+00 4.645962948664583259e+00 2.812169144560750511e-01 3.009461974561006059e+00 5.173998239261667464e+00 5.790148832349340857e+00 2.143689721413057850e+04 0.000000000000000000e+00
2.240803951522547521e+00 6.659395056039019778e+01 6.641826606363090413e-01 8.724194525029957403e-02 1.183753062276252521e+01 4.865413645166812628e+00 3.431718083815699649e-01 8.334779582783380381e-01 3.120041999943836686e+00 3.780196368172376697e+00 2.143689808274743700e+04 0.000000000000000000e+00
1.079952646039781916e+00 6.671474632254631842e+01 6.699791191704673743e-01 6.494834715077675291e-01 3.694189343013810856e+00 1.720046558937895709e+00 1.682129203829107467e-01 3.869718630887931887e+00 6.109036297677337579e+00 4.049157311755038902e-01 2.143689952912879744e+04 0.000000000000000000e+00
2.692899787285167879e+00 6.716641254526986415e+01 6.754443865701279526e-01 -5.267382666747044695e-01 4.088427239786162737e+00 1.731269980683766141e+00 1.394214948322046455e-01 2.531030701111610104e-01 2.537167360663690197e+00 3.126165145549224533e+00 2.143689980324704811e+04 0.000000000000000000e+00
1.379960918761793165e+00 6.662954062227946395e+01 6.666537560471819113e-01 5.157608593878018066e-01 4.161922560808411831e+00 1.855106039725233025e+00 1.622168290643802024e-01 3.356943828727745771e+00 5.609895698028575239e+00 6.223847565311564800e+00 2.143690054112584039e+04 0.000000000000000000e+00
1.606247641131947956e+00 6.784491135340557832e+01 6.931350474503350512e-01 7.873059794626775520e-01 3.125407029821878790e+00 1.510528781252194586e+00 1.511907413305025039e-01 2.838554901711723755e+00 4.941171434791993278e+00 5.448692662815825649e+00 2.143690071021810581e+04 0.000000000000000000e+00
1.017740755717211343e-01 6.646876295977430971e+01 6.647475989717054334e-01 -5.573904200271853071e-01 4.332777893824670379e+00 1.919625363316740163e+00 1.604412706654408105e-01 1.207405844153031982e+00 3.446209565223327331e+00 4.125434127493877057e+00 2.143690080152458540e+04 0.000000000000000000e+00
6.327951861963251323e-01 6.685892090319273962e+01 6.673121597301914232e-01 1.059490508712511853e-01 1.306776081698710179e+01 5.279588200830483302e+00 3.715332670407303084e-01 4.137751868927271204e+00 1.108355727865802803e-01 8.954274397347967707e-01 2.143690112452887115e+04 0.000000000000000000e+00
2.830553724973686069e+00 6.768552716926797075e+01 6.841560871764994500e-01 9.621603180563833568e-01 2.611986960764070886e+00 1.058985448371231319e+00 2.334443211898594994e-01 4.297490367255329957e-01 2.584836199621117547e+00 3.422144130478692592e+00 2.143690114943048320e+04 0.000000000000000000e+00
