# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
3.093404842457447401e+00 6.618884193908077407e+01 6.578771288473164169e-01 1.541654356716788687e-01 4.031227229061051354e+00 9.397925002393645588e-01 9.217945723705867067e-02 2.754562023926616643e+00 5.060366502129240551e+00 6.476608386287392438e-01 2.143409989517060603e+04 0.000000000000000000e+00
2.677932138189385580e-01 6.800081322678282447e+01 7.006425091046303288e-01 8.894290264865719609e-01 1.862923029391890362e+00 6.172800858957847581e-01 6.254489924466007100e-02 1.688006730664862509e+00 3.461195810826871888e+00 6.216392287364961966e+00 2.143410038697697019e+04 0.000000000000000000e+00
4.734390525198425292e-01 6.492782331963775277e+01 6.299392614232942611e-01 5.918233417930471862e-01 3.194365370557950889e+00 7.965628609962640549e-01 1.346241485831507767e-01 1.372142525298695848e+00 4.149372056081920945e+00 5.450295745557821370e+00 2.143410054733631114e+04 0.000000000000000000e+00
4.682797020324252525e-03 6.744574424341472252e+01 6.803777442771787864e-01 1.048542002460332578e-01 4.228343710968367475e+00 8.622305119611786139e-01 9.385406150670931591e-02 2.793636997072479033e+00 4.986039808034011145e+00 5.298855049942928774e-01 2.143410192418796214e+04 0.000000000000000000e+00
1.740825674860745576e+00 6.861816653392628496e+01 7.061988631906763736e-01 8.644825855045712437e-01 1.923114900784805403e+00 4.303776994670087674e-01 8.932606656682008650e-02 5.077323312310539016e+00 7.792417336561456853e-01 2.763156362820836875e+00 2.143410428784659234e+04 0.000000000000000000e+00
8.294501097673570023e-01 6.710755199420310646e+01 6.719800502983186430e-01 6.202008974048142664e-02 5.092036204070076622e+00 9.169520428799071698e-01 1.535723311425994109e-01 6.252834603699568561e+00 2.340987373401858473e+00 4.280874889771863145e+00 2.143410434091814022e+04 0.000000000000000000e+00
2.012924062987749174e+00 6.669954755141174019e+01 6.688036013443406924e-01 -4.271162371890302456e-01 4.171112614667508822e+00 1.023318414157116107e+00 1.006673801942025437e-01 1.321404146927625201e+00 3.721077315248116246e+00 5.386428672875154255e+00 2.143410590407961718e+04 0.000000000000000000e+00
2.014665265414344653e+00 6.693635122998141185e+01 6.678632367977769269e-01 2.937085297810312357e-01 5.879903436077188239e+00 8.219045586891855493e-01 1.700506368709648330e-01 4.625352411233228267e+00 5.442324201050731114e-01 2.825345815964215301e+00 2.143410631843997180e+04 0.000000000000000000e+00
1.632604735615548641e+00 6.668771803821863386e+01 6.644725255297695421e-01 -7.527059343647076739e-01 2.326523948333931724e+00 4.284641586488449616e-01 1.217102905900811077e-01 5.901636541948708237e-01 3.285832329371185079e+00 4.612934764260372411e+00 2.143410725221225221e+04 0.000000000000000000e+00
2.963684007393304065e-01 6.730017080839458288e+01 6.827105316864081619e-01 -5.030684959303246551e-01 3.339763081672440403e+00 9.018394764323210966e-01 8.009709426904319807e-02 4.075436255427127286e+00 6.200805835668885990e+00 1.671188632095749638e+00 2.143410852949760010e+04 0.000000000000000000e+00
2.082991568408312677e+00 6.652843328254368771e+01 6.732196060807847937e-01 3.993349648225908433e-01 4.414498548773067022e+00 1.272564124716688339e+00 1.545983824122856287e-01 4.306599653019912211e+00 2.365003425730244357e-01 1.781939751519436177e+00 2.143410895445069764e+04 0.000000000000000000e+00
1.223083356327730353e+00 6.815778581480297760e+01 6.989454520709488250e-01 7.709205517915009853e-01 2.130494769740665983e+00 5.244116202499415902e-01 8.607131039831378283e-02 6.105069075659283584e+00 1.885127256120394224e+00 3.995064051589249488e+00 2.143411132779938271e+04 0.000000000000000000e+00
7.096427344135491921e-01 6.491159745683110316e+01 6.266173193334059199e-01 -2.579061095305993923e-01 5.536533468300960159e+00 1.298465560407830566e+00 2.407589601621079045e-01 5.417793254682817583e+00 2.110354469478468609e+00 3.115719257056147384e+00 2.143411319971162811e+04 0.000000000000000000e+00
2.314811945015216921e+00 6.866798299182417509e+01 7.111658975461156995e-01 -8.264293629414296016e-02 5.827233567515627044e+00 1.894839167451737749e+00 1.167467600613801143e-01 2.626054649796718543e+00 4.323937480135250588e+00 8.208646422647085661e-01 2.143411363026059553e+04 0.000000000000000000e+00
2.701546629261021515e+00 6.896274685699040674e+01 7.131783736639212279e-01 -2.409773700571814781e-01 3.111124180192483379e+00 7.692563803543059908e-01 7.991949644981630185e-02 2.813326700795473201e+00 4.452296793695587951e+00 1.091926105362216681e+00 2.143411471532081487e+04 0.000000000000000000e+00
1.308459483523762623e+00 6.711836973441364762e+01 6.750428108632904323e-01 1.471013461050201532e-01 3.391408449155110194e+00 7.204186828119395480e-01 8.919546689282215057e-02 6.057335387486384448e+00 1.734241675804857774e+00 4.505461627981182993e+00 2.143411645132297053e+04 0.000000000000000000e+00
1.971071243571603349e+00 6.703767406276948293e+01 6.784422885064365083e-01 2.386253057067767858e-01 7.102647430245745852e+00 1.484827915264415488e+00 2.415439517491829724e-01 4.765630694154511460e+00 5.254140139074274796e-01 2.984013019535928013e+00 2.143411717450015567e+04 0.000000000000000000e+00
2.571326636692449874e+00 6.634429237997819939e+01 6.548583049426436320e-01 -2.743027534023614530e-02 4.079073610197121447e+00 6.621402897050451264e-01 1.775921646233754314e-01 2.978498226844794594e+00 5.763807427665604166e+00 9.295341429815578982e-01 2.143411726423645450e+04 0.000000000000000000e+00
2.318130338642701294e-01 6.669445187829701638e+01 6.741337813356673703e-01 -6.226438322571827833e-01 2.807794208135587333e+00 7.022053006648640849e-01 1.266020525375811112e-01 3.979958638449385688e+00 6.277431288580453739e+00 1.641523150904982131e+00 2.143411905102502351e+04 0.000000000000000000e+00
1.232293387642632521e+00 6.500724416933196892e+01 6.359030050391973887e-01 -6.311362796594763847e-01 2.705484316615987872e+00 7.142466581506974332e-01 1.327256343641979586e-01 6.065701917226958173e+00 2.513173677943214557e+00 3.754421666442470773e+00 2.143411995971529177e+04 0.000000000000000000e+00
3.021072756955819116e+00 6.731725060070520783e+01 6.768611630656381495e-01 -2.426931377857388661e-01 3.517710871145483420e+00 6.113749553777506618e-01 1.110139200259188386e-01 3.181836356910763275e+00 5.785947372136865496e+00 8.582018446993817662e-01 2.143412153207018855e+04 0.000000000000000000e+00
1.665225964097691191e+00 6.726480822433748585e+01 6.805593888929925006e-01 4.750449716774987063e-01 3.153421449639942864e+00 7.473356472773298176e-01 8.069080225687530472e-02 5.358305828430153461e+00 1.010597452879665514e+00 3.806062455406050926e+00 2.143412185134722677e+04 0.000000000000000000e+00
9.084313949096729790e-02 6.870011957602351060e+01 7.106938848667035957e-01 -7.933405490782655667e-01 2.017449975253229333e+00 6.330561246054714486e-01 7.055223152318165769e-02 3.702441690364920213e+00 5.359714867266387017e+00 2.169869217156401131e+00 2.143412443337278819e+04 0.000000000000000000e+00
6.478110089536127658e-01 6.840271469316988373e+01 6.976743508473435273e-01 7.813649390655603710e-01 2.133520926936360418e+00 3.498599882012039530e-01 9.940691003346607824e-02 1.017930972707593806e+00 2.906271410213250306e+00 5.411376580422160743e+00 2.143412465409149081e+04 0.000000000000000000e+00
1.256615249604654760e+00 6.718603258546264101e+01 6.806048305885239458e-01 -2.798080381639077574e-01 3.137965981674822658e+00 7.238665789313029064e-01 9.085685872588777912e-02 6.081804071002828493e+00 1.594736924431117142e+00 4.443256123249469169e+00 2.143412693285757268e+04 0.000000000000000000e+00
1.932590743536255706e+00 6.757813014170920951e+01 6.830159080727670196e-01 2.205464391436433580e-01 7.202809913757929117e+00 1.554431014282173562e+00 2.032021979201160677e-01 4.965000909636676951e+00 6.897022684302939188e-01 3.239435957384791731e+00 2.143412859113401282e+04 0.000000000000000000e+00
2.856839202227507979e+00 6.782532047326800750e+01 6.940986935853856732e-01 3.062704293716688175e-01 3.119538869672298986e+00 7.519490984874473982e-01 6.181324494371875922e-02 2.876583732913238656e+00 4.899293325705465385e+00 7.540496158826808237e-01 2.143412919835251523e+04 0.000000000000000000e+00
4.800992311150927838e-01 6.831152858742548517e+01 6.950923316942038133e-01 -3.240934117700515205e-01 5.137931886241231538e+00 7.885612336932334987e-01 1.211611203436041145e-01 4.615702764501662614e+00 2.839175839608597540e-01 2.859861618983053688e+00 2.143412923125355883e+04 0.000000000000000000e+00
1.909692328058069100e+00 6.780191314234635058e+01 6.956565882613562346e-01 4.388363391669591884e-01 3.712461551118964476e+00 1.133892470005805730e+00 9.143497633793987167e-02 4.786843867714988932e+00 2.646843389911546773e-01 3.199538408043181459e+00 2.143413048573422930e+04 0.000000000000000000e+00
6.643898557530774074e-01 6.836286268267998878e+01 6.927787234359966684e-01 2.329853950905124704e-01 5.656091275959546749e+00 7.418608499725408700e-01 1.757570210696558222e-01 6.485763436767126855e-01 2.896396324622003249e+00 4.937594588245799443e+00 2.143413154392320575e+04 0.000000000000000000e+00
1.158697921671923092e+00 6.848431617417297446e+01 7.035540402274795824e-01 6.827532990636538957e-01 2.235308477525905779e+00 5.167674030181481637e-01 9.030972529360394019e-02 6.228372101282135809e+00 1.621697932444544632e+00 4.289032722676001441e+00 2.143413296046865071e+04 0.000000000000000000e+00
1.758881903454480589e-01 6.718714844592763313e+01 6.758764688476661675e-01 -1.039490081465085369e-01 5.977983609479144533e+00 9.099410060216648333e-01 1.788595308833129671e-01 3.284768751394288255e+00 5.328580558907337839e+00 1.586614114224189631e+00 2.143413611357434274e+04 0.000000000000000000e+00
6.928231481544152581e-01 6.661014739651581351e+01 6.709109802972232917e-01 -1.796074685563764373e-01 6.382797786735396883e+00 1.525713192036634247e+00 1.837797890705336890e-01 5.470096109200809131e+00 1.562960059139326452e+00 3.218133455497139028e+00 2.143413633462455618e+04 0.000000000000000000e+00
1.566456459644331556e+00 6.653297160742688732e+01 6.655839678266755044e-01 4.891617241472494548e-01 3.101223809880762960e+00 6.781870724258546312e-01 9.605206422457469861e-02 5.552117136848717216e+00 1.653225328090271118e+00 3.583623786003507838e+00 2.143413639548758147e+04 0.000000000000000000e+00
2.109203734846698097e+00 6.725382403517394891e+01 6.908056278758988311e-01 3.106068891211637428e-01 5.437918889397231226e+00 1.905123216454442270e+00 1.239721879801982951e-01 4.147124330229964961e+00 6.184890122776472765e+00 1.815968592271445914e+00 2.143413894024124238e+04 0.000000000000000000e+00
1.559604741713745080e+00 6.842961778799858052e+01 6.944057321371316371e-01 8.319682909877734733e-01 1.980506853042413251e+00 2.151069333436641806e-01 1.263362392251602406e-01 5.521269159159541751e+00 1.217246787660764440e+00 3.679693919098558474e+00 2.143414542260551389e+04 0.000000000000000000e+00
1.612453860571082309e+00 6.786992668610645296e+01 6.861155803799824371e-01 8.992901795148702249e-01 1.876916244558490376e+00 3.436369365524802322e-01 1.321971640900003464e-01 5.383882989804211761e+00 9.757908557552844586e-01 3.654792529547633784e+00 2.143414800069239936e+04 0.000000000000000000e+00
1.911499406624656006e+00 6.641635270915520550e+01 6.581064567978008872e-01 -5.649587404343634489e-01 3.175963170815777392e+00 5.923669537865871026e-01 1.565318801963858086e-01 1.158211170236445486e+00 4.118675082187559511e+00 5.181438346934576167e+00 2.143415030566974747e+04 0.000000000000000000e+00
1.999427902699274506e+00 6.542880083401365710e+01 6.363383875040827808e-01 4.098846334136196923e-01 4.496217170069506608e+00 8.731699660540893637e-01 2.048354917510752105e-01 4.658703193310206103e+00 1.220637200086988505e+00 2.502474508337806380e+00 2.143415034971033674e+04 0.000000000000000000e+00
6.667901802789182319e-01 6.527683659187032106e+01 6.382230592990187912e-01 -1.793716816120752011e-01 6.940339757577475233e+00 1.487200990089646790e+00 2.450658638576975468e-01 5.436331783883812108e+00 1.566567225154925636e+00 3.465186983424351830e+00 2.143415440983520239e+04 0.000000000000000000e+00
6.897281181796701688e-01 6.514606360663650264e+01 6.325415584057114682e-01 -2.844172725189922923e-01 5.402034964811377016e+00 1.359082290800964099e+00 2.045675934539565866e-01 5.310427249682985185e+00 1.888759541433119971e+00 2.972637870516552816e+00 2.143415540889060503e+04 0.000000000000000000e+00
1.922053534606521730e+00 6.696292472308950039e+01 6.674575883806891374e-01 -6.039082842863024991e-01 2.827741816396988295e+00 3.710079715906499098e-01 1.168359672837614438e-01 1.185279112430392301e+00 3.327927935994098085e+00 5.744197499070463842e+00 2.143415599798267431e+04 0.000000000000000000e+00
1.891314522831345046e+00 6.743590561898948010e+01 6.779079415225977012e-01 1.243974363238657260e-01 9.340908152863450553e+00 1.612616520924109675e+00 2.610944050588380749e-01 5.417128320709952760e+00 1.243831639486121965e+00 3.401218089761269159e+00 2.143415658272811197e+04 0.000000000000000000e+00
2.053479344386863303e+00 6.802658880835895161e+01 6.994771382610095456e-01 2.154962001628387969e-01 7.623716723830397335e+00 2.005162295515081627e+00 1.876673244372836502e-01 4.363103356433803981e+00 6.176969631437287056e+00 2.462707748944073405e+00 2.143415834476221426e+04 0.000000000000000000e+00
1.768873134122733171e-01 6.732691794953807118e+01 6.727473540113493300e-01 2.152147851251025867e-01 5.225969958353753775e+00 7.656755895468340123e-01 1.922990198129786998e-01 2.437700913250160806e+00 5.178752573465595255e+00 2.553479356318993920e-01 2.143415875655508717e+04 0.000000000000000000e+00
9.036149102499658747e-01 6.570614571788162550e+01 6.474612705685516278e-01 -2.535440754195109614e-01 4.168381125801915665e+00 1.034640971132200438e+00 1.380686697307048627e-01 5.726453722705700855e+00 1.951297975350978930e+00 3.609974315736895090e+00 2.143416576019351487e+04 0.000000000000000000e+00
2.086624786482671468e+00 6.669112073028205145e+01 6.754270531861833460e-01 2.548173390284638185e-01 6.797287834838853016e+00 2.089037356177757765e+00 1.820451819179054187e-01 4.216831694351547810e+00 1.118895701748832128e-01 1.851871961666381683e+00 2.143416762850247324e+04 0.000000000000000000e+00
2.176438060607777558e+00 6.745311248538945392e+01 6.782484766848750901e-01 1.982305000902921943e-01 7.076549588694689419e+00 1.322137159169197274e+00 2.152503310808249748e-01 3.879584021089879098e+00 5.855373075766631352e+00 2.085809131435857999e+00 2.143417249587914557e+04 0.000000000000000000e+00
9.652521911906236651e-01 6.660783678946378927e+01 6.765806429052686477e-01 3.825802425504008508e-01 3.349619682180759117e+00 1.009391863382231191e+00 8.017752543123290998e-02 1.348389639188851963e-01 2.340652680054072121e+00 4.071324768730704591e+00 2.143417285928603815e+04 0.000000000000000000e+00
2.780961965495237553e+00 6.717935545920633444e+01 6.796474723212589941e-01 -2.341206681867556150e-01 3.279599538412015125e+00 6.782501923766172114e-01 1.047066619096198997e-01 2.901009231739661853e+00 4.874968033047211158e+00 1.092052043850297638e+00 2.143417720502297016e+04 0.000000000000000000e+00
1.424599688440875811e+00 6.801426338565620711e+01 6.916655669948499341e-01 -5.654778471220144320e-01 2.605487964315890359e+00 4.046339513568593116e-01 9.390967260901983416e-02 1.372190147261695137e-01 2.227000443463758916e+00 4.689224745623160828e+00 2.143418322753317625e+04 0.000000000000000000e+00
5.810382015546334822e-01 6.519304739356671519e+01 6.429065279386041443e-01 -6.262724500760777913e-01 2.977665992852554400e+00 7.996139837618222446e-01 1.359098336106600025e-01 4.768139187930143130e+00 1.091302569795221666e+00 2.465057471092371166e+00 2.143418509141618779e+04 0.000000000000000000e+00
1.654200780424722961e+00 6.829882010795751057e+01 6.972304708922897332e-01 9.049699071665759931e-01 1.825132293399055916e+00 3.393853238522274718e-01 8.721826533111423640e-02 5.277309651338842222e+00 8.818254067795486817e-01 3.437401115330851020e+00 2.143418586742840853e+04 0.000000000000000000e+00
2.057685363169858395e+00 6.773008836149014655e+01 6.895055658085451622e-01 -3.069149766967693149e-01 5.499922296472036010e+00 8.870750679069790978e-01 1.867353034113566623e-01 1.475721841890278219e+00 3.568322576116027989e+00 5.705095779475345630e+00 2.143418611468009112e+04 0.000000000000000000e+00
2.173932092723326548e+00 6.823252785734499071e+01 6.965536632017851337e-01 3.956076824775148909e-02 1.122481609494010435e+01 2.164786715844827736e+00 3.047907502176304684e-01 3.208851153644660670e+00 4.973322308125988300e+00 1.273821251495136142e+00 2.143418827572729060e+04 0.000000000000000000e+00
2.367454073519611679e+00 6.645019772878728759e+01 6.553448479458110487e-01 -5.838260019723610084e-01 2.879002929471380146e+00 4.756356807351410643e-01 1.004567989796176924e-01 2.178951886021325279e+00 4.860501986663977370e+00 6.264025726994835175e+00 2.143418848916866773e+04 0.000000000000000000e+00
3.133820930306228991e+00 6.800865280604463692e+01 6.989870059994239826e-01 -8.186667011202876099e-01 2.057708776806907558e+00 5.507251960520771483e-01 7.442343836271089752e-02 3.524249987310402954e+00 5.622768474405674510e+00 1.238541132106334430e+00 2.143418873257874293e+04 0.000000000000000000e+00
9.033328441328091207e-01 6.621875139574845548e+01 6.577765285852511523e-01 -1.964309282244063315e-01 4.208465662972025179e+00 7.368932143604429719e-01 1.500356115946106517e-01 5.809300809034729340e+00 1.923701016866375291e+00 3.599074233537741918e+00 2.143418985810693994e+04 0.000000000000000000e+00
1.076520971548312611e+00 6.683487846708511881e+01 6.622162548064428611e-01 -7.396335960936938347e-01 2.306070711531286399e+00 3.218573045736127236e-01 1.311789065233166518e-01 5.848295678655123453e+00 2.524794604457606173e+00 3.879682675868691089e+00 2.143419057566540141e+04 0.000000000000000000e+00
2.435408979442707622e+00 6.649486816788204635e+01 6.626164222074978349e-01 7.417089867088249022e-01 2.399081453027214650e+00 5.450950671119496604e-01 1.067487343961617680e-01 3.705127465746225646e+00 7.173893337039503881e-02 1.398021247116806087e+00 2.143419112758280971e+04 0.000000000000000000e+00
1.829833291846117760e+00 6.875602788835276158e+01 7.038233317304830594e-01 3.280469382905304987e-01 4.416907699249897234e+00 8.445606817049494675e-01 1.388684777719303431e-01 5.146123245204810459e+00 5.473096320006876070e-01 3.313518380415311437e+00 2.143419227115142712e+04 0.000000000000000000e+00
1.209001345675790651e+00 6.719630696548814797e+01 6.820971758606454438e-01 2.894112510364023616e-01 3.155558441578852236e+00 7.952322432781713246e-01 8.761966137998675186e-02 6.091567355876665424e+00 1.648634263914289688e+00 4.378854989716183255e+00 2.143420041166032024e+04 0.000000000000000000e+00
3.887880191747659087e-01 6.927750463683804583e+01 7.173681488437376741e-01 3.042873241745973623e-01 5.146081921870588438e+00 1.319462681971838691e+00 1.377408766250684813e-01 1.599209323480578648e+00 3.164820114258172890e+00 6.282691545567612224e+00 2.143420114034627841e+04 0.000000000000000000e+00
8.957064578859980086e-01 6.576786077285986210e+01 6.428634702841109494e-01 -2.705755624466884557e-01 4.139832972132530209e+00 8.139457974591882694e-01 1.652521117622290370e-01 5.753157550051137825e+00 2.385482389144836457e+00 3.490891219302393100e+00 2.143420150716471107e+04 0.000000000000000000e+00
1.115819740686008199e+00 6.460799332769903458e+01 6.241174715477280088e-01 -1.101579092067959779e-02 3.883181430846966098e+00 9.090050511737981509e-01 1.349063451127721081e-01 6.108264771579841934e+00 2.568526025527937851e+00 3.886071835813377007e+00 2.143420219153116341e+04 0.000000000000000000e+00
2.292493923011554191e+00 6.789818310738816365e+01 6.846203692820391762e-01 6.238722326458261830e-02 6.645949539604732337e+00 9.419993003288377187e-01 1.939002596884769059e-01 3.201470102710669785e+00 5.338172833646014581e+00 1.452709261948630592e+00 2.143420555057931051e+04 0.000000000000000000e+00
6.823651925305750376e-01 6.556012625293598717e+01 6.482239312259807651e-01 4.919978849817191469e-01 3.592690326308026982e+00 8.908302924846552839e-01 1.497049223023040332e-01 8.336243236156891667e-01 3.481572503298506316e+00 4.716150294397523091e+00 2.143420674793323997e+04 0.000000000000000000e+00
2.545137459911487099e+00 6.638816294274106156e+01 6.646931294115397959e-01 -6.568050750414785588e-01 2.491503035030266933e+00 5.065683496526848240e-01 1.017452342435916784e-01 2.440927128778955790e+00 4.484687778591028184e+00 6.260328621159948481e-01 2.143420809875190389e+04 0.000000000000000000e+00
2.340230089458692486e+00 6.594998258861886598e+01 6.453765316896004078e-01 -4.677150017717709996e-01 3.526321407982961453e+00 7.243581542549607510e-01 1.270716287562300983e-01 2.184851636688040610e+00 5.046167494357061578e+00 6.167978147331464989e+00 2.143420814617335418e+04 0.000000000000000000e+00
1.782867208610437126e+00 6.665235459011944386e+01 6.698218089165742795e-01 3.093706651330542790e-01 4.643558157743516546e+00 8.905885420048618162e-01 1.466861288414069708e-01 5.285738600883452598e+00 1.386160281020033080e+00 2.969904121835578170e+00 2.143420924005632332e+04 0.000000000000000000e+00
8.264485174461485562e-01 6.750208522093751640e+01 6.846648017235091865e-01 -2.234667644792159014e-01 4.322404951790327132e+00 1.054601788031681586e+00 9.477291859383132899e-02 5.623343207150989898e+00 1.224778614680565703e+00 3.591128320114866490e+00 2.143421046180028861e+04 0.000000000000000000e+00
2.154954247549309088e+00 6.715100397046140301e+01 6.710224445275546623e-01 -8.357895475945895103e-02 1.176941886167463736e+01 1.969110824753817379e+00 2.824926538710244017e-01 2.409743786397064103e+00 4.890058840473168189e+00 3.361766269143177110e-01 2.143421046461596416e+04 0.000000000000000000e+00
1.711162322890620757e+00 6.538530104389739961e+01 6.398523304925226585e-01 7.066281942182917053e-02 6.114669571203007692e+00 1.511053913153693751e+00 2.150074285518594475e-01 5.923856564863400287e+00 2.295486493956439666e+00 3.582609937262705380e+00 2.143421108656336582e+04 0.000000000000000000e+00
1.603522205905309805e+00 6.505866530731600506e+01 6.405264540590188682e-01 -6.884218388899545626e-01 2.600352438916265552e+00 7.292525460400326454e-01 1.090184541165525739e-01 4.650915175927135548e-01 3.000291809554950451e+00 4.475105803065543064e+00 2.143421284123632358e+04 0.000000000000000000e+00
1.609933229770727836e+00 6.734056749374028072e+01 6.782773595731134142e-01 -3.499022979271696476e-01 3.565184661934360122e+00 7.642504218961395646e-01 1.108190759142201470e-01 3.138681213104150269e-01 2.330241714123909791e+00 4.542771061226164697e+00 2.143421628197629252e+04 0.000000000000000000e+00
1.803021702227466605e+00 6.624246515704638227e+01 6.585257106470715494e-01 -1.318901584022855004e-02 8.129722681617337798e+00 1.666080284856416904e+00 1.907074333249615394e-01 6.166502377624691000e+00 2.429567600614748191e+00 3.983039911284061763e+00 2.143421945572639379e+04 0.000000000000000000e+00
2.020098312581692923e+00 6.738736884573818031e+01 6.775593055135533671e-01 -1.759111219700990603e-01 9.963790898480048952e+00 1.937197841180625879e+00 2.747346512920044725e-01 1.333429656047427914e+00 3.643380788449807728e+00 5.644890419777517820e+00 2.143422092047034675e+04 0.000000000000000000e+00
1.680652801746904457e+00 6.703802199476642443e+01 6.675238894851704963e-01 5.769148533730716899e-01 2.835112208176692405e+00 4.290333537885525628e-01 1.202383551567052095e-01 5.339281666487925015e+00 1.530776898007405906e+00 3.187664591773448297e+00 2.143422184567464501e+04 0.000000000000000000e+00
2.295874473688249484e+00 6.864670781119178855e+01 7.024081539590274481e-01 9.261567470357423559e-01 1.797288697542612113e+00 3.361631390785926876e-01 1.157087255746254983e-01 3.989541794229975125e+00 5.988287310761831961e+00 1.991056921986647188e+00 2.143422380331694876e+04 0.000000000000000000e+00
2.765620944584164853e+00 6.603702115852661336e+01 6.576883432120520512e-01 -2.230895139455445486e-01 3.416686326705715260e+00 9.102181355762225534e-01 7.371321664113693328e-02 2.881719103967126827e+00 5.177969611006092876e+00 6.935613425287892042e-01 2.143422553401840196e+04 0.000000000000000000e+00
1.919545115207813346e+00 6.720275954820691311e+01 6.726404563990485697e-01 -1.984797751114305564e-01 7.725901693938038939e+00 1.129617725100463765e+00 2.201189460380811036e-01 8.906309601284562172e-01 3.503226580487286412e+00 4.992748222657561463e+00 2.143422784833279002e+04 0.000000000000000000e+00
1.934068709245041928e+00 6.709881611560352610e+01 6.715871013303804649e-01 -2.585241288406454618e-01 6.459473025630482645e+00 9.479134438962939502e-01 2.257811649011924049e-01 1.039695462204430099e+00 3.568571318190740804e+00 5.349825457877033230e+00 2.143422795870674599e+04 0.000000000000000000e+00
4.090055897352554704e-01 6.713667027387863584e+01 6.706563438401461630e-01 4.560618579565252073e-01 3.794918079698770708e+00 5.264735301443004278e-01 1.339973364218380869e-01 1.576955909416852375e+00 4.214666832182148326e+00 5.848016472786873976e+00 2.143422862616357088e+04 0.000000000000000000e+00
1.778923647779867112e+00 6.768528455981763159e+01 6.943609210903657347e-01 -9.967031252528144036e-02 6.480088357916676145e+00 1.946681076037089841e+00 1.443563067436384462e-01 8.649538992516030145e-02 1.995627928594060796e+00 4.339788514072480119e+00 2.143423034261504654e+04 0.000000000000000000e+00
1.753187208537954067e+00 6.593139433886243239e+01 6.602451740365224975e-01 -3.989943892105501377e-01 3.890947025349143384e+00 1.032246317271962255e+00 1.177678272487814037e-01 5.956416559325299342e-01 2.742112230327343525e+00 4.953790089499694460e+00 2.143423180849477649e+04 0.000000000000000000e+00
2.360311379751669048e+00 6.906434257870351701e+01 7.106615264427165179e-01 6.181593114396941591e-01 2.512872727139814355e+00 5.071730150017987881e-01 8.491893733024941104e-02 3.805714167872532361e+00 5.416278732006365892e+00 2.161362320447016927e+00 2.143423230014516957e+04 0.000000000000000000e+00
1.580093002389203027e+00 6.825324834142266184e+01 7.032847663707735286e-01 8.389712583757046038e-02 4.196713944563669862e+00 1.026573779135498077e+00 1.160381362927184051e-01 5.919710484605851697e+00 1.447473181209062876e+00 4.014669047865696783e+00 2.143423357632574334e+04 0.000000000000000000e+00
2.390557727853779735e+00 6.711706945476825581e+01 6.811599399864116666e-01 4.965068210911613433e-01 3.120112658919337978e+00 9.321738051078877207e-01 8.932643353669361685e-02 3.633895646734885521e+00 5.687013716791074813e+00 1.485995582812839721e+00 2.143423380038138930e+04 0.000000000000000000e+00
1.742198639820913941e+00 6.861261292209455576e+01 7.067329678240902302e-01 8.690800580271013098e-01 1.914877315909604638e+00 4.359233661350453426e-01 9.456048402195106617e-02 5.072541000454571680e+00 7.808634754263470423e-01 2.757495393509123982e+00 2.143423442094517304e+04 0.000000000000000000e+00
3.076576520266428805e+00 6.775403528836756095e+01 6.895821102029278116e-01 7.776240433568641641e-02 3.941094356249771113e+00 6.903367985140931307e-01 1.325832952834211931e-01 2.861064068933793170e+00 5.171731796278177917e+00 7.259979491200795332e-01 2.143423495649283359e+04 0.000000000000000000e+00
2.379789049190183636e+00 6.732420468808925307e+01 6.790384885703246720e-01 -4.143107853029761034e-01 3.571502259723073003e+00 7.048824720271740230e-01 1.183074717488831612e-01 2.253577419403904880e+00 4.722167454578851675e+00 3.847504534223751028e-03 2.143423542662414184e+04 0.000000000000000000e+00
1.352189717533605284e+00 6.758503650470231605e+01 6.825727775430208144e-01 3.229928620359682201e-01 3.166727061617581995e+00 5.022849079756351864e-01 1.056800903368854821e-01 5.985216215856984157e+00 2.013122195756382737e+00 4.103406422695379696e+00 2.143423612036297345e+04 0.000000000000000000e+00
2.027531936198726736e+00 6.561211384534314561e+01 6.478632374467931943e-01 -2.258429170118204932e-01 8.060436000914537047e+00 1.711333144746649992e+00 3.290187871546301213e-01 1.360370778789370405e+00 3.749517421160250663e+00 5.663979520441048798e+00 2.143423843460618446e+04 0.000000000000000000e+00
1.566962135868255945e+00 6.802507475415073657e+01 6.936538837651730072e-01 -2.399834249207131454e-01 3.763176662020477181e+00 7.569910432142725742e-01 1.161060139428523041e-01 1.401371408066589552e-01 2.041701631265157246e+00 4.616113632146761958e+00 2.143423871968677122e+04 0.000000000000000000e+00
3.453150442831141032e-01 6.773259445113596655e+01 6.871616169141909758e-01 -2.882164991746049565e-01 5.553002755626362585e+00 1.009160546119948210e+00 1.706006883059719703e-01 4.102301757137809979e+00 6.250693510074776249e+00 1.993245766337550684e+00 2.143423891592019208e+04 0.000000000000000000e+00
2.195890974767308990e+00 6.466988536213199268e+01 6.233479817859006733e-01 6.372068450476501278e-01 2.920923162110800053e+00 6.879158826236498880e-01 1.342629243479801782e-01 4.196578356644990571e+00 7.405862887382473891e-01 1.912324207640854423e+00 2.143424067434196695e+04 0.000000000000000000e+00
