# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.002238642396802604e+00 6.723882303349566314e+01 6.597080734574874983e-01 -3.424661203584156710e-01 2.088744612441380266e-01 5.180851049714163992e+00 2.013062616124395632e+00 2.783293231685264324e-01 3.307197214856913092e+00 5.598310684223706701e+00 3.090095920091456616e+00 2.137469831515151236e+04 0.000000000000000000e+00
2.332603390547729749e-01 6.587066175590943828e+01 5.602594309620327895e-01 -6.068039016558579579e-01 4.744243316950740308e-01 4.462410777505088966e+00 1.847570474293694920e+00 2.949576019386263015e-01 1.540988025391650584e+00 3.926795826016164170e+00 1.381008040974989859e+00 2.137471076067458489e+04 0.000000000000000000e+00
3.200827805276725835e-01 6.837125910411910468e+01 6.951322222495915915e-01 -2.230056057330707664e-01 1.154121572436230536e-01 9.718132300188216277e+00 3.892564325089557187e+00 7.670815185898559596e-01 1.431066995518339935e+00 3.387911419881065811e+00 1.338577558989175298e+00 2.137472503931353276e+04 0.000000000000000000e+00
3.974325547350146537e-01 6.887607119378388632e+01 5.358850357716286039e-01 -4.828070629673174574e-01 6.177439392812337227e-01 5.155858173983884463e+00 1.682055920940918714e+00 4.255213423111625648e-01 1.921722196847053254e+00 3.924770777489426266e+00 1.711793132819841023e+00 2.137475023876224805e+04 0.000000000000000000e+00
3.895427164468656667e-01 6.746401425116266637e+01 5.169028972751388284e-01 -1.908338941390884946e-01 6.109841817158585542e-01 1.296209684940918372e+01 4.665104143329148023e+00 8.615278047194451227e-01 1.709007208162711455e+00 3.902866363660247639e+00 1.628447410577218424e+00 2.137475127907966817e+04 0.000000000000000000e+00
3.456880748736976816e-01 6.486000842018417245e+01 3.128224312305388777e-01 2.679328403149933147e-01 8.526567507242153177e-01 9.312751914499370898e+00 3.541853860318480596e+00 5.360485767491773856e-01 5.616900963560270910e+00 1.561686434919899336e+00 5.355114624059402750e+00 2.137479228367162796e+04 0.000000000000000000e+00
2.109581992142474771e+00 6.592113943653083652e+01 6.535930606989839298e-01 9.528460303961067135e-01 6.119049482865330375e-02 2.896729860384920752e+00 1.155918843602773416e+00 5.341642993516804161e-01 1.887732364809274754e+00 4.264943768089210607e+00 1.580693611214644800e+00 2.137484836510402238e+04 0.000000000000000000e+00
2.189014445138585341e+00 6.729580706079619290e+01 6.815320236562055767e-01 6.302547173892419918e-02 5.908677404931158422e-02 1.564951099926342160e+01 6.201053423643268836e+00 9.459366640690295425e-01 8.254042228025822991e-01 2.967530973234339786e+00 5.677439323669042359e-01 2.137486287263738996e+04 0.000000000000000000e+00
2.053175337565810832e+00 6.632693165405697755e+01 6.085225424172290287e-01 4.047992486129700085e-01 3.410090865337122024e-01 6.684704122618346567e+00 2.347468407214555075e+00 4.474269628477851590e-01 2.025224638933899701e+00 4.322205735333645826e+00 1.738920912263109519e+00 2.137491752637726677e+04 0.000000000000000000e+00
1.602510671425846578e+00 6.646219319717771157e+01 6.249172413789736424e-01 -1.864326620719500005e-01 2.831381026017538716e-01 6.733779787178903575e+00 2.419125142469317868e+00 3.709301019522183163e-01 3.969880432736841325e+00 1.678504327987916933e-01 3.644684297760316660e+00 2.137494674092085552e+04 0.000000000000000000e+00
2.195874034435985056e+00 6.371946378589873206e+01 2.561746263815474767e-01 8.549783926998431038e-01 8.915891787892473719e-01 3.197832658455172172e+00 1.095980162033442173e+00 3.690304676567003339e-01 1.749482743634660942e+00 4.101321242474768702e+00 1.315336097535952486e+00 2.137497367724772630e+04 0.000000000000000000e+00
3.042687567130487603e-01 6.630972152041807988e+01 6.375881237081081343e-01 -1.985974635254141307e-01 2.460747930690743435e-01 1.113010755018119013e+01 4.792905715171202452e+00 5.745543679667091119e-01 1.329424756424009146e+00 3.675932904572577264e+00 1.261169901402515059e+00 2.137505741132975891e+04 0.000000000000000000e+00
2.064023939259923335e+00 6.592715206458642285e+01 5.163428873890920645e-01 1.871379172027738957e-01 5.620733255684029483e-01 1.474267433442500241e+01 5.288863211910511453e+00 8.585307067525554947e-01 1.915213428250903682e+00 4.395821003224188672e+00 1.525222152697267797e+00 2.137507180337931641e+04 0.000000000000000000e+00
4.672988223772844285e-01 6.698764058583898873e+01 6.438754231877619194e-01 -3.032721702756859261e-01 2.531298941883068920e-01 8.605616674756841888e+00 2.917719934107829260e+00 6.333084832478568238e-01 2.103315615664433036e+00 4.192374198910246541e+00 1.827894548578826717e+00 2.137515682194715555e+04 0.000000000000000000e+00
6.145676954012039284e-01 6.625313006589487941e+01 4.672990894100628734e-01 -6.742546451495354254e-02 6.625744330673513094e-01 1.645333851031859140e+01 5.638752018452029446e+00 1.009008015327168328e+00 3.261742987887883416e+00 5.628234284816887367e+00 3.006274407019102313e+00 2.137525229620982645e+04 0.000000000000000000e+00
2.202723146520530584e+00 6.552902896342622796e+01 6.194669118089598525e-01 3.174185610342765418e-02 2.474293852462368104e-01 1.636192180521008055e+01 6.714467694198535064e+00 8.798083001858328922e-01 6.575712658695113122e-01 3.073026253250997097e+00 4.337945719815682888e-01 2.137525272022156059e+04 0.000000000000000000e+00
1.052349400336276108e+00 6.785581892344286814e+01 6.852360537579194055e-01 -2.702209121044322759e-01 3.592006256465676145e-02 5.105699090213344782e+00 1.776356242278720021e+00 3.497474639818202169e-01 3.437217898198674071e+00 5.575374724509099877e+00 3.314018043701602245e+00 2.137525295656520393e+04 0.000000000000000000e+00
1.759891202429108903e+00 6.690411919244399996e+01 6.459378725773299301e-01 6.189743531533625082e-02 2.123885659825708039e-01 1.007971407242577655e+01 3.064384423122819445e+00 6.461643394314303679e-01 3.480893483328204141e+00 5.774937226012378133e+00 3.124931455773849898e+00 2.137528324068947404e+04 0.000000000000000000e+00
6.376946097696025717e-01 6.767207068825166516e+01 6.111993384804752516e-01 -5.545096267892547504e-01 4.309658046853435120e-01 4.632964736357478408e+00 1.832456682844472828e+00 3.104926616514809279e-01 2.433136651915500437e+00 4.627384384111732807e+00 2.219470160021197902e+00 2.137528488311618275e+04 0.000000000000000000e+00
2.122812085207931077e+00 6.512556808590535695e+01 3.265506313476726485e-01 2.548104453610628428e-01 8.359499970754176168e-01 1.003481398947977610e+01 3.742303173905474178e+00 5.998620879431347808e-01 1.695233954049805591e+00 4.013471243939699562e+00 1.396759090876253939e+00 2.137535165970619710e+04 0.000000000000000000e+00
1.355556895256285976e+00 6.821326863002683183e+01 6.145191374867635670e-01 -1.042283715682003342e-01 4.390774665451615544e-01 5.203115572658713717e+00 2.091690498248660823e+00 3.573094904885618650e-01 3.643534439168242489e+00 5.685421653803817144e+00 3.453855893507323582e+00 2.137539136958587187e+04 0.000000000000000000e+00
7.024411065551057209e-01 6.595688128149956242e+01 6.435718847061382419e-01 -1.808042435714905111e-02 9.774335481013823879e-02 1.177942053484439633e+01 3.889679116310219786e+00 7.213791642241849100e-01 3.601944268351738199e+00 5.999639708367140223e+00 3.226779407030237579e+00 2.137542038697564931e+04 0.000000000000000000e+00
4.556518283360037613e-01 6.826813497978274370e+01 5.876811924960986255e-01 -3.282628026481211880e-01 5.065322435925447841e-01 7.905759724172451541e+00 3.129264647837999291e+00 5.304725878598895994e-01 2.021407583173895794e+00 4.191020959947153735e+00 1.869797444847056678e+00 2.137545827884199753e+04 0.000000000000000000e+00
2.300736722880577734e+00 6.776562616322659949e+01 6.797628655904132122e-01 1.685114020188465400e-01 7.439191670300632220e-02 8.566397062155514774e+00 2.700944669681029087e+00 6.428020983827587020e-01 1.022908433571743103e+00 3.082902027226567476e+00 7.805555094465203014e-01 2.137551763621220016e+04 0.000000000000000000e+00
1.824966801714656750e+00 6.854953929619547637e+01 5.596752734216550174e-01 2.953676236819283152e-01 5.683852088102352429e-01 7.204548503771015966e+00 2.539152540014056658e+00 5.831868954816223916e-01 2.736271141442314647e+00 4.640499832834236393e+00 2.559515367333559333e+00 2.137553384904139602e+04 0.000000000000000000e+00
4.992543621520978414e-01 6.569048888752800508e+01 5.784257835033569384e-01 3.654918173801643411e-01 4.106452343253341186e-01 7.715448500534791698e+00 3.113864831118609899e+00 4.178589820256777276e-01 5.083259418588499834e+00 1.264928420329633596e+00 4.800747288171468341e+00 2.137556015576866412e+04 0.000000000000000000e+00
1.742657447538910498e+00 6.714271177700247506e+01 6.597850104251467007e-01 -4.722647591365960462e-01 1.885064525413873149e-01 5.033936888830054635e+00 1.964891799815717599e+00 3.921722352423779312e-01 4.490629153912443883e+00 3.034021383011676343e-01 4.415951643782746849e+00 2.137556062342437508e+04 0.000000000000000000e+00
5.172635785218457904e-01 6.770492465335266274e+01 5.573561765472356822e-01 1.486333498736209235e-01 5.498025400096292481e-01 1.653461593196430712e+01 5.823211816843967270e+00 1.083129588419741829e+00 4.826585878097485072e+00 6.603780022291184659e-01 4.606732286817535993e+00 2.137558899602922975e+04 0.000000000000000000e+00
5.717572524946765711e-01 6.842995661238893490e+01 6.904202642953554125e-01 2.129263140206231475e-01 1.354397370800025091e-01 1.066069415886022043e+01 4.071567754472570577e+00 7.374636516403388908e-01 4.672947875483334457e+00 4.100561305084726160e-01 4.509178502298797575e+00 2.137561638408501312e+04 0.000000000000000000e+00
1.171017187106385471e+00 6.764726185209784148e+01 6.469035868902179853e-01 -5.806873454871992468e-01 2.801961242823453047e-01 3.889377981227349235e+00 1.212303433026700183e+00 3.350107625864213179e-01 3.531827965044700868e+00 5.650057496453892547e+00 3.218164810697105693e+00 2.137563054866798120e+04 0.000000000000000000e+00
2.404984782555626754e+00 6.691007656649620117e+01 6.662466975150279636e-01 6.800077797854775508e-01 1.196837763265272830e-01 3.694576257136030772e+00 1.359521231664942320e+00 3.535135817978203865e-01 1.261269320519628812e+00 3.335359851974530443e+00 1.012046251383025064e+00 2.137564926227954493e+04 0.000000000000000000e+00
1.001638149719700444e+00 6.805726843181440699e+01 6.632555950330263350e-01 -5.799031231730510383e-01 2.584022597850178515e-01 3.897003489457802061e+00 1.331483454391094945e+00 3.619626678300356115e-01 3.203051350683585152e+00 5.128538630028231182e+00 2.956127593380198260e+00 2.137565450053210589e+04 0.000000000000000000e+00
8.078755352690001335e-01 6.647650770870268389e+01 5.314105620309869105e-01 -5.443849322535360136e-01 5.533727075488329428e-01 4.677807909087537297e+00 1.795694081144848520e+00 2.995728971908533933e-01 2.859542317948168932e+00 5.281600663642966431e+00 2.718749742500010669e+00 2.137566547444390017e+04 0.000000000000000000e+00
2.178466430660535025e+00 6.674353142997163957e+01 6.440340016075187801e-01 7.567417011431534224e-01 2.222876221637954675e-01 3.533263782080957149e+00 1.150872792226371510e+00 3.274246966282247651e-01 1.782289286701864262e+00 4.065884782201198533e+00 1.381381531659819251e+00 2.137568380641308977e+04 0.000000000000000000e+00
2.979433289910828009e+00 6.916934538420028389e+01 6.688834744843701330e-01 -3.492372097702625688e-01 3.257599551682061612e-01 4.628371451350931309e+00 1.870961921562027674e+00 3.295309345950339086e-01 6.577523191701547534e-01 2.663345642117871392e+00 5.603733281416947154e-01 2.137571250682328537e+04 0.000000000000000000e+00
1.882083013770558866e+00 6.587937431513275044e+01 5.412770039771949149e-01 6.702415044594211002e-01 5.163914830258435895e-01 4.121877710412327644e+00 1.540538532715128861e+00 3.115163691630832843e-01 2.385289525346475425e+00 4.765698653360784576e+00 1.998368838215345944e+00 2.137572283109543423e+04 0.000000000000000000e+00
1.313192225916942402e+00 6.693186820559705552e+01 4.643558714572871282e-01 -3.236331608337227744e-02 6.898909051996371389e-01 5.448826785065140399e+00 2.164388077294406187e+00 2.863901740332942536e-01 3.630604892242051296e+00 5.961483428261151296e+00 3.518928706244567106e+00 2.137576974944346148e+04 0.000000000000000000e+00
1.906753231017527916e+00 6.640237003035115038e+01 4.788370015816447167e-01 -1.502399015381026548e-01 6.507576226270072040e-01 1.435337553377832620e+01 5.346357089607881363e+00 8.118265337870887999e-01 4.496015869976818458e+00 5.812692897096571887e-01 4.131747125584436908e+00 2.137578551209641228e+04 0.000000000000000000e+00
4.620463726622343059e-01 6.626279757319989017e+01 6.230735347007148039e-01 2.104601240153854969e-01 2.997707945385791328e-01 1.293713049488325062e+01 5.217921817527900963e+00 6.933128529676713114e-01 5.178740738986602032e+00 1.232322412447278026e+00 5.005089940984042585e+00 2.137579452018889788e+04 0.000000000000000000e+00
6.389075709007810966e-01 6.809816907095010663e+01 6.488089346380782052e-01 -8.111008972993867180e-03 3.220994294741884589e-01 1.478461654172953921e+01 5.246705715907862277e+00 9.856374481791611020e-01 3.584820335851205630e+00 5.664823605196054324e+00 3.264080152934553336e+00 2.137580908324892880e+04 0.000000000000000000e+00
1.842818221022804792e+00 6.627168256102343946e+01 6.518083137955931194e-01 2.002798898356718260e-01 1.464677821808542391e-01 1.004761082103642877e+01 4.042685230794809570e+00 6.027069595528916635e-01 2.840883361983440381e+00 5.069342628866522205e+00 2.726848315337843331e+00 2.137582506408540212e+04 0.000000000000000000e+00
2.180649235820653509e+00 6.761153505469945912e+01 5.263682883046095773e-01 3.126102405556535624e-01 6.129995640629130049e-01 7.693446713104182599e+00 3.251510209258733131e+00 5.211014271405994824e-01 1.508760031381383815e+00 3.625838965565663319e+00 1.436068000501895980e+00 2.137583729481630144e+04 0.000000000000000000e+00
2.421037361305988345e+00 6.849048019551094058e+01 6.564156018813018800e-01 -2.301261795499083204e-02 3.281934180634910048e-01 7.320901121091101693e+00 2.930953279053551519e+00 4.533404705875433982e-01 4.151949108684507284e-01 2.540844724019413636e+00 2.712186039397437298e-01 2.137583923538021190e+04 0.000000000000000000e+00
4.585851451612691365e-01 6.635649304851980901e+01 6.569505080570876565e-01 3.002489777963654460e-01 1.035435537258357630e-01 8.934288856254152478e+00 3.451881726850047905e+00 5.671906867927443141e-01 5.197021780398288548e+00 1.099203167157215777e+00 5.061605250987091686e+00 2.137584836840933349e+04 0.000000000000000000e+00
1.193595527957504343e+00 6.843376992771868572e+01 6.835916510996875584e-01 5.009715029098327221e-02 1.834844494441950080e-01 5.095550958648402684e+00 1.728896628654728929e+00 3.569673914796064329e-01 3.650354735080649782e+00 5.643080930115689675e+00 3.392976329359228771e+00 2.137587237064710280e+04 0.000000000000000000e+00
9.032698981983641184e-01 6.787335632564378329e+01 6.767235385808980652e-01 -5.284651235605222416e-03 1.362677131069886249e-01 6.668521447628268817e+00 2.052964524175260763e+00 4.506927152065021147e-01 3.658130146134213057e+00 5.795453655447840191e+00 3.419159172468140273e+00 2.137587798559526709e+04 0.000000000000000000e+00
1.494084230234798527e+00 6.690112884425154505e+01 6.521682916978041034e-01 -4.949589832479199814e-01 2.088382403403545029e-01 4.392997156173239937e+00 1.628360456715955529e+00 3.525351946943784953e-01 4.035876721276087764e+00 6.102398662460466028e+00 3.811077934934846034e+00 2.137590015242152367e+04 0.000000000000000000e+00
1.665443183081735112e+00 6.624703994411184738e+01 3.603772952011754516e-01 9.582498347317188747e-01 8.160669128979183284e-01 2.717212094449113824e+00 1.025790931437188691e+00 6.215114286305798430e-01 2.782461126657247430e+00 4.899106287538755211e+00 2.627281082746220076e+00 2.137593479125082013e+04 0.000000000000000000e+00
2.688568773673641887e-01 6.899534538293180219e+01 6.818804572307868295e-01 9.183106321478238243e-01 2.583241493533545707e-01 2.713952653346583865e+00 1.063254313846831112e+00 4.777026633805225297e-01 5.561346064649876020e+00 1.264786276053605496e+00 5.501886690053240159e+00 2.137594875850439348e+04 0.000000000000000000e+00
1.171705469899092078e+00 6.687202009415260306e+01 4.796260991058444723e-01 -4.258551598715968334e-01 6.669101210321499718e-01 4.536905496091104162e+00 1.651144317851238608e+00 3.059848577187980201e-01 3.521515481688034743e+00 5.804475129975727121e+00 3.268371247639633825e+00 2.137596542021520872e+04 0.000000000000000000e+00
1.018356191005477945e-01 6.713583633824505625e+01 4.377803398871494278e-01 -3.353242043675999096e-01 7.373289146790018567e-01 5.872524863839729825e+00 2.199305703472362872e+00 4.306529609951635362e-01 1.075277371605233068e+00 3.143107203539676764e+00 8.702930038073510843e-01 2.137603287033844390e+04 0.000000000000000000e+00
1.034462064772762480e+00 6.896091627600878837e+01 6.857299790324503652e-01 -1.495116896456447075e-01 2.492153377926566715e-01 5.341437312844853125e+00 2.170218219025932704e+00 3.661775409165803352e-01 3.454032055341035079e+00 5.459594732310947940e+00 3.363653536608747885e+00 2.137604139548591047e+04 0.000000000000000000e+00
1.085796208078612990e+00 6.678748768728223695e+01 6.463971967090846871e-01 -2.331694267162724432e-01 2.112887135306301956e-01 5.266577292089626994e+00 1.702722376633888812e+00 3.612684751679869355e-01 3.511735294509593874e+00 5.725270062259352422e+00 3.130324704138685910e+00 2.137604325478917963e+04 0.000000000000000000e+00
1.954711182788535728e+00 6.749996440935207431e+01 5.901110224460622833e-01 2.417241327116250449e-01 4.574212487100508540e-01 1.044410790794891319e+01 3.214629331349004193e+00 7.526404296563941054e-01 2.422071366313161001e+00 4.609870821914589634e+00 2.052543063808883073e+00 2.137606276422228257e+04 0.000000000000000000e+00
1.806796833848169026e+00 6.721175300412210163e+01 4.325474543923142345e-01 7.771201165045402148e-02 7.418872303890278186e-01 1.114189248575502766e+01 3.843888269485177922e+00 7.917918123941645181e-01 3.322478265940981945e+00 5.320248312608795160e+00 3.085106563864817630e+00 2.137607864192583293e+04 0.000000000000000000e+00
1.182366971934786015e+00 6.828252911093514399e+01 6.940234500453422717e-01 6.042714922055816840e-02 1.854821224542296809e-02 5.087552450579482688e+00 1.876685904599659782e+00 3.591962572901434281e-01 3.647545971316976665e+00 5.703720755418342669e+00 3.582199041655414362e+00 2.137610609504477179e+04 0.000000000000000000e+00
5.223496231053880168e-01 6.863846230469619059e+01 6.971005845615434460e-01 4.790597606257302465e-01 6.796567933710015441e-02 5.231098445947422348e+00 1.745540211096422656e+00 4.087009888959619031e-01 5.058259427674050457e+00 7.809188540821824231e-01 4.850443966156282372e+00 2.137613908383969829e+04 0.000000000000000000e+00
8.471391422014225014e-01 6.768834375364376399e+01 4.661927674619804063e-01 2.862676340628319549e-01 7.025027045737574083e-01 5.932247364059428207e+00 1.963744898348170453e+00 4.525230120802748446e-01 4.144222390815956558e+00 6.190844552823187463e+00 3.941031471924989038e+00 2.137616294555916102e+04 0.000000000000000000e+00
3.255852213967139752e-01 6.550348652652384374e+01 3.306196700847422454e-01 5.892498849227830737e-01 8.403516160846454808e-01 4.484010173764979790e+00 1.656663960370422295e+00 2.985549703652644049e-01 5.505312078778209717e+00 1.515913118222676381e+00 5.263300938077557944e+00 2.137618343534386804e+04 0.000000000000000000e+00
